Key,Outers,Inners
5_0.000000-5-0.000000,200 -300 400 0 200 300 -200 300 -400 0 -200 -300 200 -300 ,
4_0.000000-6-180.000000,200 -500 200 0 199 200 99 200 0 200 -100 200 -200 0 -300 -100 -500 -200 -500 -300 -500 -400 -500 -500 -300 -500 0 -500 200 -500 ,
2_180.000000-2-180.000000,200 -400 300 -300 400 -200 400 1 399 201 299 301 199 400 0 400 -1 400 -200 400 -300 300 -400 200 -400 -1 -399 -201 -299 -301 -199 -400 0 -400 1 -400 200 -400 ,
6_0.000000-3-180.000000,301 -500 301 -300 240.759 -179.518 300 0 300 200 100 200 0.250627 150.125 -99 200 -299 200 -299 0 -239.6 -120 -299 -300 -299 -500 -99 -500 1 -450 101 -500 301 -500 ,
3_0.000000-2-0.000000,400 -500 500 -400 500 -200 440 -80 500 100 500 300 400 400 200 400 100 350 0 400 -200 400 -300 300 -300 100 -240 -20 -300 -200 -300 -400 -200 -500 0 -500 100 -450 200 -500 400 -500 ,
2_0.000000-3-0.000000,200 -400 300 -300 300 -100 240 20 300 200 300 400 200 500 0 500 -100 450 -200 500 -400 500 -500 400 -500 200 -440 80 -500 -100 -500 -300 -400 -400 -200 -400 -100 -350 0 -400 200 -400 ,
5_180.000000-2-180.000000,500 -600 600 -500 599 -300 399 0 299 100 100 100 0 0 -199 -300 -199 -501 -99 -600 101 -600 300 -600 500 -600 ,
1_0.000000-2-0.000000,400 -500 500 -400 500 -200 450 -100 500 0 500 100 500 200 500 300 400 400 200 400 0 400 -100 300 -200 200 -300 100 -300 -100 -300 -300 -200 -400 -100 -500 100 -500 200 -500 400 -500 ,
1_0.000000-3-180.000000,401 -500 301 -300 401 -100 401 0 320.88 160.241 400 400 400 500 200 500 100.251 450.125 1 500 -199 500 -399 300 -399 100 -339.6 -20 -399 -200 -399 -400 -299 -500 1 -500 51 -475 101 -500 401 -500 ,
2_0.000000-6-180.000000,100 -100 200 0 200 200 199 400 99 500 -100 500 -101 500 -300 500 -400 400 -400 200 -400 0 -300 -100 -100 -100 100 -100 ,
2_0.000000-5-0.000000,300 -100 400 0 400 200 200 500 100 600 -100 600 -200 500 -400 200 -400 0 -300 -100 -100 -100 100 -100 300 -100 ,
0_0.000000-3-0.000000,100 -400 300 -300 300 0 260 80 300 200 300 500 100 600 -100 500 -300 600 -500 500 -500 200 -460 120 -500 0 -500 -300 -300 -400 -100 -300 100 -400 ,
2_0.000000-6-0.000000,100 -100 200 0 200 200 200 400 100 500 -100 500 -300 500 -400 400 -400 200 -400 0 -300 -100 -100 -100 100 -100 ,
2_0.000000-1-180.000000,300 -400 400 -300 400 -100 349.249 0.497512 399 100 399 200 399 300 399 400 299 500 99 500 -101 500 -201 400 -400 200 -400 0 -400 -1 -400 -201 -300 -301 -200 -400 0 -400 100 -400 300 -400 ,
3_180.000000-5-180.000000,99 -200 298 100 199 300 298 600 -101 600 -101.5 599.75 -102 600 -501 600 -401 400 -500 100 -300 -200 -100 -100 99 -200 ,
4_180.000000-2-0.000000,200 -500 300 -400 400 -200 599 -100 699 0 699 100 699 200 699 300 599 400 399 400 99 400 -101 400 -201 300 -201 100 -200 -400 -100 -500 0 -500 100 -500 200 -500 ,
6_180.000000-1-180.000000,400 -500 400 -300 349.249 -199.502 399 -100 399 0 399 100 399 200 199 200 -1 200 -200 0 -200 -201 -199 -401 -99 -500 100 -500 201 -500 400 -500 ,
1_0.000000-0-180.000000,300 -599 500 -500 499 -200 474.5 -151 500 -100 500 0 499 300 299 400 99 400 -100 300 -300 100 -300 -100 -300 -200 -300 -400 -200 -500 0 -599 300 -599 ,
3_180.000000-2-0.000000,399 -500 499 -400 499 -200 439.6 -80 499 100 499 300 399 400 199 400 99 350 -1 400 -201 400 -301 300 -301 100 -240.759 -20.4819 -300 -200 -300 -400 -200 -500 0 -500 99.7494 -450.125 199 -500 399 -500 ,
3_0.000000-0-180.000000,300 -599 500 -500 499 -200 459.6 -121.2 500 0 499 300 299 400 99 300 -101 400 -300 300 -300 0 -260 -80 -300 -200 -300 -500 -100 -599 100 -500 300 -599 ,
2_0.000000-4-180.000000,101 -400 201 -300 201 -100 200 400 100 500 0 500 -100 500 -200 500 -300 400 -400 200 -599 100 -699 0 -699 -100 -699 -200 -699 -300 -599 -400 -399 -400 -99 -400 101 -400 ,
3_180.000000-3-0.000000,399 -500 300 -300 399 0 300 200 399 500 199 400 -1 500 -201 400 -401 500 -301 300 -401 0 -301 -200 -400 -500 -200 -400 -1 -500 -0.5 -499.75 0 -500 199.5 -400.25 399 -500 ,
6_0.000000-3-0.000000,300 -500 300 -300 240 -180 300 0 300 200 100 200 0 150 -100 200 -300 200 -300 0 -240 -120 -300 -300 -300 -500 -100 -500 0 -450 100 -500 300 -500 ,
1_0.000000-4-0.000000,200 -200 300 0 400 100 600 200 600 300 525 450 600 600 600 700 600 800 400 800 100 800 -100 800 -300 600 -300 400 -300 100 -300 -100 -200 -200 -100 -200 100 -200 200 -200 ,
2_0.000000-2-180.000000,200 -400 300 -300 400 -200 400 0 399 200 299 300 199 400 0 400 -1 400 -200 400 -300 300 -400 200 -400 0 -400 -1 -400 -201 -300 -301 -200 -400 0 -400 200 -400 ,
2_0.000000-3-180.000000,201 -400 301 -300 301 -100 240.759 20.4819 300 200 300 400 200 500 0 500 -99.7494 450.125 -199 500 -399 500 -499 400 -499 200 -439.6 80 -499 -100 -499 -300 -399 -400 -199 -400 -99 -350 1 -400 201 -400 ,
3_0.000000-5-0.000000,500 -200 400 0 500 300 300 600 100 500 -100 600 -300 300 -200 100 -300 -200 100 -200 500 -200 ,
0_180.000000-3-180.000000,102 -400 301 -300 301 0 260.639 80.7229 300 200 300 500 100 599 -99.5 500.248 -299 599 -499 500 -498 200 -459 121.212 -499 0 -498 -300 -298 -400 -98 -300 102 -400 ,
5_180.000000-2-0.000000,500 -600 600 -500 600 -300 400 0 300 100 100 100 0 0 -199 -300 -199 -500 -99 -600 101 -600 300 -600 500 -600 ,
2_0.000000-1-0.000000,0 -400 100 -300 200 -200 300 -100 300 100 300 300 200 400 100 500 -100 500 -200 500 -400 500 -500 400 -500 200 -450 100 -500 0 -500 -100 -500 -200 -500 -300 -400 -400 -200 -400 0 -400 ,
6_180.000000-2-0.000000,300 -500 400 -400 400 -200 400 0 300 100 100 100 -100 100 -200 0 -200 -200 -199 -400 -99 -500 100 -500 101 -500 300 -500 ,
3_0.000000-3-0.000000,400 -500 300 -300 400 0 300 200 400 500 200 400 0 500 -200 400 -400 500 -300 300 -400 0 -300 -200 -400 -500 -200 -400 0 -500 200 -400 400 -500 ,
3_0.000000-6-0.000000,300 -200 300 0 240 120 300 300 300 500 100 500 0 450 -100 500 -300 500 -300 300 -240 180 -300 0 -300 -200 -100 -200 0 -150 100 -200 300 -200 ,
0_0.000000-0-0.000000,0 -500 200 -400 400 -300 400 0 400 300 200 400 0 500 -200 400 -400 300 -400 0 -400 -300 -200 -400 0 -500 ,
0_180.000000-3-0.000000,101 -400 300 -300 300 0 260 80 300 200 300 500 100 599 -100 500 -300 599 -500 500 -499 200 -459.6 121.2 -500 0 -499 -300 -299 -400 -99 -300 101 -400 ,
6_0.000000-6-0.000000,200 -200 200 0 200 200 0 200 -200 200 -200 0 -200 -200 0 -200 200 -200 ,
3_0.000000-2-180.000000,400 -500 500 -400 499 -200 439.6 -81.2 500 100 499 300 399 400 200 400 99.5 349.75 -1 400 -200 400 -300 300 -300 99 -240.2 -20.6 -300 -200 -300 -401 -200 -500 0 -500 100 -450 200 -500 400 -500 ,
4_0.000000-1-0.000000,100 -800 300 -600 300 -400 300 -100 300 100 200 200 100 200 -100 200 -200 200 -300 0 -400 -100 -600 -200 -600 -300 -525 -450 -600 -600 -600 -700 -600 -800 -400 -800 -100 -800 100 -800 ,
3_0.000000-4-180.000000,301 -500 300.006 -2.98211 301 0 300 500 200 500 50 425 -100 500 -200 500 -300 300 -400 200 -599 100 -599 0 -519 -160 -599 -400 -599 -500 -199 -500 -99 -500 301 -500 ,
3_0.000000-3-180.000000,401 -500 301 -300 401 0 301 200 400 500 200 400 1 500 0.5 499.75 0 500 -199.5 400.25 -399 500 -300 300 -399 0 -300 -200 -399 -500 -199 -400 1 -500 201 -400 401 -500 ,
5_180.000000-3-0.000000,500 -600 400 -400 500 -100 300 200 100 100 -100 200 -299 -100 -199 -300 -299 -600 100 -600 100.5 -599.75 101 -600 500 -600 ,
3_0.000000-5-180.000000,100 -200 299 100 199 300 299 600 -100 600 -100.5 599.75 -101 600 -500 600 -400 400 -500 100 -300 -200 -100 -100 100 -200 ,
6_180.000000-2-180.000000,300 -500 400 -400 400 -200 399 0 299 100 100 100 99 100 -100 100 -200 0 -200 -201 -199 -401 -99 -500 100 -500 101 -500 300 -500 ,
4_180.000000-0-180.000000,100 -599 300 -500 400 -300 500 -200 699 -100 699 0 698 300 498 400 -2 400 -201 300 -201 0 -200 -500 0 -599 100 -599 ,
5_0.000000-2-180.000000,100 -600 200 -500 400 -200 399 0 299 100 100 100 -101 100 -300 100 -400 0 -400 -201 -200 -501 -100 -600 100 -600 ,
6_180.000000-3-0.000000,300 -500 300 -300 240 -180 300 0 300 200 100 200 0 150 -100 200 -300 200 -299 0 -239.6 -118.8 -300 -300 -299 -500 -100 -500 0.5 -449.75 101 -500 300 -500 ,
3_0.000000-6-180.000000,300 -200 299 0 239.6 118.8 300 300 299 500 100 500 -0.5 449.75 -101 500 -300 500 -300 300 -240 180 -300 0 -300 -200 -100 -200 0 -150 100 -200 300 -200 ,
0_180.000000-5-180.000000,-199 -100 0 0 199 300 199 600 -1 699 -400 699 -600 600 -599 300 -399 0 -199 -100 ,
0_180.000000-5-0.000000,201 -100 400 0 400 300 200 600 0 699 -200 600 -400 300 -399 0 -199 -100 201 -100 ,
3_180.000000-5-0.000000,499 -200 400 0 499 300 299 600 99 500 -101 600 -301 300 -201 100 -300 -200 99 -200 100 -200 499 -200 ,
