Key,Outers,Inners
7_90.000000-8-0.000000,742 -319 743.329 -256.557 877 -212 924 -151 958 625 964 907 803 961 796 1057 51 1033 -180 958 -187 907 -147 842 -158 762 -144 717 -198 674 -202 597 -158.163 537.159 -133 339 -166 307 -208 -58 -82 -230 -53 -310 158 -313 204.426 -302.076 531 -316 742 -319 ,
0_0.000000-4-90.000000,52 -443 127 -293 175 2 156 103 -922 114 -1097 112 -1174 -36 -1164 -328 -696 -330 -447 -422 -270 -422 -206.731 -410.72 -125 -443 52 -443 ,
3_90.000000-3-180.000000,143 -120 384 -119 384 -50.6427 518 -51 759 -50 759 708 758 949 567 949 0 949 -191 949 -310 565 -310 374 -240.567 352.483 -241 190 -241 -1 143 -120 ,
4_180.000000-0-0.000000,1097 -289 1097 -112 1087 180 937 255 469 257 220 349 91 326 17 323 -102 370 -150 75 -147 -100 -128 -201 19 -278 1097 -289 ,
4_270.000000-2-180.000000,164 -228 239 -78 242 2 0 0 -175 -3 -252 -150 -252 -227 -13 -228 164 -228 ,
4_270.000000-1-0.000000,241 -423 316 -273 316 2 0 0 -175 -3 -252 -150 -252 -422 64 -423 241 -423 ,
4_90.000000-7-90.000000,-226 -1035 -51 -1033 180 -958 257 -810 264 -759 224 -694 235 -614 232.836 -607.043 275 -526 279 -449 242 -443 213.208 -216.263 243 -159 285 206 74 209 -103 209 -140.2 134.6 -238 102 -285 41 -360 -109 -394 -885 -233 -939 -226 -1035 ,
3_180.000000-7-0.000000,943 -407 997 -246 1094 -239 1094 -48 1019 183 635 302 584 309 519 269 512.837 269.847 351 320 274 324 268 287 68.8368 261.709 -16 288 -381 330 -381.995 260.003 -756 261 -759 50 -758 -191 -696 -191 -651 -326 -590 -373 185 -407 943 -407 ,
1_0.000000-2-90.000000,-239 -2 77 0 78 239 78 511 -2 514 -318 515 -318 240 -316 -2 -239 -2 ,
7_0.000000-6-180.000000,131 -755 198 -735 279 -497 401 -495 404 -284 309 -44 256.46 -46.5839 202 91 141 138 -81.6791 147.769 -130 185 -905 219 -943 216 -1021 149 -1097 86 -1636 98 -1690 -63 -1787 -70 -1787 -264 -1712 -495 -885 -727 -834 -734 -767 -714 -749.623 -703.306 -601 -745 -524 -749 -457 -729 -448.198 -703.136 -324.95 -687.486 -234 -713 131 -755 ,
4_90.000000-3-90.000000,16 -760 191 -758 268 -610 387 -226 317 -226 318 149 141 149 -100 148 -175 -2 -175 -760 16 -760 ,
4_0.000000-8-0.000000,741 -433 747 -151 745 24 597 101 -148 77 -148 -100 -22 -272 7 -352 157 -427 225 -411 741 -433 ,
3_270.000000-0-0.000000,978 -496 1097 -112 1087 180 1027.78 180.253 1028 263 1018 555 550 557 301 649 60 647 44.3148 644.203 -21 670 -262 668 -310 373 -310 -384 -291 -485 787 -496 978 -496 ,
1_0.000000-6-270.000000,-56 -272 260 -270 500 -175 500 72.0877 547 96 547 368 544 406 477 484 419.906 553.782 426 827 426 1099 110 1100 -84 1100 -316 273 -316 -2 -296 -69 -58 -150 -56 -272 ,
8_0.000000-8-0.000000,-6 -282 739 -258 745 24 619 196 590 276 337.507 267.866 6 282 -739 258 -745 -24 -619 -196 -590 -276 -337.507 -267.866 -6 -282 ,0 0 
8_270.000000-4-270.000000,24 -745 199 -742 276 -595 252 150 75 150 -97 24 -177 -5 -252 -155 -236 -223 -258 -740 24 -745 ,
1_0.000000-8-270.000000,-316 -2 0 0 172 126 252 155 252 427 245.802 453.342 258 740 258 1012 -24 1017 -340 1018 -340 743 -316 -2 ,
3_180.000000-5-180.000000,437 -642 485 -639 550 -448 553 -230 553 -39 169 80 -32.6168 81.1521 -329 173 -384 119 -415.912 103.232 -704 104 -759 50 -1014 -76 -1058 -180 -1058 -247 -1057 -488 -1003 -589 -912 -626 -375.4 -626 -321 -642 437 -642 ,
1_180.000000-1-0.000000,316 -548 316 -273 316 2 0 0 -316 -2 -316 -274 -315 -546 0 -547 316 -548 ,
3_180.000000-3-90.000000,191 -949 310 -565 310 -374 240.567 -352.483 241 -190 241 1 -143 120 -384 119 -384 50.6427 -518 51 -759 50 -759 -708 -758 -949 -567 -949 0 -949 191 -949 ,
8_270.000000-3-0.000000,408 -985 408 -794 384 -49 0 70 -95.209 0.253891 -375 1 -547 -125 -627 -154 -626 -395 -619.532 -422.491 -633 -739 -632 -980 -350 -985 408 -985 ,
1_180.000000-1-270.000000,0 -275 272 -274 273 41 273 316 -2 316 -318 314 -317 42 -315 -274 0 -275 ,
3_0.000000-6-270.000000,260 -340 435.659 -270.468 635 -271 875 -176 874 65 872.502 69.817 922 95 921 336 918 374 851 452 794.206 521.415 801 826 800 1067 606 1067 42 1067 -152 1067 -384 240 -384 49 -364 -18 -126 -99 -124 -221 260 -340 ,
5_180.000000-0-0.000000,1042 -166 1097 -112 1352 14 1396 118 1396 185 1386 477 1332 578 1241 615 773 617 524 709 340 700 293.161 693.995 202 730 18 721 -31.725 714.625 -67 725 -115 722 -236.348 700.364 -254.254 699.638 -321 726 -389 746 -437 743 -502 552 -550 257 -553 39 -534 -62 -178.911 -65.6234 -68 -101 -36 -155 1042 -166 ,
1_180.000000-4-0.000000,148 -352 148 -175 148 -77 148 100 -2 175 -318 173 -317 -99 -315 -274 -167 -351 148 -352 ,
2_180.000000-3-0.000000,142 -242 384 -240 384 -163 384 -49 384 28 0 147 -239 148 -241.625 78.007 -614 79 -617 -1 -616 -242 142 -242 ,
1_270.000000-4-0.000000,150 -393 150 -216 148 100 -2 175 -274 174 -275 -141 -273 -316 -125 -393 150 -393 ,
7_180.000000-4-180.000000,96 -236 150 -75 246 -68 243 107 168 338 21 415 -30 422 -95 382 -175 393 -182.3 390.729 -263 433 -340 437 -346 400 -573.049 371.168 -630 401 -995 443 -998 232 -998 55 -923.6 17.8 -891 -80 -830 -127 -680 -202 96 -236 ,
3_0.000000-1-180.000000,0 -70 316 -68 316 -0.842667 375 -1 691 1 690 273 689 514 374 515 -384 515 -384 324 -384 240 -384 49 0 -70 ,
1_180.000000-3-0.000000,384 -515 384 -324 384 -240 384 -49 0 70 -316 68 -316 0.842667 -375 1 -691 -1 -690 -273 -689 -514 -374 -515 384 -515 ,
3_0.000000-3-180.000000,384 -189 384 -119 759 -120 759 -50 1134 -51 1133 190 1132 431 374 431 -384 431 -384 240 -384 49 0 -70 384 -189 ,
3_0.000000-7-180.000000,995 -336 995.995 -266.003 1370 -267 1373 -56 1372 185 1310 185 1265 320 1204 367 428 401 -330 401 -384 240 -480 233 -480 42 -405 -189 -21 -308 30 -315 95 -275 101.163 -275.847 263 -326 340 -330 346 -293 545.163 -267.709 630 -294 995 -336 ,
5_90.000000-6-90.000000,266 -1352 498 -525 498.974 -355.041 591 -27 571 40 517 94 391 350 287 394 217.639 417.606 151 553 47 597 -20 597 -260 503 -361 448 -398 358 -389.636 187 -408 177 -445 87 -436 -97 -433 -135 -425.597 -192.746 -423 -307 -420 -345 -413.646 -373.35 -441 -436 -461 -504 -458 -552 -455 -590 -388 -668 -328.961 -740.159 -340 -1236 -337 -1284 -146 -1349 72 -1352 266 -1352 ,
5_90.000000-2-0.000000,-2 -349 240 -347 242 2 279 118 333 151 333 228 279 282 153 538 49 582 -190 583 -257 583 -358 528 -395 438 -398 358 -389 174 -379 96 -376 -36 -373.831 -45.6773 -391 -85 -411 -153 -414 -233 -411 -281 -220 -346 -2 -349 ,
6_0.000000-4-90.000000,33 -168 100 -148 175 2 205.084 90.3948 303 92 378 242 284 482 109 480 59.0774 464.478 42 472 13 529 -162 527 -200 524 -278 457 -347.985 399.74 -719 408 -894 406 -971 258 -971 64 -144 -168 33 -168 ,
7_180.000000-4-90.000000,46 -309 121 -159 125.308 -146.155 196 -141 271 9 196 240 145 247 -30 245 -61.978 225.321 -88 258 -165 262 -340 260 -360.187 221.198 -440.46 211.005 -455 226 -820 268 -995 266 -1072 118 -1075 -93 -1013 -93 -968 -228 -907 -275 -131 -309 46 -309 ,
1_270.000000-3-0.000000,386 -556 386 -365 384 -49 0 70 -272 69 -272.217 0.725911 -375 1 -647 0 -648 -315 -647 -556 -372 -556 111 -556 386 -556 ,
4_270.000000-2-0.000000,-75 -150 167 -148 242 2 242 79 3 80 -172 77 -249 -70 -252 -150 -75 -150 ,
3_0.000000-6-180.000000,134 -614 201 -594 217.941 -544.224 509 -545 576 -525 657 -287 779 -285 778 -44 683 196 435.912 196 412 243 -346 243 -384 240 -462 173 -523.524 122 -1077 122 -1077 -69 -1077 -72 -1077 -263 -693 -382 134 -614 ,
4_270.000000-6-270.000000,185 -420 425 -325 500 -175 463.692 -58.2267 472 -54 547 96 544 134 477 212 414 289 426 827 232 827 57 824 -20 677 -252 -150 -232 -217 6 -298 8 -420 185 -420 ,
6_90.000000-0-0.000000,857 -206 1097 -112 1088.68 130.856 1144 159 1134 451 1131 489 1064 567 1017.06 624.366 1023 891 1013 1183 545 1185 296 1277 102 1277 50.444 1267.81 -26 1298 -220 1298 -452 471 -500 176 -481 75 -461 8 -240.442 -67.064 -240 -94 -221 -195 857 -206 ,
3_0.000000-0-180.000000,1040 -185 1051.38 -115.03 1415 -116 1463 179 1462 420 1443 521 365 532 -393 532 -393 341 -384 49 0 -70 420.458 -71.793 718 -164 847 -141 892.115 -139.171 1040 -185 ,
7_90.000000-7-270.000000,186 -1080 183 -1019 321 -973 368 -912 368.757 -894.713 456 -865 503 -804 550 -743 584 32 618 808 457 862 450 958 289 1012 282 1108 51 1033 -180 958 -187 907 -194 856 -154.01 791.017 -158 762 -165 711 -162.327 702.407 -198 674 -205 623 -209 546 -174.384 489.75 -176 478 -179.043 419.429 -216 390 -220 313 -224 236 -187 230 -181.225 184.521 -215 -109 -201.68 -130.645 -226 -342 -230 -419 -193 -425 -176.381 -555.878 -194 -709 -236 -1074 -25 -1077 186 -1080 ,
0_180.000000-3-0.000000,393 -532 393 -341 384 -49 0 70 -420.458 71.793 -718 164 -847 141 -892.115 139.171 -1040 185 -1051.38 115.03 -1415 116 -1463 -179 -1462 -420 -1443 -521 -365 -532 393 -532 ,
0_90.000000-8-0.000000,638 -277 739 -258 745 24 756 1102 464 1093 -281 1069 -283 600 -375 351 -352 222 -349 148 -396 29 -270 -143 -241 -223 54 -271 135.902 -255.593 638 -277 ,
3_0.000000-0-270.000000,180 -1158 281 -1139 281.518 -1088.27 555 -1089 656 -1070 667 8 666 249 -92 249 -384 240 -386 -229 -478 -478 -478 -669 -468.439 -722.623 -499 -800 -499 -991 -115 -1110 180 -1158 ,
7_180.000000-7-270.000000,129 -1180 152.485 -1109.98 264 -1072 311 -1011 338.233 -929.805 414 -904 461 -843 495 -68 420 163 286.122 207.903 252 313 201 320 95.1149 285.622 56 291 11 277 -32 331 -109 335 -292.307 275.485 -367 266 -399 299 -764 341 -995 266 -1002 215 -1005 4 -998.545 -6.48948 -1013 -18 -1017 -95 -1020 -306 -983 -312 -974.527 -378.723 -981 -385 -1023 -750 -1026 -961 -963.705 -961.886 -919 -1096 -858 -1143 -82 -1177 129 -1180 ,
3_0.000000-1-90.000000,275 -70 275 -0.733333 375 -1 650 -1 649 240 647 556 375 556 -111 556 -383 556 -384 240 -384 49 0 -70 275 -70 ,
3_0.000000-8-90.000000,196 -689 196 -619 571 -620 570 -379 546 366 -212 366 -384 240 -464 211 -464 20 -454.883 -18.7477 -470 -374 -470 -565 -86 -684 196 -689 ,
3_0.000000-3-90.000000,191 -828 212.517 -758.567 375 -759 566 -759 685 -375 684 -134 615.643 -134 616 0 615 241 -143 241 -384 240 -384 49 -384 -518 -384 -709 0 -828 191 -828 ,
1_90.000000-8-270.000000,-1 -316 171 -190 251 -161 252 155 246.541 178.203 257 424 258 740 -24 745 -299 745 -297 429 -273 -316 -1 -316 ,
0_270.000000-4-90.000000,-192 -157 100 -148 175 2 177 471 269 720 246 849 243 923 290 1042 -5 1090 -180 1088 -281 1069 -358 921 -369 -157 -192 -157 ,
3_180.000000-4-0.000000,148 -268 148 -91 148 -77 148 100 -2 175 -386 294 -386 224 -761 225 -760 -16 -758 -191 -610 -268 148 -268 ,
7_0.000000-1-0.000000,313 -484 316 -273 316 2 254.131 1.60842 209 137 148 184 -627 218 -943 216 -997 55 -1094 48 -1094 -224 -1019 -455 -968 -462 -743.193 -462.711 -735 -473 -658 -477 -342 -478 -336.586 -444.615 -3 -483 313 -484 ,
3_0.000000-5-90.000000,260 -573 361 -518 366.976 -503.464 568 -504 635 -504 736 -449 773 -359 772 -118 763 66 754.65 131.133 769 164 789 232 788 473 785 521 594 586 376 589 -382 589 -384 240 -421 124 -475 91 -475 -100 -421 -154 -295 -410 -191 -454 193 -573 260 -573 ,
1_90.000000-3-0.000000,383 -556 384 -240 384 -49 0 70 -275 70 -275 0.733333 -375 1 -650 1 -649 -240 -647 -556 -375 -556 111 -556 383 -556 ,
3_0.000000-6-90.000000,268 -1073 287.478 -1003.57 449 -1004 643 -1004 875 -177 874 64 854 131 616 212 614 334 -144 334 -384 240 -384 49 -370.567 5.79497 -374 -2 -431 -31 -431 -222 -428 -260 -361 -338 -302.14 -409.94 -310 -763 -310 -954 74 -1073 268 -1073 ,
8_0.000000-8-90.000000,-549 -643 196 -619 172 126 46 298 17 378 -51 362 -567 384 -739 258 -819 229 -825 -53 -814.081 -99.4054 -825 -356 -831 -638 -549 -643 ,
5_90.000000-2-90.000000,75 -349 77 0 114 116 168 149 169 388 115 442 -11 698 -115 742 -195 745 -262 745 -363 690 -400 600 -398 358 -389 174 -380.976 111.41 -396 77 -416 9 -414 -233 -411 -281 -220 -346 -2 -349 75 -349 ,
6_90.000000-3-0.000000,144 -334 384 -240 384 -49 370.567 -5.79497 374 2 431 31 431 222 428 260 361 338 302.14 409.94 310 763 310 954 -74 1073 -268 1073 -287.478 1003.57 -449 1004 -643 1004 -875 177 -874 -64 -854 -131 -616 -212 -614 -334 144 -334 ,
3_0.000000-0-90.000000,-11 -1148 281 -1139 281.257 -1078.78 364 -1079 656 -1070 658 -601 750 -352 749 -111 745.892 -93.5703 771 -30 770 211 475 259 -283 259 -384 240 -395 -838 -395 -1029 -11 -1148 ,
0_0.000000-7-270.000000,135 -1314 145.684 -1248.34 270 -1206 317 -1145 365 -850 399 -75 380 26 230.804 76.0408 212 176 -866 187 -1097 112 -1104 61 -1096.52 -157.288 -1115 -172 -1119 -249 -1109 -541 -1083.7 -545.102 -1125 -904 -1115 -1196 -904 -1199 -641.254 -1200.12 -398 -1290 -187 -1293 -141.923 -1284.96 -76 -1311 135 -1314 ,
7_0.000000-6-0.000000,159 -738 197 -735 275 -668 352 -605 891 -617 894 -406 894 -212 825.604 -192.813 787 -77 726 -30 -101 202 -876 236 -943 216 -992.523 70.488 -1027 68 -1094 48 -1118.35 -23.5467 -1146 -24 -1200 -185 -1297 -192 -1222 -423 -1128 -663 -1077 -670 -967.868 -636.068 -932 -641 -921.005 -637.581 -886 -653 -857 -710 -806 -717 -768 -714 -713.925 -680.723 -661 -688 -623 -685 -610.37 -681.071 -573 -728 -496 -732 -458 -729 -408.494 -686.475 -286.237 -670.951 -223.263 -678.197 -206 -696 159 -738 ,
2_0.000000-3-0.000000,381 -320 384 -240 384 -49 0 70 -242 68 -242 0.645333 -375 1 -617 -1 -617 -78 -616 -319 -377 -320 381 -320 ,
7_0.000000-1-180.000000,-3 -211 313 -209 316 2 315 274 252.934 274.197 208 409 147 456 -628 490 -943 491 -997 330 -1094 323 -1094 48 -1019 -183 -968 -190 -744.884 -188.588 -735 -201 -658 -205 -342 -203 -337.064 -172.56 -3 -211 ,
1_90.000000-1-180.000000,-1 -316 315 -314 316 2 315 274 0 275 -275 275 -275 0 -273 -316 -1 -316 ,
5_0.000000-2-270.000000,32 -5 80 -2 145 189 148 407 146 648 -203 650 -319 687 -351 741 -428 741 -483 687 -738 561 -783 457 -784 218 -784 151 -729 50 -639 13 -559 11 -375 20 -297 30 -165 33 -156.836 34.8298 -116 17 -48 -3 32 -5 ,
5_0.000000-4-270.000000,-48 -3 127 0 175 3 252 150 317 341 320 559 -29 561 -145 598 -177 652 -354 652 -409 598 -664 472 -739 322 -784 218 -784 151 -729 50 -639 13 -464 16 -280 25 -202 35 -159.441 35.9672 -116 17 -48 -3 ,
4_270.000000-5-0.000000,354 -652 409 -598 664 -472 739 -322 784 -218 784 -151 729 -50 639 -13 464 -16 280 -25 202 -35 159.441 -35.9672 116 -17 48 3 -127 0 -175 -3 -252 -150 -317 -341 -320 -559 29 -561 145 -598 177 -652 354 -652 ,
5_0.000000-1-270.000000,-48 -3 224 -2 272 1 337 192 340 410 341 725 -8 727 -124 764 -156 818 -431 818 -486 764 -741 638 -786 534 -786 467 -784 151 -729 50 -639 13 -367 14 -183 23 -141.831 28.2781 -116 17 -48 -3 ,
6_0.000000-3-180.000000,317 -139 384 -119 400.941 -69.2238 692 -70 759 -50 840 188 962 190 961 431 867 671 619.912 671 596 718 -162 718 -200 715 -278 648 -340.333 597 -894 597 -894 406 -894 403 -894 212 -510 93 317 -139 ,
6_90.000000-0-180.000000,800 -209 1040 -115 1083.83 154.389 1087 156 1135 451 1132 489 1113 590 1046 668 1003.69 719.717 1014 1183 995 1284 -83 1295 -277 1295 -509 468 -500 176 -480 109 -243.779 28.6054 -240 -94 229 -96 478 -188 607 -165 681 -162 800 -209 ,
5_270.000000-8-90.000000,95 -673 196 -619 233 -528 217.035 -32.4048 229 -5 249 63 225 808 222 856 31 921 -187 923 -359 797 -439 768 -441 419 -478 303 -532 271 -516 203 -538 -314 -484 -369 -358 -624 -254 -668 28 -673 95 -673 ,
0_180.000000-6-180.000000,143 -836 210 -816 291 -578 413 -576 404 -284 309 -44 61.375 -42.944 38 3 -285.528 4.37965 -409 50 -505.99 32.7072 -680 97 -718 94 -836.405 72.889 -883 71 -1002 118 -1040 115 -1118 48 -1194 -15 -1733 -3 -1781 -298 -1781 -492 -1762 -593 -935 -825 143 -836 ,
8_270.000000-5-0.000000,453 -1247 508 -1193 763 -1067 808 -963 808 -896 784 -151 729 -50 639 -13 455 -22 377 -32 245 -35 187 -48 116 -17 48 3 0 0 -172 -126 -252 -155 -317 -346 -320 -564 -309.315 -609.41 -323 -931 -326 -1149 -44 -1154 33.8032 -1154.45 139 -1188 171 -1242 453 -1247 ,
7_180.000000-7-180.000000,941 -427 995 -266 1091 -259 1094 -48 1019 183 968 190 954.882 189.355 912 318 851 365 800 372 568.089 382.161 567 383 490 387 -286 421 -293.503 398.63 -941 427 -995 266 -1091 259 -1094 48 -1019 -183 -968 -190 -954.882 -189.355 -912 -318 -851 -365 -800 -372 -568.089 -382.161 -567 -383 -490 -387 286 -421 293.503 -398.63 941 -427 ,0 0 
8_270.000000-8-0.000000,763 -1003 769 -721 745 24 0 0 -172 -126 -252 -155 -236 -223 -258 -740 -132 -912 -103 -992 179 -997 221.73 -986.946 481 -998 763 -1003 ,
4_270.000000-8-0.000000,664 -408 739 -258 745 24 570 21 -175 -3 -252 -150 -126 -322 -97 -402 80 -402 120.847 -392.389 487 -408 664 -408 ,
1_90.000000-1-0.000000,315 -589 316 -273 316 2 41 2 -275 0 -275 -272 -273 -588 43 -589 315 -589 ,
4_270.000000-8-90.000000,121 -769 196 -619 172 126 -3 123 -175 -3 -255 -32 -332 -179 -316 -247 -338 -764 -56 -769 121 -769 ,
2_270.000000-5-180.000000,436 -690 484 -687 549 -496 552 -278 553 -39 473 -37 198.075 -35.429 87 0 55 54 -25 56 -80 2 -335 -124 -379 -228 -379 -295 -377 -536 -323 -637 -232 -674 -155 -674 29 -665 107 -655 239 -652 246.119 -650.404 291 -670 359 -690 436 -690 ,
7_180.000000-3-270.000000,15 -536 256 -534 310 -373 406 -366 406 391 331 622 280 629 89 629 66.6912 615.272 47 640 -30 644 -221 644 -232.69 606.277 -308.94 596.595 -320 608 -685 650 -876 650 -995 266 -998 55 -936 55 -928.063 31.1905 -929 -320 -867.171 -319.487 -822 -455 -761 -502 15 -536 ,
5_0.000000-0-270.000000,132 -1091 180 -1088 281 -1069 346 -878 349 -660 360 418 11 420 -105 457 -137 511 -429 502 -484 448 -739 322 -784 218 -786 -251 -878 -500 -878 -567 -855 -696 -854.463 -709.237 -899 -822 -899 -889 -844 -990 -754 -1027 -459 -1075 -275 -1066 -197 -1056 -97.0631 -1053.73 132 -1091 ,
6_0.000000-5-180.000000,370 -471 418 -468 485 -448 565.243 -212.226 640 -211 688 -208 753 -17 756 201 662 441 414.192 442.416 391 488 190.581 489.145 164 534 45 497 30.6166 493.312 -75 527 -107 581 -145 578 -218.518 514.85 -351.49 449.146 -839 460 -894 406 -1149 280 -1193 176 -1193 109 -1193 -18 -1193 -85 -1139 -186 -1048 -223 -221 -455 -37 -446 41 -436 173 -433 207.21 -425.332 370 -471 ,
4_0.000000-3-90.000000,193 -933 312 -549 310 -374 242.56 -338.913 243 -174 241 1 93 78 -148 77 -148 -100 -148 -681 -148 -858 2 -933 193 -933 ,
1_270.000000-7-180.000000,997 -582 1000 -371 998 -55 936.076 -55.2277 891 80 830 127 54 161 -218 160 -272 -1 -368 -8 -369 -323 -294 -554 -243 -561 -18.7593 -561 -10 -572 67 -576 342 -576 348 -539 355.15 -538.092 357 -540 722 -582 997 -582 ,
5_0.000000-1-180.000000,-48 -3 268 -1 316 2 381 193 384 411 383 683 34 685 -82 722 -114 776 -429 777 -484 723 -739 597 -784 493 -784 426 -784 218 -784 151 -729 50 -639 13 -323 15 -139 24 -133.614 24.6905 -116 17 -48 -3 ,
6_180.000000-1-270.000000,-38 -3 234 -2 272 1 350 68 417.711 124.129 693 118 965 119 966 434 966 628 139 860 -136 860 -203 840 -284 602 -406 600 -404 284 -309 44 -62.3736 44.9067 -38 -3 ,
7_270.000000-0-0.000000,866 -187 1097 -112 1104 -61 1096.52 157.288 1115 172 1119 249 1109 541 1083.7 545.102 1125 904 1115 1196 904 1199 641.254 1200.12 398 1290 187 1293 141.923 1284.96 76 1311 -135 1314 -145.684 1248.34 -270 1206 -317 1145 -365 850 -399 75 -380 -26 -230.804 -76.0408 -212 -176 866 -187 ,
0_0.000000-4-180.000000,102 -370 150 -75 147 100 128 201 -19 278 -1097 289 -1097 112 -1087 -180 -937 -255 -469 -257 -220 -349 -91 -326 -17 -323 102 -370 ,
3_270.000000-4-90.000000,-19 -532 56 -382 175 2 105 2 106 377 -135 375 -310 373 -387 225 -387 -532 -210 -532 -196 -532 -19 -532 ,
1_180.000000-0-0.000000,1097 -387 1097 -112 1087 180 619 182 370 274 105.41 272.325 48 295 -268 293 -316 -2 -315 -274 -296 -375 782 -386 1097 -387 ,
6_270.000000-7-270.000000,-49 -1846 -29.7629 -1777.43 86 -1738 133 -1677 365 -850 399 -75 379 -8 233.44 41.5394 231 75 211 142 139.47 166.344 139 195 -22 249 -29 345 -260 270 -500 175 -507 124 -473.068 14.8679 -478 -21 -474.581 -31.9953 -490 -67 -547 -96 -554 -147 -551 -185 -517.723 -239.075 -525 -292 -522 -330 -518.071 -342.63 -565 -380 -569 -457 -566 -495 -523.475 -544.506 -507.951 -666.763 -515.197 -729.737 -533 -747 -575 -1112 -572 -1150 -505 -1228 -442 -1305 -454 -1843 -243 -1846 -49 -1846 ,
3_0.000000-3-0.000000,384 -310 384 -241 759 -241 759 -50 758 191 374 310 -384 310 -384 241 -759 241 -759 50 -758 -191 -374 -310 384 -310 ,0 0 
3_0.000000-7-90.000000,-51 -1103 162.844 -1033.57 324 -1034 555 -959 562 -908 561.073 -684.498 573 -675 577 -598 576 -357 539 -351 534.358 -314.441 541 -308 583 57 582 298 371 301 -387 301 -387 239 -522 194 -569 133 -603 -643 -603 -834 -442 -888 -435 -984 -51 -1103 ,
7_90.000000-5-90.000000,263 -564 364 -509 383.373 -461.876 398 -457 499 -402 546 -341 583 -251 617 525 611.781 631.703 633 1116 630 1164 468.941 1218.81 462 1314 271 1379 53 1382 -178 1307 -185 1256 -186.291 1030.73 -196 1023 -200 946 -200.296 894.37 -217 842 -271 809 -278 758 -238 693 -249 613 -235 568 -289 525 -293 448 -251.491 406.491 -224 190 -257 158 -299 -207 -245 -261 -119 -517 -15 -561 196 -564 263 -564 ,
0_0.000000-8-180.000000,-48 -295 697 -271 745 24 726 125 600 297 571 377 -13.0537 382.96 -14 383 -1092 394 -1097 112 -1087 -180 -619 -182 -370 -274 -121.444 -265.993 -48 -295 ,
6_0.000000-0-0.000000,1030 -132 1097 -112 1178 126 1300 128 1290 420 1196 660 948.374 661.058 925 707 602.476 708.378 479 754 382.01 736.707 208 801 170 798 51.5947 776.889 5 775 -114 822 -152 819 -230 752 -307 689 -846 701 -894 406 -894 212 -875 111 -48 -121 1030 -132 ,
6_270.000000-0-0.000000,865 -939 1097 -112 1087 180 1067 247 831.204 327.25 827 450 359 452 110 544 -19 521 -93 518 -212 565 -452 470 -495.833 200.611 -499 199 -547 -96 -544 -134 -525 -235 -458 -313 -415.689 -364.714 -426 -827 -407 -928 671 -939 865 -939 ,
7_0.000000-1-270.000000,-3 -211 269 -210 272 1 273 316 211 316 166 451 105 498 -670 532 -945 532 -999 371 -1096 364 -1094 48 -1019 -183 -968 -190 -744.414 -189.178 -735 -201 -658 -205 -386 -204 -380 -167 -371.042 -165.863 -368 -169 -3 -211 ,
5_0.000000-1-90.000000,227 -3 275 0 340 191 343 409 341 725 -8 727 -124 764 -156 818 -428 818 -483 764 -738 638 -783 534 -784 218 -784 151 -729 50 -639 13 -364 13 -180 22 -139.379 27.2078 -116 17 -48 -3 227 -3 ,
4_0.000000-3-0.000000,386 -415 386 -224 384 -49 236 28 -148 147 -148 77 -523 78 -523 -99 -522 -340 -372 -415 386 -415 ,
5_0.000000-4-90.000000,52 -151 100 -148 175 2 240 193 243 411 -106 413 -222 450 -254 504 -429 502 -484 448 -739 322 -816 174 -861 70 -861 3 -806 -98 -716 -135 -539 -135 -355 -126 -277 -116 -229.811 -114.928 -193 -131 -125 -151 52 -151 ,
2_90.000000-7-0.000000,945 -458 999 -297 1096 -290 1094 -48 1019 183 968 190 891 190 840.063 158.654 823 161 766.852 161 735 201 658 205 581 205 575 168 391.558 144.706 368 169 3 211 -74 211 -77 0 -78 -239 -15.2152 -241.354 29 -374 90 -421 865 -455 945 -458 ,
0_0.000000-1-180.000000,-48 -295 268 -293 316 2 315 274 296 375 -782 386 -1097 387 -1097 112 -1087 -180 -619 -182 -370 -274 -105.41 -272.325 -48 -295 ,
3_0.000000-7-270.000000,183 -1089 183 -1026.98 206.244 -1019.06 558 -1020 557.743 -958.066 693 -912 740 -851 774 -76 773 165 612 219 605 315 -153 315 -384 240 -391 189 -391 -2 -377.272 -24.3088 -402 -44 -406 -121 -406 -312 -368.277 -323.69 -358.595 -399.94 -370 -411 -412 -776 -412 -967 -28 -1086 183 -1089 ,
8_180.000000-8-0.000000,734 -540 740 -258 745 24 0 0 -745 -24 -619 -196 -590 -276 -464 -448 -435 -528 -367 -512 149 -534 149.153 -533.964 150 -534 217.847 -518.036 734 -540 ,
2_90.000000-8-90.000000,198 -861 196 -619 172 126 95 126 -77 0 -157 -29 -158 -268 -149.766 -302.995 -163 -614 -164 -853 -84 -856 198 -861 ,
3_270.000000-6-0.000000,43 -911 81 -908 159 -841 230.94 -782.14 584 -790 775 -790 894 -406 894 -212 824.569 -192.522 825 -31 825 163 -2 395 -243 393 -310 373 -391 135 -513 133 -513 -624 -419 -864 -228 -864 -184.795 -850.567 -177 -854 -148 -911 43 -911 ,
8_270.000000-8-270.000000,24 -745 196 -619 276 -590 267.859 -337.303 282 -5 258 740 -24 745 -196 619 -276 590 -267.859 337.303 -282 5 -258 -740 24 -745 ,0 0 
