Key,Outers,Inners
8_270.000000-20-180.000000,600 -1000 800 -800 800 -600 800 -200 800 0 599 200 299 200 -1 200 -300 0 -300 -1 -301 -1 -600 -201 -600 -401 -600 -600 -600 -800 -300 -1000 0 -1000 300 -1000 600 -1000 ,
7_90.000000-10-180.000000,100 -300 100 -100 400 -99 400 100 400 101 400 300 300 300 0 300 -100 300 -100 200 -400 200 -400 100 -400 -200 -400 -300 -300 -300 0 -300 100 -300 ,
13_0.000000-18-90.000000,200 -400 200 0 200 100 200 500 0 500 -200 500 -400 500 -400 100 -400 0 -400 -400 -200 -400 0 -400 200 -400 ,
1_0.000000-13-180.000000,700 -300 699 100 399 400 0 400 0 100 0 0 0 -300 300 -300 400 -300 700 -300 ,
14_270.000000-8-0.000000,600 -499 600 -300 800 -299 800 -99 800 301 800 501 600 501 600 701 0 701 -200 700 -200 500 -400 500 -400 300 -400 200 -400 0 -200 0 -200 -100 -200 -199 -200 -300 0 -300 0 -499 200 -499 400 -499 600 -499 ,
9_270.000000-7-0.000000,400 -800 400 -400 400 -300 400 100 0 100 -200 99 -200 -1 -200 -101 -200 -201 -100 -201 -100 -400 -100 -500 0 -500 0 -501 100 -501 100 -800 200 -800 300 -800 400 -800 ,
7_180.000000-19-270.000000,200 -800 400 -799 600 -599 600 -399 600 -199 600 1 400 200 200 200 0 200 -200 200 -400 0 -400 -100 -400 -200 -400 -300 -200 -500 -199.333 -500 -199 -600 1 -800 200 -800 ,
20_90.000000-8-0.000000,400 -500 600 -300 600 1 600 300 600 601 400 900 200 900 -200 900 -400 900 -600 600 -600 300 -600 0 -400 -200 -400 -300 -200 -500 0 -500 200 -500 400 -500 ,
13_270.000000-8-0.000000,600 -700 600 -300 600 -100 600 300 0 300 -400 299 -400 -1 -400 -100 -400 -400 -200 -400 -200 -700 200 -700 600 -700 ,
8_0.000000-20-90.000000,400 -900 600 -600 600 -300 600 0 400 200 400 300 200 500 0 500 -200 500 -400 500 -600 300 -600 -1 -600 -300 -600 -601 -400 -900 -200 -900 200 -900 400 -900 ,
21_270.000000-17-180.000000,0 -200 100 0 100 200 99 600 -1 800 -100 800 -101 800 -200 800 -300 599 -300 399 -300 199 -300 -1 -200 -200 -100 -200 0 -200 ,
10_90.000000-6-270.000000,0 -100 300 -99 300 1 300 101 500 101 500 201 500 400 500 500 400 500 400 501 400 800 300 800 -100 800 -200 800 -200 400 -200 300 -200 -100 0 -100 ,
11_180.000000-6-0.000000,500 -800 500 -300 500 -200 500 300 0 300 -100 300 -600 300 -600 0 -599 -600 -399.333 -600 -399 -800 -99 -800 200 -800 500 -800 ,
1_270.000000-11-270.000000,0 -300 600 -299 600 1 600 300 600 600 0 600 -300 300 -300 -300 0 -300 ,
3_0.000000-7-270.000000,100 -500 100 -299 400 -299 400 -100 400 201 400 400 0 400 -100 400 -500 400 -500 0 0 -500 100 -500 ,
12_180.000000-16-0.000000,600 -500 600 -200 600 0 600 300 100 300 0 300 -500 300 -500 0 -499 -500 0 -500 101 -500 600 -500 ,
8_0.000000-19-180.000000,400 -700 600 -500 600 -300 600 -200 600 0 400 199.005 400 300 199 500 -1 500 -201 500 -401 500 -600 300 -600 100 -600 -300 -600 -500 -400 -700 -200 -700 200 -700 400 -700 ,
6_90.000000-5-90.000000,0 -200 114.613 0.573066 200 1 600 701 600 1000 200 1000 100 1000 -300 1000 -300 500 -300 300 -300 -200 0 -200 ,
5_90.000000-4-180.000000,0 -700 0 -400 0 0 0 300 -600 300 -1000 -400 -400 -700 0 -700 ,
11_90.000000-8-0.000000,600 -900 600 -300 600 300 0 300 -600 300 -600 0 -600 -300 -600 -600 -400 -600 -400 -900 0 -900 200 -900 600 -900 ,
8_0.000000-11-90.000000,600 -300 600 0 600 300 600 600 400 600 400 900 0 900 -200 900 -600 900 -600 300 -600 -300 0 -300 600 -300 ,
2_90.000000-18-270.000000,-400 -400 -200 -399 200 1 200 500 0 500 -200 500 -400 500 -400 100 -400 0 -400 -400 ,
14_90.000000-16-0.000000,600 -200 600 0 800 1 800 201 800 301 800 501 600 501 600 700 400 700 0 700 -200 700 -200 500 -400 500 -400 300 -400 200 -400 0 -200 0 -200 -200 0 -200 400 -200 600 -200 ,
8_90.000000-8-0.000000,600 -500 600 -300 900 -299 900 100 900 301 900 700 300 700 -300 700 -300 400 -300 100 -300 -200 -100 -200 -100 -500 200 -500 300 -500 600 -500 ,
19_90.000000-18-90.000000,0 -201 200 0 200 200 200 500 200 700 0 899 -200 899 -400 899 -600 699 -600 499 -600 199 -600 -1 -400 -201 -200 -201 0 -201 ,
14_0.000000-1-90.000000,300 -200 300 0 500 0 500 200 500 300 500 500 300 500 300 700 100 700 -100 500 -200 400 -400 200 -400 0 -200 0 -200 -200 0 -200 100 -200 300 -200 ,
0_0.000000-4-270.000000,500 -200 500 400 300 600 0 0 0 -200 200 -200 300 -200 500 -200 ,
8_0.000000-8-90.000000,300 -700 300 -400 300 -100 300 200 100 200 100 500 -200 500 -300 500 -600 500 -600 300 -900 299 -900 -100 -900 -301 -900 -700 -300 -700 300 -700 ,
10_270.000000-10-180.000000,100 -500 100 -300 100 -100 100 100 0 100 -200 99 -200 0 -300 0 -500 -1 -500 -101 -500 -201 -400 -201 -400 -400 -400 -500 -300 -500 0 -500 100 -500 ,
12_90.000000-8-0.000000,100 -301 600 -300 600 199 600 300 600 799 100 799 0 799 -500 799 -500 499 -500 299 -500 -1 -300 -1 -300 -301 100 -301 ,
7_270.000000-6-0.000000,500 -600 500 -200 500 -100 500 300 400 300 0 300 -100 300 -100 99 -400 99 -400 -100 -400 -201 -400 -400 -200 -400 -200 -401 -200 -600 100 -600 200 -600 500 -600 ,
14_0.000000-7-180.000000,400 -200 400 -100 400 0 600 0 600 100 600 200 600 300 400 300 400 400 400 500 399.333 500 399 600 200 600 199.667 600 199 800 0 800 -1 800 -200 800 -200 600 -201 600 -400 600 -400 400 -400 200 -400 0 -200 0 -200 -200 0 -200 200 -200 400 -200 ,
8_90.000000-18-90.000000,200 -200 200 0 500 1 500 400 500 501 500 900 300 900 -100 900 -300 900 -300 400 -300 300 -300 -200 -100 -200 0 -200 200 -200 ,
20_270.000000-16-180.000000,400 -300 600 0 600 300 600 600 400 800 -200 800 -400 799 -600 599 -600 299 -600 -1 -400 -300 -200 -300 200 -300 400 -300 ,
8_0.000000-6-90.000000,300 -600 300 -300 300 -100 300 200 100 200 100 500 -200 500 -300 500 -600 500 -600 300 -800 299 -800 0 -800 -301 -800 -600 -300 -600 -200 -600 300 -600 ,
9_180.000000-21-180.000000,400 -300 600 -200 700 -200 900 -100 900 0 900 100 699 200 499 200 199 200 -1 200 -200 100 -200 0 -200 -100 -200 -200 0 -300 200 -300 400 -300 ,
6_180.000000-19-270.000000,200 -900 400 -899 600 -699 600 -499 600 -199 600 1 400 200 200 200 -100 200 -300 200 -500 0 -500 -200 -499 -500 -299 -700 -99 -900 200 -900 ,
20_90.000000-12-0.000000,300 -200 500 0 500 301 500 500 500 801 300 1100 100 1100 -200 1100 -400 1100 -600 800 -600 500 -600 300 -600 0 -400 -200 -200 -200 100 -200 300 -200 ,
14_90.000000-8-0.000000,600 -500 600 -300 800 -299 800 -99 800 301 800 501 600 501 600 700 400 700 0 700 -200 700 -200 500 -400 500 -400 300 -400 200 -400 0 -200 0 -200 -100 -200 -200 -200 -300 0 -300 0 -500 200 -500 400 -500 600 -500 ,
16_90.000000-10-180.000000,100 -700 100 -500 100 -100 100 100 0 100 -200 100 -300 100 -300 0 -600 0 -600 -100 -600 -600 -600 -700 -300 -700 -200 -700 100 -700 ,
12_0.000000-11-90.000000,600 -500 600 0 600 100 600 600 100 600 0 600 -500 600 -500 100 -500 0 -500 -500 0 -500 100 -500 600 -500 ,
6_0.000000-1-90.000000,300 -300 300 0 300 300 100 300 100 500 -200 500 -500 200 -500 -300 -200 -300 0 -300 300 -300 ,
16_90.000000-8-0.000000,600 -900 600 -300 600 300 300 300 0 300 -300 300 -300 0 -300 -300 -300 -600 -100 -600 -100 -900 200 -900 300 -900 600 -900 ,
10_180.000000-16-0.000000,600 -100 600 0 900 0 900 100 900 300 900 400 500 400 300 400 -100 400 -100 200 -100 100 -100 -100 0 -100 500 -100 600 -100 ,
11_90.000000-5-270.000000,0 -600 400 -599 400 1 400 100 400 700 -200 700 -600 0 -600 -600 0 -600 ,
13_90.000000-8-0.000000,600 -700 600 -300 600 -100 600 300 200 300 0 300 -400 300 -400 0 -400 -100 -400 -400 -200 -400 -200 -700 200 -700 600 -700 ,
9_270.000000-20-270.000000,200 -1000 400 -999 600 -799 600 -499 600 -299 600 1 400 300 200 300 0 299 -200 -1 -200 -201 -200 -301 -200 -501 -100 -601 -100 -800 100 -1000 200 -1000 ,
18_270.000000-13-180.000000,400 -500 400 0 399 400 0 400 -200 399 -200 -1 -200 -100 -200 -500 0 -500 200 -500 400 -500 ,
5_0.000000-21-180.000000,400 -600 600 -500 600 -400 600 -100 600 0 399 100 199 100 -301 100 -501 100 -700 0 -700 -100 0 -500 200 -600 400 -600 ,
8_0.000000-13-90.000000,400 -300 400 0 400 100 400 400 200 400 200 700 -200 700 -600 700 -600 300 -600 100 -600 -300 -200 -300 0 -300 400 -300 ,
8_0.000000-5-90.000000,0 -300 400 400 400 700 200 700 200 1000 -200 1000 -600 1000 -600 400 -600 300 -600 -300 0 -300 ,
12_0.000000-15-270.000000,0 -701 100 -700 100 -600 200 -600 200 -500 200 -100 200 0 100 0 100 99 0 99 -400 99 -500 99 -500 0 -600 -1 -600 -101 -600 -501 -600 -601 -500 -601 -500 -701 0 -701 ,
6_0.000000-5-270.000000,0 -300 400 -299 400 1 400 400 400 700 200 700 200 900 -100 900 -500 200 -500 -300 0 -300 ,
2_270.000000-19-270.000000,200 -800 400 -799 600 -599 600 -399 600 -199 600 1 400 200 200 200 0 0 -200 -200 -400 -400 -400 -600 -200 -800 200 -800 ,
15_180.000000-15-270.000000,0 -301 100 -300 100 -200.99 199 -200 200 -200 200 -100 299 -100 299 0 299 100 200 100 199 200 99.99 200 99 299 -1 299 -101 299 -101 200 -201 199 -201 100 -301 99 -301 -1 -301 -101 -201 -101 -201 -201 -200 -201 -100 -201 -100 -301 0 -301 ,
4_90.000000-13-270.000000,0 -600 400 -599 400 -200 400 1 400 400 0 400 -300 -200 -300 -600 0 -600 ,
20_90.000000-15-180.000000,-99 -400 1 -300 101 -200 201 -100 201 0 201 201 201 301 1 600 -33.1104 600 -100 700 -200 700 -300 700 -400 700 -466.667 600 -499 600 -699 300 -699 200 -699 0 -699 -100 -599 -200 -499 -300 -399 -400 -299 -400 -199 -400 -99 -400 ,
16_0.000000-17-270.000000,0 -300 400 -299 400 -200 400 1 400 100 0 100 -200 100 -600 100 -600 0 -600 -200 -600 -300 0 -300 ,
7_90.000000-8-0.000000,600 -500 600 -300 900 -299 900 -100 900 301 900 500 500 500 300 500 -100 500 -100 200 -100 100 -100 -200 0 -200 100 -200 100 -500 200 -500 500 -500 600 -500 ,
3_0.000000-3-0.000000,500 -500 500 0 0 500 -500 500 -500 0 0 -500 500 -500 ,
1_270.000000-15-0.000000,100 -500 100 -400 200 -400 200 -300 200 -100 200 0 100 0 100 100 0 100 -100 0 -300 -200 -400 -300 -400 -400 -300 -400 -300 -500 -200 -500 0 -500 100 -500 ,
8_0.000000-7-90.000000,100 -500 100 -200 100 -100 100 200 0 200 -100 200 -100 500 -200 500 -500 500 -600 500 -600 300 -900 299 -900 100 -900 -301 -900 -500 -500 -500 -300 -500 100 -500 ,
10_90.000000-2-0.000000,0 -100 0 0 0 300 0 400 -100 400 -100 700 -200 700 -500 700 -600 700 -600 300 -200 -100 0 -100 ,
8_0.000000-5-270.000000,0 -300 400 -299 400 1 400 400 400 700 200 700 200 1000 -200 1000 -600 300 -600 -300 0 -300 ,
13_180.000000-12-270.000000,0 -400 500 -399 500 1 500 100 500 500 100 500 0 500 -400 500 -400 0 -399 -400 0 -400 ,
8_0.000000-4-90.000000,0 -300 300 300 300 600 100 600 100 900 -200 900 -300 900 -600 900 -600 300 -600 -300 0 -300 ,
8_0.000000-13-180.000000,400 -300 400 0 399 400 199.75 400 199 700 -200 700 -201 700 -600 700 -600 300 -600 100 -600 -300 -200 -300 0 -300 400 -300 ,
2_90.000000-8-0.000000,200 -700 600 -300 600 300 200 300 0 300 -400 300 -400 0 -400 -100 -400 -400 -200 -400 -200 -700 200 -700 ,
0_0.000000-19-0.000000,600 -600 800 -400 800 -200 600 0 400 200 200 200 0 0 0 -200 0 -400 200 -600 400 -600 600 -600 ,
11_270.000000-15-270.000000,0 -801 100 -800 100 -700 200 -700 200 -600 200 -100 200 0 100 0 100 99 0 99 -600 98 -600 -1 -700 -2 -700 -102 -700 -601 -700 -701 -600 -701 -600 -801 0 -801 ,
2_180.000000-13-90.000000,400 -400 400 0 400 400 0 400 -400 400 -400 0 0 -400 400 -400 ,
14_180.000000-14-90.000000,200 -600 200 -400 399 -400 400 -400 400 -200 599 -200 599 0 599 200 400 200 399 400 200 400 199 600 -1 600 -201 600 -201 400 -401 400 -401 399 -401 200 -601 199 -601 -1 -601 -201 -401 -201 -401 -400 -400 -400 -400 -401 -200 -401 -200 -600 0 -600 200 -600 ,
9_90.000000-8-0.000000,600 -500 600 -300 600 100 600 300 500 300 500 600 400 600 -100 600 -200 600 -200 300 -200 100 -200 -200 0 -200 0 -500 200 -500 400 -500 600 -500 ,
17_0.000000-9-270.000000,0 -400 200 -399 200 -199 200 1 200 201 100 201 100 500 0 500 -100 500 -100 100 -100 0 -100 -400 0 -400 ,
7_0.000000-13-180.000000,400 -100 400 0 399 400 199.75 400 199 700 -1 700 -200 700 -400 700 -400 300 -400 -100 0 -100 400 -100 ,
10_90.000000-8-0.000000,600 -400 600 -300 600 200 600 300 500 300 500 600 400 600 -100 600 -200 600 -200 300 -200 200 -200 -100 0 -100 0 -400 200 -400 400 -400 600 -400 ,
18_90.000000-9-90.000000,200 -800 200 -300 200 200 0 200 -200 200 -200 0 -200 -300 -200 -500 -100 -500 -100 -800 0 -800 100 -800 200 -800 ,
3_0.000000-9-0.000000,200 -500 200 -400 500 -400 500 -300 500 100 500 200 0 200 -500 200 -500 0 0 -500 200 -500 ,
8_0.000000-10-90.000000,200 -600 200 -300 200 -200 200 100 0 100 0 400 -200 400 -400 400 -600 400 -600 300 -600 -200 -600 -300 -500 -300 -500 -600 -400 -600 100 -600 200 -600 ,
10_0.000000-0-270.000000,0 -200 200 0 200 200 100 200 0 200 -100 200 -100 100 -200 100 -400 100 -400 0 -400 -100 -400 -200 0 -200 ,
8_90.000000-6-270.000000,0 -200 300 -199 300 1 500 1 500 1.66667 600 2 600 201.333 800 202 800 501 800 601 800 900 300 900 200 900 -300 900 -300 400 -300 300 -300 -200 0 -200 ,
2_0.000000-5-270.000000,400 -400 800 -399 800 300 400 700 0 0 0 -400 400 -400 ,
18_180.000000-8-0.000000,600 -500 600 -300 600 100 600 300 100 300 0 300 -500 300 -500 100 -500 0 -500 -200 -300 -200 -300 -300 -300 -500 100 -500 200 -500 600 -500 ,
15_90.000000-8-0.000000,600 -400 600 -300 700 -299 700 -199 700 301 700 401 600 401 600 500 500 500 0 500 -100 500 -100 400 -200 400 -200 300 -200 100 -200 0 -100 0 -100 -100 0 -100 0 -200 0 -300 100 -300 100 -400 200 -400 500 -400 600 -400 ,
17_90.000000-8-0.000000,200 -301 600 -300 600 -201 600 300 600 399 200 399 0 399 -400 399 -400 299 -400 99 -400 -1 -200 -1 -200 -201 -200 -301 200 -301 ,
3_270.000000-12-0.000000,0 -500 500 0 500 500 0 500 -500 499 -500 0 -500 -1 -500 -500 0 -500 ,
1_180.000000-3-0.000000,500 -300 500 0 0 500 -300 500 -300 0 0 -300 500 -300 ,
19_0.000000-3-0.000000,300 -200 500 0 500 200 300 400 0 700 -200 900 -400 900 -600 700 -600 500 -600 200 -600 0 -400 -200 -200 -200 100 -200 300 -200 ,
15_0.000000-20-270.000000,200 -600 400 -599 500 -499 600 -399 700 -299 700 -199 700 1 700 101 500 400 466.89 400 400 500 300 500 200 500 100 500 33.3333 400 1.13687e-13 400 -200 100 -200 0 -200 -200 -200 -300 -100 -400 1.13687e-13 -500 100 -600 200 -600 ,
5_90.000000-2-90.000000,400 -700 400 -300 400 0 400 400 0 0 -400 -700 0 -700 400 -700 ,
17_0.000000-2-180.000000,400 -400 400 0 0 400 -100 400 -100 0 -100 -400 0 -400 300 -400 400 -400 ,
0_90.000000-8-0.000000,400 -500 600 -300 600 300 400 300 0 300 -200 300 -200 100 -200 0 -200 -200 0 -200 0 -300 0 -500 400 -500 ,
14_270.000000-0-90.000000,200 -199 200 0 400 1 400 201 400 401 200 400 200 401 200 601 0 600 -200 400 -400 200 -400 0 -200 0 -200 -199 0 -199 200 -199 ,
12_0.000000-21-270.000000,200 -900 300 -699 300 -499 300 -199 300 1 200 200 100 200 -300 200 -400 200 -500 0 -500 -200 -500 -500 -500 -700 -400 -900 -300 -900 100 -900 200 -900 ,
8_0.000000-8-180.000000,600 -300 600 0 600 300 400 300 400 600 399 600 199 600 199 900 -200 900 -201 900 -600 900 -600 300 -600 -300 0 -300 600 -300 ,
2_180.000000-16-270.000000,300 -400 300 0 300 200 300 600 0 600 -100 600 -400 600 -400 0 0 -400 300 -400 ,
14_180.000000-11-270.000000,0 -200 600 -199 600 0.668333 799 1 799 201 799 600 799 800 600 800 599 1000 399 1000 -1 1000 -201 1000 -201 800 -401 800 -401 600 -401 200 -401 0 -200 0 -200 -200 0 -200 ,
8_0.000000-6-180.000000,500 -300 500 0 499 300 300 300 299 600 99 600 99 800 -200 800 -301 800 -600 800 -600 300 -600 200 -600 -300 -100 -300 0 -300 500 -300 ,
15_270.000000-2-0.000000,0 -99 0 0 100 1 100 101 100 401 100 501 0 501 0 601 -400 601 -500 600 -500 500 -600 500 -600 400 -200 0 -199 0 -100 -99 0 -99 ,
4_90.000000-21-180.000000,400 -800 600 -700 600 -600 600 -100 600 0 399 100 199 100 0 0 -300 -600 -300 -700 -100 -800 100 -800 200 -800 400 -800 ,
7_0.000000-15-0.000000,100 -300 100 -200 200 -200 200 -100 200 0 100 0 100 100 0 100 0 200 0 300 -100 300 -100 400 -200 400 -300 400 -400 400 -400 300 -500 300 -500 200 -500 -100 -500 -200 -400 -200 -400 -300 -300 -300 0 -300 100 -300 ,
19_180.000000-8-0.000000,401 -500 600 -300 600 -100 600 300 600 500 400 700 200 700 -200 700 -400 700 -600 500 -600 300 -600 200 -600 0 -400 -199.005 -400 -300 -199 -500 1 -500 201 -500 401 -500 ,
15_90.000000-12-90.000000,500 -599 500 -499 600 -498 600 -398 600 2 600 102 500 102 500 201 400 201 -100 200 -100 100.2 -200 100 -200 0 -200 -399 -200 -499 -100 -499 -100 -599 0 -599 400 -599 500 -599 ,
4_0.000000-8-270.000000,300 -300 300 -99 600 -99 600 201 600 300 600 600 0 600 -600 600 -600 0 0 -300 300 -300 ,
8_0.000000-3-180.000000,0 -300 0 0 -1 500 -200.4 500 -201 800 -601 800 -700 800 -1100 800 -1100 200 -600 -300 0 -300 ,
15_90.000000-21-0.000000,400 -300 600 -200 600 -149 700 -99 700 1 700 101 600 151 600 200 400 300 300 300 200 300 100 300 -100 200 -100 150 -200 100 -200 0 -200 -100 -100 -150 -100 -200 100 -300 200 -300 300 -300 400 -300 ,
19_0.000000-3-90.000000,-200 -699 0 -499 300 -199 500 1 500 201 300 401 100 401 -400 400 -600 200 -600 0 -600 -299 -600 -499 -400 -699 -200 -699 ,
19_270.000000-3-0.000000,300 -200 500 0 500 200 300 400 0 700 -200 900 -400 899 -600 699 -600 499 -600 199 -600 -1 -400 -200 -200 -200 100 -200 300 -200 ,
17_90.000000-8-90.000000,-100 -401 300 -400 300 -301 300 200 300 299 0 299 -100 299 -400 299 -400 199 -400 99 -700 98 -700 -2 -700 -301 -700 -401 -100 -401 ,
3_270.000000-12-90.000000,0 -999 500 -499 500 1 0 0 -500 -1 -500 -500 -500 -999 0 -999 ,
4_180.000000-4-90.000000,600 -300 900 300 300 600 0 600 0 300 0 0 0 -300 600 -300 ,
11_90.000000-15-90.000000,100 -800 100 -700 200 -700 200 -600 200 -100 200 0 100 0 100 100 0 100 -500 100 -600 100 -600 0 -700 -1 -700 -101 -700 -601 -700 -701 -600 -701 -600 -800 -500 -800 0 -800 100 -800 ,
12_180.000000-8-0.000000,600 -800 600 -300 600 -200 600 300 100 300 0 300 -500 300 -500 0 -499 -500 -299.6 -500 -299 -800 101 -800 200 -800 600 -800 ,
4_90.000000-5-180.000000,0 -600 0 -200 0 0 0 400 -700 400 -1000 -200 -300 -600 0 -600 ,
13_180.000000-8-0.000000,600 -700 600 -300 600 -100 600 300 200 300 0 300 -400 300 -400 0 -399 -400 -199.75 -400 -199 -700 200 -700 201 -700 600 -700 ,
6_0.000000-13-180.000000,400 -300 400 0 399 400 199.5 400 199 600 -101 600 -200 600 -500 600 -500 200 -500 100 -500 -300 -100 -300 0 -300 400 -300 ,
14_0.000000-19-180.000000,400 -600 600 -400 800 -200 800 0 800 200 600 399.005 600 400 399 600 199 600 -1 600 -200 400 -201 400 -400 200 -400 0 -400 -200 -200 -400 0 -600 200 -600 400 -600 ,
6_90.000000-0-270.000000,0 -200 200 0 200 1 400 201 400 500 200 500 -100 500 -300 500 -300 300 -300 0 -300 -200 0 -200 ,
11_90.000000-4-90.000000,0 -600 300 0 300 600 0 600 -300 600 -600 600 -600 0 -600 -600 0 -600 ,
12_270.000000-8-0.000000,600 -800 600 -300 600 -200 600 300 0 300 -500 299 -500 -1 -500 -200 -500 -500 -300 -500 -300 -800 100 -800 200 -800 600 -800 ,
21_180.000000-8-0.000000,401 -400 600 -300 600 -200 600 300 600 400 400 500 200 500 -200 500 -400 500 -600 400 -600 300 -600 100 -600 0 -400 -99.5025 -400 -200 -400 -300 -199 -400 1 -400 201 -400 401 -400 ,
21_0.000000-17-0.000000,-100 -100 100 0 100 100 100 400 100 500 -100 600 -200 600 -300 600 -400 600 -600 500 -600 400 -600 100 -600 0 -400 -100 -300 -100 -200 -100 -100 -100 ,
4_180.000000-8-0.000000,1200 -600 1200 0 600 300 0 300 0 0 0 -300 200 -300 200 -600 600 -600 800 -600 1200 -600 ,
11_90.000000-19-0.000000,400 -1000 600 -800 600 -600 600 -200 600 0 400 200 200 200 -200 200 -400 200 -600 0 -600 -200 -600 -600 -600 -800 -400 -1000 -200 -1000 200 -1000 400 -1000 ,
8_0.000000-4-180.000000,0 -300 0 0 0 300 -200 300 -200 600 -600 600 -800 600 -1200 600 -1200 0 -600 -300 0 -300 ,
18_90.000000-7-0.000000,400 -800 400 -400 400 -300 400 100 200 100 0 100 -200 100 -200 0 -200 -400 -200 -500 0 -500 0 -800 200 -800 400 -800 ,
8_0.000000-2-180.000000,400 -300 400 0 200 200 200 300 -200 700 -600 700 -600 300 -600 100 -600 -300 -200 -300 0 -300 400 -300 ,
19_90.000000-9-0.000000,0 -201 99.5025 -101 100 -101 300 -101 500 100 500 200 500 300 500 400 300 599 100 599 -200 599 -400 599 -600 399 -600 199 -600 -1 -400 -201 -200 -201 0 -201 ,
8_90.000000-17-180.000000,100 -200 100 0 400 1 400 400 399 800 300 800 -201 800 -300 800 -300 400 -300 200 -300 -200 -200 -200 0 -200 100 -200 ,
4_180.000000-21-0.000000,1000 -500 1200 -400 1200 -300 1000 -200 600 0 400 100 200 100 0 0 0 -100 0 -300 0 -400 200 -500 400 -500 800 -500 1000 -500 ,
11_90.000000-0-90.000000,200 -600 200 -400 200 0 200 200 -400 200 -600 0 -600 -600 -400 -600 0 -600 200 -600 ,
8_0.000000-9-180.000000,200 -400 200 -200 200 -100 200 100 0 100 0 200 0 400 -200 400 -400 400 -600 400 -600 300 -900 300 -900 200 -900 -300 -900 -400 -400 -400 -300 -400 200 -400 ,
16_90.000000-13-0.000000,400 -600 400 -200 400 0 400 400 100 400 0 400 -300 400 -300 0 -300 -200 -300 -600 0 -600 100 -600 400 -600 ,
19_0.000000-9-90.000000,0 -500 200 -300 200 -100 200 200 200 400 0 600 -200 600 -400 600 -600 400 -600 200 -600 0 -500 -100 -500 -300 -300 -500 -200 -500 -100 -500 0 -500 ,
17_90.000000-18-0.000000,100 -1 500 0 500 99 500 200 500 299 100 299 0 299 -400 299 -400 199 -400 99 -400 -1 100 -1 ,
21_0.000000-11-90.000000,400 -100 600 0 600 100 600 600 600 700 400 800 200 800 -200 800 -400 800 -600 700 -600 600 -600 100 -600 0 -400 -100 -200 -100 200 -100 400 -100 ,
17_90.000000-2-90.000000,0 -1 400 0 400 99 400 400 400 499 0 499 -400 99 -400 -1 0 -1 ,
3_270.000000-18-90.000000,-300 -500 200 0 200 500 0 500 -500 499 -500 0 -500 -1 -500 -500 -300 -500 ,
10_180.000000-8-0.000000,600 -400 600 -300 900 -300 900 -200 900 300 900 400 500 400 300 400 -100 400 -100 200 -100 100 -100 -100 0 -100 100 -100 100 -200 100 -400 200 -400 500 -400 600 -400 ,
3_0.000000-17-90.000000,400 -599 400 -499 400 -99 400 1 -100 1 -500 0 -500 -99 0 -599 400 -599 ,
12_270.000000-5-90.000000,0 -500 400 200 400 700 0 700 -500 699 -500 200 -500 -1 -500 -500 0 -500 ,
21_180.000000-5-90.000000,-199 -100 0 0 400 700 400 800 200 900 0 900 -200 900 -400 900 -600 800 -600 700 -600 100 -600 0 -399 -100 -199 -100 ,
8_0.000000-10-180.000000,100 -400 100 -200 100 -100 100 100 0 100 -100 100 -100 200 -100 400 -200 400 -500 400 -600 400 -600 300 -900 300 -900 200 -900 -300 -900 -400 -500 -400 -300 -400 100 -400 ,
3_180.000000-16-0.000000,1100 -500 1100 -200 600 300 0 300 0 0 1 -500 500 -500 601 -500 1100 -500 ,
17_0.000000-12-0.000000,500 -400 500 0 500 100 500 500 400 500 0 500 -100 500 -100 100 -100 0 -100 -400 0 -400 400 -400 500 -400 ,
7_270.000000-13-270.000000,0 -400 400 -399 400 0 400 1 400 400 300 400 0 400 -100 400 -100 199 -400 199 -400 0 -400 -201 -400 -400 0 -400 ,
3_270.000000-6-90.000000,-200 -800 300 -300 300 200 0 200 -500 199 -500 -1 -700 -2 -700 -301 -700 -501 -700 -800 -200 -800 ,
17_180.000000-8-0.000000,600 -700 600 -300 600 -100 600 300 500 300 0 300 -100 300 -100 0 -99 -400 0 -400 100.25 -400 101 -700 200 -700 501 -700 600 -700 ,
8_0.000000-17-180.000000,100 -300 100 0 99 400 0 400 -100.25 400 -101 700 -200 700 -501 700 -600 700 -600 300 -600 100 -600 -300 -500 -300 0 -300 100 -300 ,
18_180.000000-3-0.000000,500 -200 500 0 0 500 -500 500 -500 300 -500 0 -500 -200 0 -200 500 -200 ,
8_0.000000-0-180.000000,200 -300 200 0 0 200 0 300 -200 500 -600 500 -600 300 -600 -100 -600 -300 -400 -300 0 -300 200 -300 ,
20_270.000000-8-0.000000,400 -600 600 -300 600 0 600 300 600 600 400 800 -200 800 -400 799 -600 599 -600 299 -600 -1 -400 -300 -400 -301 -200 -600 0 -600 200 -600 400 -600 ,
6_0.000000-12-0.000000,500 -300 500 0 500 200 500 500 300 500 300 700 0 700 -200 700 -500 700 -500 200 -500 -300 0 -300 500 -300 ,
4_90.000000-4-0.000000,600 -600 600 0 0 300 -300 -300 -300 -600 0 -600 300 -600 600 -600 ,
14_270.000000-15-90.000000,100 -399 100 -299 200 -299 200 -199.5 300 -199 300 -99.5 400 -99 400 1 400 101 400 201 300 201 300 301 200 301 200 401 100 401 100 501 0 501 -200 500 -200 400 -300 399 -300 300 -400 300 -400 200 -500 199 -500 99 -500 -1 -500 -101 -400 -101 -400 -200 -300 -200 -300 -300 -200 -300 -200 -399 -100 -399 0 -399 100 -399 ,
