Key,Outers,Inners
6_0.000000-3-0.000000,40 -20 40 -10 40 10 40 20 10 20 0 20 -30 20 -30 10 -30 0 -30 -10 -20 -20 10 -20 40 -20 ,
1_0.000000-2-180.000000,31 -99 41 -79 51 -30 40 10 37.5862 12.4138 30 40 20 50 -20 40 -50 50 -90 40 -159 40 -189 30 -199 10 -199 -60 -189 -90 -162 -90 -159 -99 -79 -99 -49 -99 31 -99 ,
2_0.000000-4-180.000000,70 -50 80 0 70 40 60 50 -1 50 -41 40 -50 40 -111 40 -120 30 -120 -40 -90 -40 -90 -50 -10 -50 70 -50 ,
3_0.000000-0-180.000000,10 -70 80 -60 80 -40 80 -20 80 0 70 10 0 30 -30 30 -40 10 -40 0 -50 -11 -50 -41 -40 -50 -30 -70 10 -70 ,
6_180.000000-1-180.000000,110 -60 120 -40 120 -30 110 -20 110 -10 110 0 99 10 69 10 46.1429 4.28571 29 10 -1 10 -30 0 -40 -20 -40 -30 -30 -60 0 -60 80 -60 110 -60 ,
1_0.000000-0-180.000000,0 -70 70 -60 80 -40 80 0 70 10 70 30 60 40 -10 60 -47.3333 50.6667 -80 60 -110 50 -120 30 -130 10 -130 9 -140 -11 -130 -41 -120 -50 -110 -70 0 -70 ,
3_180.000000-2-0.000000,10 -70 50 -60 91 -60 120 -60 120 -30 120 10 120 40 90 40 90 50 50 50 34 42 10 50 -30 50 -40 0 -40 -20 -30 -60 -19 -70 10 -70 ,
3_180.000000-5-180.000000,40 -30 40 -20 40 0 40 10 0 10 -40 10 -40 0 -40 -10 -40 -20 -29 -30 0 -30 11 -30 40 -30 ,
4_180.000000-2-0.000000,1 -50 41 -40 50 -40 111 -40 120 -30 120 40 90 40 90 50 10 50 -70 50 -80 0 -70 -40 -60 -50 1 -50 ,
0_0.000000-1-0.000000,20 -50 90 -40 120 -30 130 -10 130 30 120 60 50 80 -60 80 -70 60 -80 40 -90 20 -80 10 -80 -10 -70 -20 -60 -40 -50 -50 -1 -43 20 -50 ,
0_180.000000-7-180.000000,30 -30 40 -10 40 0 50 11 50 31 40 40 30 60 10 60 -25.4321 54.9383 -31 60 -60 60 -130 50 -130 10 -120 -10 -50 -30 30 -30 ,
6_0.000000-2-180.000000,41 -89 51 -40 51 -30 40 10 10 10 -30 0 -69 0 -99 0 -99 -10 -99 -70 -99 -80 -69 -80 -69 -89 -39 -89 -19 -80 11 -89 41 -89 ,
4_180.000000-0-0.000000,61 -70 70 -60 80 -40 80 -31 81 -30 90 -20 80 -10 70 10 -10 10 -80 0 -80 -40 -70 -50 0 -70 61 -70 ,
2_0.000000-3-180.000000,30 -50 40 0 40 20 30 60 19 70 -10 70 -50 60 -91 60 -120 60 -120 30 -120 -10 -120 -40 -90 -40 -90 -50 -50 -50 -34 -42 -10 -50 30 -50 ,
3_0.000000-5-0.000000,40 -20 40 -10 40 0 40 10 30 20 0 20 -10 20 -40 20 -40 10 -40 -10 -40 -20 0 -20 40 -20 ,
1_0.000000-5-0.000000,30 -20 40 0 40 10 30 20 30 30 30 40 20 50 -20 50 -37.1429 45.7143 -50 50 -90 50 -120 40 -130 20 -130 10 -120 -20 -80 -20 -10 -20 30 -20 ,
3_0.000000-4-0.000000,60 -20 70 -10 70 10 60 20 30 20 -20 20 -50 20 -50 -10 -40 -20 0 -20 20 -20 60 -20 ,
1_0.000000-3-0.000000,30 -30 40 -10 40 20 30 30 30 50 20 60 -20 60 -37.1429 55.7143 -50 60 -90 60 -120 50 -130 30 -130 10 -120 -20 -110 -30 -80 -30 0 -30 30 -30 ,
1_0.000000-1-180.000000,100 -70 110 -50 120 -30 110 -20 110 0 100 10 100 30 90 40 79 50 39 40 9 50 -31 40 -61 50 -91 40 -120 30 -130 10 -140 -10 -130 -40 -120 -70 -10 -70 100 -70 ,
1_0.000000-4-0.000000,50 -20 60 -10 70 10 60 20 60 40 50 50 -20 50 -30 50 -100 50 -130 40 -140 20 -130 -10 -120 -20 -60 -20 -10 -20 50 -20 ,
2_0.000000-2-180.000000,31 -129 41 -80 51 -30 41 10 30 50 -10 40 -79 40 -80 40 -120 30 -189 30 -189 -40 -189 -110 -159 -110 -159 -119 -159 -120 -129 -120 -129 -129 -109 -120 -79 -120 -49 -129 -29 -120 1 -120 31 -129 ,
4_0.000000-1-180.000000,120 -60 130 -40 120 -30 120 -10 110 0 99 10 39 10 33.2857 8.57143 29 10 -31 10 -60 0 -70 -10 -80 -30 -70 -60 10 -60 40 -60 120 -60 ,
1_0.000000-6-180.000000,20 -20 30 0 30 10 20 20 20 30 20 40 10 50 -20 50 -42.8571 44.2857 -60 50 -90 50 -120 40 -130 20 -130 10 -120 -20 -90 -20 -10 -20 20 -20 ,
5_0.000000-1-180.000000,110 -60 120 -40 120 -30 110 -20 110 -10 110 0 99 10 59 10 41.8571 5.71429 29 10 -11 10 -40 0 -50 -20 -50 -30 -40 -60 0 -60 70 -60 110 -60 ,
4_180.000000-1-0.000000,81 -50 111 -40 120 -30 130 -10 120 20 40 20 10 20 -70 20 -80 0 -70 -10 -70 -30 -60 -40 -50 -50 11 -50 16.1429 -48.7143 20 -50 81 -50 ,
4_0.000000-2-0.000000,20 -50 60 -40 130 -40 130 30 120 40 100 40 90 50 30 50 22 46 10 50 -50 50 -60 40 -70 -10 -60 -50 20 -50 ,
7_0.000000-0-0.000000,70 -80 80 -60 80 -50 90 -40 90 -20 80 -10 70 10 50 10 15 5 10 10 -20 10 -90 0 -90 -40 -80 -60 -10 -80 70 -80 ,
7_180.000000-0-0.000000,120 -70 130 -50 130 -40 140 -30 130 -10 120 0 110 20 30 20 -40 10 -40 -10 -40 -30 -40 -50 30 -70 50 -70 64.9091 -62.5455 91 -70 120 -70 ,
0_0.000000-7-0.000000,20 -10 90 0 90 40 80 60 10 80 -70 80 -80 60 -80 50 -90 40 -90 20 -80 10 -70 -10 -50 -10 -15 -5 -10 -10 20 -10 ,
2_0.000000-6-0.000000,20 -50 30 0 30 10 20 50 -10 50 -50 40 -90 40 -120 40 -120 30 -120 -30 -120 -40 -90 -40 -90 -50 -60 -50 -40 -40 -10 -50 20 -50 ,
0_0.000000-3-0.000000,-30 -20 40 -10 40 20 40 30 40 60 -30 80 -70 80 -80 60 -80 50 -90 40 -90 20 -80 10 -70 -10 -60 -20 -30 -20 ,
4_0.000000-7-0.000000,100 -10 90 10 80 20 20 20 0 20 -60 20 -70 10 -70 -10 -50 -10 -10 -10 10 -10 20 -10 30 -10 70 -10 100 -10 ,
4_0.000000-0-0.000000,80 -70 90 -50 90 -40 100 -30 90 -20 80 0 70 10 10 10 -60 0 -70 -10 -70 -50 0 -70 80 -70 ,
1_180.000000-7-0.000000,61 -10 90 0 100 20 90 50 80 70 0 70 -30 70 -110 70 -120 50 -120 30 -110 20 -110 0 -99 -10 -79 -10 -50.4286 -2.85714 -44.7895 -4.73684 -39 -10 -29 -10 -9 -10 13.8571 -4.28571 31 -10 61 -10 ,
0_0.000000-4-0.000000,-10 -10 60 0 70 10 70 50 0 70 -80 70 -90 50 -90 40 -100 30 -90 20 -80 0 -70 -10 -10 -10 ,
6_0.000000-0-0.000000,70 -70 80 -50 80 -40 90 -30 90 -20 80 -10 70 10 40 10 -30 0 -30 -10 -30 -40 -30 -50 40 -70 70 -70 ,
0_180.000000-4-180.000000,70 -20 80 0 80 10 90 21 80 31 79.0909 31.8182 70 50 60 60 -1 60 -71 50 -80 40 -80 0 -10 -20 70 -20 ,
0_0.000000-6-0.000000,-40 -10 30 0 30 10 30 40 30 50 -40 70 -70 70 -80 50 -80 40 -90 30 -90 20 -80 10 -70 -10 -40 -10 ,
4_0.000000-0-180.000000,20 -60 90 -50 90 -10 80 0 10 20 -50 20 -60 10 -70 -10 -70 -20 -80 -31 -70 -40 -60 -60 20 -60 ,
2_0.000000-7-0.000000,80 -50 90 0 80 40 70 60 -10 60 -50 50 -120 50 -120 30 -120 -20 -120 -40 -100 -40 -90 -40 -90 -50 -70 -50 -50 -40 -40 -40 -30 -50 -10 -50 0 -50 10 -50 26 -42 50 -50 80 -50 ,
3_0.000000-1-180.000000,110 -70 120 -50 120 -30 110 -20 110 0 100 10 89 20 59 20 36.1429 14.2857 19 20 -11 20 -40 10 -50 -10 -50 -40 -40 -70 0 -70 70 -70 110 -70 ,
2_0.000000-0-180.000000,0 -100 70 -90 80 -40 80 0 70 40 0 60 -40 50 -110 50 -120 30 -120 20 -130 9 -130 -61 -120 -70 -110 -90 -85 -90 -80 -100 -24 -92 0 -100 ,
2_180.000000-0-0.000000,30 -70 70 -60 139 -60 149 -40 149 -30 159 -20 159 50 149 60 139 80 113.5 80 109 89 54.8065 81.2581 29 89 -41 79 -51 30 -51 -10 -40 -50 30 -70 ,
6_0.000000-4-0.000000,60 -10 70 0 70 10 40 10 -10 10 -40 10 -40 0 -30 -10 0 -10 30 -10 60 -10 ,
7_180.000000-7-0.000000,140 -10 130 10 120 30 40 30 -40 30 -40 10 -40 -10 -20 -10 0 -10 13.3333 -3.33333 20 -10 21 -10 40 -10 41 -10 50 -10 70 -10 77.0968 -6.45161 81 -10 110 -10 111 -10 140 -10 ,
5_180.000000-0-0.000000,70 -70 80 -50 80 -40 90 -30 90 -20 80 -10 70 10 30 10 -40 0 -40 -10 -40 -40 -40 -50 30 -70 70 -70 ,
0_0.000000-2-180.000000,-29 -89 41 -79 51 -30 51 10 40 50 -30 70 -70 60 -139 60 -149 40 -149 30 -159 20 -159 -50 -149 -60 -139 -80 -113.5 -80 -109 -89 -54.8065 -81.2581 -29 -89 ,
1_0.000000-1-0.000000,80 -60 110 -50 120 -30 130 -10 120 20 110 50 100 60 30 60 -10 60 -80 60 -110 50 -120 30 -130 10 -120 -20 -110 -50 -100 -60 -30 -60 10 -60 80 -60 ,0 0 
0_0.000000-0-180.000000,-60 -60 10 -50 80 -40 80 0 80 40 10 60 -60 80 -70 60 -80 40 -90 20 -90 19 -90 10 -100 -1 -90 -11 -80 -31 -70 -40 -60 -60 ,
5_180.000000-0-180.000000,10 -60 80 -50 80 -40 80 -10 80 0 10 20 -30 20 -40 0 -40 -10 -50 -21 -50 -31 -40 -40 -30 -60 10 -60 ,
4_0.000000-6-0.000000,40 -10 40 0 30 10 0 10 -30 10 -60 10 -70 0 -70 -10 -40 -10 10 -10 40 -10 ,
1_180.000000-0-0.000000,41 -70 70 -60 80 -40 90 -20 100 0 90 30 80 40 70 60 -40 60 -110 50 -120 30 -120 -10 -110 -20 -110 -40 -99 -50 -29 -70 8.33333 -60.6667 41 -70 ,
0_180.000000-0-0.000000,60 -80 70 -60 80 -40 90 -20 90 -19 90 -10 100 1 90 11 80 31 70 40 60 60 -10 50 -80 40 -80 0 -80 -40 -10 -60 60 -80 ,
1_180.000000-3-0.000000,11 -20 40 -10 50 10 50 40 40 70 0 70 -70 70 -110 70 -120 50 -120 30 -110 20 -110 0 -100 -10 -89 -20 -59 -20 -36.1429 -14.2857 -19 -20 11 -20 ,
3_180.000000-0-0.000000,70 -90 80 -70 80 -60 90 -50 90 -20 80 -10 70 10 30 10 -40 0 -40 -20 -40 -40 -40 -60 -29 -70 41 -90 70 -90 ,
0_0.000000-3-180.000000,-30 -10 40 0 40 20 40 40 40 60 29 70 -41 90 -70 90 -80 70 -80 60 -90 50 -90 20 -80 10 -70 -10 -30 -10 ,
0_0.000000-4-180.000000,10 -10 80 0 80 40 70 50 0 70 -61 70 -70 60 -80 40 -80 31 -81 30 -90 20 -80 10 -70 -10 10 -10 ,
0_0.000000-1-180.000000,40 -60 110 -50 120 -30 120 10 110 20 110 40 99 50 29 70 -8.33333 60.6667 -41 70 -70 60 -80 40 -90 20 -100 0 -90 -30 -80 -40 -70 -60 40 -60 ,
0_0.000000-5-180.000000,-30 -10 40 0 40 10 40 40 40 50 -30 70 -70 70 -80 50 -80 40 -90 30 -90 20 -80 10 -70 -10 -30 -10 ,
4_180.000000-4-180.000000,71 -10 80 0 70 10 9 10 -10 10 -71 10 -80 0 -70 -10 -9 -10 10 -10 71 -10 ,
7_0.000000-7-0.000000,90 -20 90 0 80 20 60 20 20 20 0 20 -10 20 -20 20 -60 20 -90 20 -90 0 -80 -20 -60 -20 -20 -20 0 -20 10 -20 20 -20 60 -20 90 -20 ,0 0 
6_0.000000-6-0.000000,30 -10 30 0 30 10 0 10 -30 10 -30 0 -30 -10 0 -10 30 -10 ,
3_0.000000-2-180.000000,41 -99 51 -50 51 -30 40 10 30 20 0 20 -40 10 -79 10 -109 10 -109 -20 -109 -60 -109 -90 -79 -90 -79 -99 -39 -99 -23 -91.8 1 -99 41 -99 ,
6_0.000000-7-180.000000,40 -20 40 -10 40 0 40 10 20 10 10 10 -10 10 -17.0968 6.45161 -21 10 -50 10 -51 10 -80 10 -80 0 -70 -20 -40 -20 10 -20 40 -20 ,
7_0.000000-2-0.000000,10 -60 50 -50 120 -50 120 -30 120 20 120 40 100 40 90 40 90 50 70 50 50 40 40 40 30 50 10 50 0 50 -10 50 -26 42 -50 50 -80 50 -90 0 -80 -40 -70 -60 10 -60 ,
7_0.000000-4-0.000000,60 -20 70 -10 70 10 50 10 10 10 -10 10 -20 10 -30 10 -70 10 -100 10 -90 -10 -80 -20 -20 -20 0 -20 60 -20 ,
7_0.000000-5-0.000000,40 -20 40 -10 40 0 40 10 20 10 0 10 -20 10 -50 10 -60 10 -90 10 -90 0 -80 -20 -40 -20 0 -20 40 -20 ,
3_0.000000-3-0.000000,40 -30 40 -10 40 0 40 20 30 30 0 30 -10 30 -40 30 -40 10 -40 0 -40 -20 -30 -30 0 -30 10 -30 40 -30 ,
1_180.000000-6-180.000000,1 -10 30 0 40 20 40 30 30 60 0 60 -80 60 -110 60 -120 40 -120 30 -110 20 -110 10 -110 0 -99 -10 -69 -10 -46.1429 -4.28571 -29 -10 1 -10 ,
3_180.000000-1-0.000000,90 -70 120 -60 130 -40 130 -10 120 20 80 20 10 20 -30 20 -40 0 -40 -20 -30 -30 -30 -50 -20 -60 -9 -70 20 -70 43.4286 -64.1429 61 -70 90 -70 ,
5_0.000000-7-0.000000,90 -10 90 0 80 20 40 20 0 20 -40 20 -40 10 -40 0 -40 -10 -20 -10 0 -10 20 -10 50 -10 60 -10 90 -10 ,
5_0.000000-3-0.000000,40 -20 40 -10 40 10 40 20 0 20 -40 20 -40 10 -40 0 -40 -10 -30 -20 0 -20 10 -20 40 -20 ,
6_0.000000-7-0.000000,90 -10 90 0 80 20 50 20 0 20 -30 20 -30 10 -30 0 -30 -10 -10 -10 0 -10 20 -10 26.6667 -6.66667 30 -10 60 -10 90 -10 ,
0_180.000000-2-180.000000,31 -99 41 -79 43.6316 -66.1053 51 -58 61 -9 50 31 40 40 30 60 -40 50 -79 50 -149 40 -149 0 -149 -30 -149 -70 -119 -78.5714 -119 -79 -49 -99 -29 -90 -0.5 -90 31 -99 ,
1_180.000000-2-180.000000,12 -89 41 -79 51 -59 61 -10 50 30 40 60 -70 60 -110 50 -179 50 -189 30 -189 -40 -179 -50 -179 -70 -168 -80 -147.9 -80 -138 -89 -102 -80 -98 -80 -95 -80 -68 -89 -63.3476 -87.3957 -58 -89 -22 -80 -18 -80 12 -89 ,
3_180.000000-7-0.000000,90 -30 90 0 80 20 40 20 0 20 -40 20 -40 0 -40 -20 -29 -30 -9 -30 0 -30 20 -30 27.0968 -26.4516 31 -30 60 -30 61 -30 90 -30 ,
2_0.000000-7-180.000000,30 -60 40 -10 40 10 30 50 10 50 -22.1569 41.9608 -31 50 -60 50 -100 40 -141 40 -170 40 -170 -30 -160 -50 -135 -50 -130 -60 -50 -60 30 -60 ,
4_0.000000-3-0.000000,50 -20 50 10 40 20 0 20 -20 20 -60 20 -70 10 -70 -10 -60 -20 -30 -20 20 -20 50 -20 ,
7_0.000000-6-0.000000,30 -20 30 -10 30 0 30 10 10 10 0 10 -20 10 -26.6667 6.66667 -30 10 -60 10 -90 10 -90 0 -80 -20 -50 -20 0 -20 30 -20 ,
7_180.000000-3-0.000000,90 -20 90 10 80 30 40 30 0 30 -40 30 -40 10 -40 -10 -30 -20 -10 -20 0 -20 20 -20 27.0968 -16.4516 31 -20 60 -20 61 -20 90 -20 ,
6_180.000000-2-0.000000,10 -50 50 -40 90 -40 120 -40 120 -30 120 30 120 40 90 40 90 50 60 50 40 40 10 50 -20 50 -30 0 -30 -10 -20 -50 10 -50 ,
2_0.000000-1-0.000000,80 -90 110 -80 120 -60 130 -10 120 30 110 60 0 60 -40 50 -110 50 -120 30 -120 -40 -110 -50 -110 -70 -100 -80 -80 -80 -70 -90 -30 -80 0 -90 5 -88.3333 10 -90 50 -80 80 -90 ,
2_180.000000-7-0.000000,50 -10 90 0 129 0 159 0 159 70 149 90 123.5 90 119 99 39 99 -41 99 -51 50 -51 30 -40 -10 -20 -10 12 -2 20 -10 50 -10 ,
2_180.000000-4-0.000000,20 -10 60 0 69 0 129 0 139 10 139 80 109 80 109 89 29 89 -51 89 -61 40 -50 0 -40 -10 20 -10 ,
0_0.000000-6-180.000000,-40 -10 30 0 30 10 30 40 30 50 -40 70 -70 70 -80 50 -80 40 -90 30 -90 20 -80 10 -70 -10 -40 -10 ,
5_180.000000-7-0.000000,90 -10 90 0 80 20 40 20 0 20 -40 20 -40 10 -40 0 -40 -10 -20 -10 0 -10 20 -10 50 -10 60 -10 90 -10 ,
7_0.000000-2-180.000000,41 -99 51 -50 51 -30 40 10 20 10 -12 2 -20 10 -50 10 -90 0 -129 0 -159 0 -159 -70 -149 -90 -123.5 -90 -119 -99 -39 -99 41 -99 ,
7_0.000000-0-180.000000,10 -70 80 -60 80 -40 80 -20 80 0 10 20 -10 20 -24.5455 12.7273 -50 20 -80 20 -90 0 -90 -10 -100 -21 -90 -41 -80 -50 -70 -70 10 -70 ,
7_0.000000-7-180.000000,40 -30 40 -10 40 10 20 10 0 10 -13.3333 3.33333 -20 10 -21 10 -40 10 -41 10 -50 10 -70 10 -77.0968 6.45161 -81 10 -110 10 -111 10 -140 10 -130 -10 -120 -30 -40 -30 40 -30 ,
2_180.000000-4-180.000000,40 -10 80 0 149 0 149 70 139 80 118 80 109 89 48 89 40.4 85.58 29 89 -32 89 -41 79 -51 30 -40 -10 40 -10 ,
2_180.000000-7-180.000000,0 -20 40 -10 109 -10 109 10 109 60 109 80 89 80 79 80 79 89 59 89 39 80 29 80 27.3582 80.4925 18 89 -1 89 -11 89 -21 89 -36.375 81.3125 -62 89 -91 89 -101 40 -90 0 -80 -20 0 -20 ,
7_0.000000-3-180.000000,40 -20 40 0 40 20 29 30 9 30 0 30 -20 30 -27.0968 26.4516 -31 30 -60 30 -61 30 -90 30 -90 0 -80 -20 -40 -20 0 -20 40 -20 ,
0_180.000000-4-0.000000,50 -20 60 -10 70 10 70 20 80 31 70 40 60 60 -20 60 -90 50 -90 10 -80 0 -10 -20 50 -20 ,
4_0.000000-2-180.000000,51 -89 61 -40 50 0 40 10 -20 10 -60 0 -69 0 -129 0 -139 -10 -139 -80 -109 -80 -109 -89 -29 -89 51 -89 ,
7_180.000000-1-0.000000,140 -50 170 -40 180 -20 170 10 160 30 80 30 50 30 -30 30 -40 10 -40 -10 -30 -20 -30 -40 -20 -50 0 -50 28.5714 -42.8571 35.7895 -45.2632 41 -50 50 -50 70 -50 93.4286 -44.1429 111 -50 140 -50 ,
4_180.000000-7-0.000000,81 -10 90 0 80 20 0 20 -80 20 -80 0 -70 -10 -50 -10 -10 -10 -9 -10 11 -10 20 -10 51 -10 81 -10 ,
4_180.000000-0-180.000000,1 -60 71 -50 80 -40 80 0 10 20 -70 20 -80 0 -80 -10 -90 -21 -80 -31 -79.0909 -31.8182 -70 -50 -60 -60 1 -60 ,
6_180.000000-2-180.000000,41 -89 51 -40 51 -30 40 10 10 10 -30 0 -69 0 -99 0 -99 -10 -99 -70 -99 -80 -69 -80 -69 -89 -39 -89 -19 -80 11 -89 41 -89 ,
5_0.000000-2-180.000000,41 -89 51 -40 51 -30 40 10 0 10 -40 0 -69 0 -109 0 -109 -10 -109 -70 -109 -80 -79 -80 -79 -89 -39 -89 -23 -81.8 1 -89 41 -89 ,
7_0.000000-4-180.000000,80 -20 80 0 70 10 50 10 10 10 9 10 -11 10 -20 10 -51 10 -81 10 -90 0 -80 -20 0 -20 80 -20 ,
7_0.000000-5-180.000000,40 -20 40 -10 40 0 40 10 20 10 0 10 -20 10 -50 10 -60 10 -90 10 -90 0 -80 -20 -40 -20 0 -20 40 -20 ,
6_180.000000-7-0.000000,90 -10 90 0 80 20 50 20 0 20 -30 20 -30 10 -30 0 -30 -10 -10 -10 0 -10 20 -10 26.6667 -6.66667 30 -10 60 -10 90 -10 ,
6_180.000000-7-180.000000,40 -20 40 -10 40 0 40 10 20 10 10 10 -10 10 -17.0968 6.45161 -21 10 -50 10 -51 10 -80 10 -80 0 -70 -20 -40 -20 10 -20 40 -20 ,
7_0.000000-1-180.000000,110 -70 120 -50 120 -30 110 -20 110 0 99 10 79 10 50.4286 2.85714 44.7895 4.73684 39 10 29 10 9 10 -13.8571 4.28571 -31 10 -61 10 -90 0 -100 -20 -90 -50 -80 -70 0 -70 30 -70 110 -70 ,
7_0.000000-6-180.000000,30 -20 30 -10 30 0 30 10 10 10 0 10 -20 10 -26.6667 6.66667 -30 10 -60 10 -90 10 -90 0 -80 -20 -50 -20 0 -20 30 -20 ,
3_0.000000-6-0.000000,30 -20 30 -10 30 0 30 10 20 20 -10 20 -40 20 -40 10 -40 -10 -40 -20 -10 -20 0 -20 30 -20 ,
0_0.000000-0-0.000000,0 -70 70 -60 80 -40 80 -30 90 -20 90 20 80 30 70 50 0 70 -70 60 -80 40 -80 30 -90 20 -90 -20 -80 -30 -70 -50 0 -70 ,
0_180.000000-3-0.000000,30 -30 40 -10 40 0 50 11 50 41 40 50 30 70 -10 70 -80 60 -80 40 -80 20 -80 0 -70 -10 0 -30 30 -30 ,
3_0.000000-7-180.000000,40 -30 40 -10 40 10 30 20 10 20 0 20 -20 20 -27.0968 16.4516 -31 20 -60 20 -61 20 -90 20 -90 -10 -80 -30 -40 -30 0 -30 40 -30 ,
