Key,Outers,Inners
7_90.000000-4-90.000000,400 -1199 1100 -999 1100 -299 1300 1 1300 1001 1180 1661 1300 2501 1300 3501 -200 3501 -1300 3500 -1300 2501 -1300 200 -1300 -799 -700 -1199 400 -1199 ,
7_90.000000-3-90.000000,3200 -599 3900 -399 3900 1 3900 301 4100 601 4100 1001 3932 1925 4100 3101 4100 3501 2600 3501 -1300 3500 -1300 3101 -1300 200 -1300 -199 -700 -599 3200 -599 ,
7_90.000000-7-90.000000,600 -3700 1300 -3500 1300 -2800 1500 -2500 1500 0 1500 800 1500 3300 900 3700 -600 3700 -1300 3500 -1300 2800 -1500 2500 -1500 0 -1500 -800 -1500 -3300 -900 -3700 600 -3700 ,0 0 
2_90.000000-5-270.000000,1000 -499 2000 -299 2000 1 2300 401 2100 1701 2300 3001 2100 3200 500 3200 400 3200 -1200 3200 -1400 3000 -1400 -300 -400 -499 1000 -499 ,
7_180.000000-6-270.000000,0 -1500 1019.01 -1330.17 2200 -1499 2600 -1099 3300 -1099 3700 -399 3700 201 3700 1101 3700 1701 3400 2501 2600 2501 2200 2900 0 2900 -1100 2900 -3300 2900 -3700 2300 -3700 -600 -3500 -1300 -2800 -1300 -2500 -1500 -1345.71 -1307.62 -1047.45 -1350.26 -300 -1499 -170.961 -1475.56 0 -1500 ,
5_270.000000-2-90.000000,1200 -3200 1400 -3000 1400 300 400 499 -1000 499 -2000 299 -2000 -1 -2300 -401 -2100 -1701 -2300 -3001 -2100 -3200 -500 -3200 -400 -3200 1200 -3200 ,
7_270.000000-1-270.000000,500 -5200 500 -4500 600 -4200 600 -900 500 -549.5 500 200 -100 600 -800 399 -1300 199 -1300 -501 -1500 -801 -1321.05 -1785.21 -1500 -2501 -1436.05 -2852.7 -1500 -3300 -1352.11 -3965.51 -1500 -5000 -1000 -5200 500 -5200 ,
1_270.000000-2-90.000000,900 -3200 1400 -3000 1400 -1300 1400 300 1400 2000 900 2200 -500 2200 -500 1900 -800 1500 -726.316 1021.05 -900 500 -757.102 -428.837 -800 -600 -761.538 -850 -800 -1100 -766.667 -1233.33 -900 -2100 -725.087 -2713.07 -800 -3200 900 -3200 ,
2_90.000000-4-270.000000,0 -300 1100 -299 1100 1 1400 401 1400 1400 1276.85 2200.5 1400 3001 1400 4000 300 4000 -300 4000 -1400 4000 -1400 3000 -1400 700 -1400 -300 0 -300 ,
4_270.000000-2-90.000000,1400 -4000 1400 -3000 1400 -700 1400 300 0 300 -1100 299 -1100 -1 -1400 -401 -1400 -1400 -1276.85 -2200.5 -1400 -3001 -1400 -4000 -300 -4000 300 -4000 1400 -4000 ,
3_270.000000-2-90.000000,1400 -3400 1400 -3000 1400 -100 1400 300 0 300 -3900 299 -3900 -1 -4200 -401 -4200 -800 -4030.69 -1900.5 -4200 -3001 -4200 -3400 -2500 -3400 -300 -3400 1400 -3400 ,
4_270.000000-5-270.000000,1000 -1199 2000 -999 2000 1 1800 200 700 199 452.01 137.312 200 200 -900 199 -1100 -1 -1100 -1000 -100 -1199 1000 -1199 ,
4_90.000000-6-270.000000,-1100 -1 0 0 598.633 99.7721 1100 0 2200 1 2599.36 400.363 3300 401 3700 1101 3700 1701 3700 2100 3700 2700 3400 3500 2600 3500 2200 3899 1100 3899 600 3799.5 0 3899 -1100 3899 -1100 2899 -1100 999 -1100 -1 ,
2_90.000000-7-270.000000,600 -700 1300 -499 1300 -199 1600 201 1600 901 1800 1201 1614.82 2404.67 1800 3700 1792.23 3750.5 1800 3801 1699 4356.5 1607.34 4952.32 1800 6300 300 6300 100 6300 -1400 6300 -1400 3000 -1400 -300 -800 -700 600 -700 ,
2_90.000000-2-270.000000,0 -300 1400 -299 1400 1 1700 401 1700 701 2000 1101 1800 2401 2000 3700 1999.92 3700.5 2000 3701 1800.08 5000.5 2000 6300 300 6300 -1400 6300 -1400 3000 -1400 -300 0 -300 ,
0_270.000000-2-90.000000,1400 -5100 1400 -3000 1400 -1800 1400 300 0 300 -2200 299 -2800 -401 -2800 -701 -3100 -1101 -3100 -1801 -2953.85 -2751 -3100 -3701 -3100 -4401 -2500 -5100 -800 -5100 -300 -5100 1400 -5100 ,
2_90.000000-6-270.000000,0 -300 438.104 -226.983 800 -299 2200 -299 2600 101 3300 101 3700 801 3700 976 4000 1501 3923.4 1998.87 4000 2101 3846.15 3101 4000 4101 3920 4181 4000 4701 3700 5501 2900 5501 2500 5900 800 5900 572.727 5854.77 300 5900 -1400 5900 -1400 3000 -1400 2600 -1400 -300 0 -300 ,
6_270.000000-2-90.000000,1400 -5900 1400 -3000 1400 -2600 1400 300 0 300 -438.104 226.983 -800 299 -2200 299 -2600 -101 -3300 -101 -3700 -801 -3700 -976 -4000 -1501 -3923.4 -1998.87 -4000 -2101 -3846.15 -3101 -4000 -4101 -3920 -4181 -4000 -4701 -3700 -5501 -2900 -5501 -2500 -5900 -800 -5900 -572.727 -5854.77 -300 -5900 1400 -5900 ,
5_180.000000-2-90.000000,1201 -3200 1400 -3000 1400 -1400 1400 300 1400 1900 1200 2100 -200 2100 -281.261 1691.65 -500 1400 -699 400 -499 -900 -699 -2200 -499 -3200 1201 -3200 ,
1_180.000000-2-90.000000,699 -3200 1049.5 -3100 1799 -3100 1799 200 1599 700 199 700 40.1765 664.706 -101 700 -1501 700 -1701 200 -1701 133.333 -1801 5.55112e-17 -2001 -500 -1801 -1800 -2001 -3100 -1301 -3100 -1001 -3200 699 -3200 ,
2_90.000000-4-180.000000,1000 -300 1000 0 1300 400 1299 1500 1184.12 2246.75 1300 3000 1299 4100 300 4100 -401 4100 -1400 4100 -1400 3000 -1400 800 -1400 -300 -400 -300 0 -300 1000 -300 ,
2_90.000000-7-180.000000,3300 -300 3700 300 3700 550 4000 1000 3800 2300 4000 3600 3800 4300 3100 4300 2800 4500 1100 4500 747.68 4436 300 4500 -1400 4500 -1400 3000 -1400 1200 -1400 -300 0 -300 1900 -300 3300 -300 ,
1_270.000000-7-270.000000,100 -600 800 -399 1300 -199 1300 501 1500 801 1321.05 1785.21 1500 2501 1436.05 2852.7 1500 3300 1352.11 3965.51 1500 5000 1000 5200 -500 5200 -500 4500 -600 4200 -600 900 -500 549.5 -500 -200 100 -600 ,
2_90.000000-0-180.000000,2100 -2500 2100 -2200 2400 -1800 2399 400 2368.73 596.75 2400 800 2399 3000 1699 3600 999 3600 -1 3600 -701 3600 -1400 3000 -1400 800 -1400 -300 -1400 -2500 0 -2500 700 -2500 2100 -2500 ,
1_180.000000-5-90.000000,1099 -399 1798.6 -199.4 2199 -299 2399 -99 2199 401 1199 600 351.13 430.426 -501 600 -1501 400 -1701 -100 -1501 -299 -1100.14 -199.286 -501 -399 0.00502513 -274.375 99 -299 349.313 -236.422 599 -299 647.995 -286.812 1099 -399 ,
2_90.000000-6-180.000000,2501 -3700 2501 -3400 2801 -3000 2609.68 -1756.4 2800 -800 2769.73 -603.25 2801 -400 2624.48 659.12 2800 1800 2400 2200 2400 2900 1700 3300 1100 3300 0 3300 -600 3300 -1400 3000 -1400 2200 -1799 1800 -1799 -400 -1799 -1500 -1799 -3700 -399 -3700 1101 -3700 2501 -3700 ,
6_270.000000-5-270.000000,1000 -3099 2000 -2899 2000 1 1800 200 841.926 40.321 200 200 -129.262 145.123 -400 199 -1111.11 22.1111 -2000 199 -2200 -1 -2400 -201 -3100 -201 -3300 -401 -3700 -1101 -3500 -1301 -3500 -1501 -3700 -1701 -3400 -2501 -2400.63 -2699.88 -2200 -2900 -1200 -3099 -200 -2900 1000 -3099 ,
2_90.000000-5-90.000000,1800 -499 2000 -299 2000 1 2300 401 2100 1701 2300 3001 1300 3200 -400 3200 -1400 3000 -1400 -300 -1200 -499 200 -499 300 -474.125 400 -499 1800 -499 ,
2_90.000000-1-90.000000,-100 -2000 400 -1800 400 -1500 700 -1100 538.095 -47.619 700 600 630.769 1050 700 1500 545.455 2195.45 700 3200 200 3400 -1500 3400 -1500 2700 -1600 2400 -1600 -900 -1500 -1250 -1500 -2000 -100 -2000 ,
2_90.000000-4-90.000000,1100 -1299 1100 -999 1400 -599 1400 401 1276.92 1201 1400 2001 1400 3001 -300 3001 -1400 3000 -1400 2001 -1400 -300 -1400 -1299 -300 -1299 0 -1299 1100 -1299 ,
3_90.000000-2-90.000000,-2500 -3001 1400 -3000 1400 -2601 1400 300 1400 699 0 699 -2500 699 -3900 699 -3900 399 -4200 -1 -4200 -401 -4030.77 -1501 -4200 -2601 -4200 -3001 -2500 -3001 ,
2_90.000000-7-90.000000,1300 -3800 1300 -3500 1600 -3100 1600 -500 1600 200 1600 2800 1000 3200 -700 3200 -1400 3000 -1400 2300 -1600 2000 -1600 -500 -1600 -1300 -1600 -3800 -200 -3800 -100 -3800 1300 -3800 ,
1_90.000000-4-180.000000,1100 -400 1099.37 298.096 1200 600 1199 1700 1099.68 2047.61 1099 2800 100 2800 -400 2600 -400 1500 -329.412 1182.35 -400 900 -400 -200 100 -400 1100 -400 ,
4_90.000000-2-270.000000,-1100 -1 300 0 1400 1 1400 301 1700 701 1700 1700 1576.88 2500.31 1700 3300 1700 4299 600 4299 0 4299 -1100 4299 -1100 3299 -1100 999 -1100 -1 ,
7_90.000000-2-90.000000,700 -3200 1400 -3000 1400 -2300 1600 -2000 1600 500 1600 1300 1600 3800 200 3800 100 3800 -1300 3800 -1300 3500 -1600 3100 -1600 500 -1600 -200 -1600 -2800 -1000 -3200 700 -3200 ,
1_270.000000-4-180.000000,500 -200 1000 0 999 1100 928.882 1415.53 1000 1700 999 2800 499 3000 -500 3000 -500 2300 -600 2000 -600 900 -500 549.5 -500 -200 500 -200 ,
0_270.000000-4-90.000000,1100 -3099 1100 -2099 1100 -999 1100 1 -1100 0 -2200 -1 -2800 -701 -2800 -1401 -2800 -1700 -2800 -2400 -2200 -3099 -1100 -3099 0 -3099 1100 -3099 ,
3_0.000000-3-90.000000,3900 -4299 3900 -3899 3900 -399 3900 1 3500 1 -400 0 -400 -399 -400 -3900 -400 -4299 0 -4299 3500 -4299 3900 -4299 ,
5_270.000000-6-90.000000,2400 -2700 2600 -2500 2600 400 1600 599 402.727 399.455 400 400 -600 599 -1600 399 -1825 174 -2700 -1 -3100 -702 -2900 -902 -2900 -1102 -3100 -1302 -2800 -2102 -2600 -2301 -1800.5 -2301 -1600 -2501 -1400 -2700 -511.111 -2523.11 200 -2700 472.727 -2645.73 800 -2700 1440 -2540.8 2400 -2700 ,
5_90.000000-5-270.000000,0 -399 1000 -199 2000 1 1800 200 1600 399 800 200 0 399 -800 200 -1600 399 -1800 199 -2000 -1 -1000 -200 0 -399 ,
4_90.000000-3-180.000000,-700 -1 400 0 400 999 399 4899 0 4899 -701 4899 -1100 4899 -1100 3899 -1100 999 -1100 -1 -700 -1 ,
3_90.000000-3-0.000000,-3500 -1 400 0 400 399 400 3900 400 4299 0 4299 -3500 4299 -3900 4299 -3900 3899 -3900 399 -3900 -1 -3500 -1 ,
6_90.000000-0-0.000000,1000 -1000 1466.67 -600 2100 -600 2800 0 3200 701 3200 1301 3200 2901 3200 3501 2900 4301 2100 4301 1700 4700 -400 4700 -445.455 4690.95 -500 4700 -2600 4700 -2600 2500 -2600 1800 -2600 -400 -1900 -1000 -1200 -1000 -381.818 -863.636 300 -1000 1000 -1000 ,
4_0.000000-5-90.000000,1800 -1299 2000 -1099 2000 1 1000 200 0 200 -1000 0 -1000 -1100 -800 -1299 200 -1299 500 -1224.38 800 -1299 1800 -1299 ,
1_270.000000-7-180.000000,2800 -200 3300 0 3700 600 3500 1500 3700 2300 3500 3000 3000 3200 2500 3200 2000 3400 899 3200 -500 3400 -500 2700 -600 2400 -600 900 -500 549.5 -500 -200 2800 -200 ,
4_0.000000-3-90.000000,3900 -1499 3900 -1099 3900 -399 3900 1 2900 1 -1000 0 -1000 -399 -1000 -1100 -1000 -1499 0 -1499 2900 -1499 3900 -1499 ,
3_0.000000-0-90.000000,2800 -5299 2800 -3199 2800 -1399 2800 701 2400 701 600 701 200 701 -400 0 -400 -700 -400 -3900 -400 -4600 200 -5299 600 -5299 2400 -5299 2800 -5299 ,
6_90.000000-3-0.000000,0 -400 400 0 700 0 1100 0 1500 701 1500 1301 1500 4601 1500 5201 1200 6001 800 6001 400 6001 0 6400 -400 6400 -1218.18 6237.18 -2200 6400 -2600 6400 -2600 3500 -2600 2500 -2600 -400 -2200 -400 -1218.18 -236.364 -400 -400 0 -400 ,
7_270.000000-7-90.000000,1300 -6800 1300 -3500 1300 -200 700 200 100 600 -600 400 -1300 199 -1300 -501 -1500 -801 -1500 -1501 -1700 -1801 -1500 -2901 -1700 -4300 -1699.92 -4300.44 -1700 -4301 -1500.08 -5400.56 -1700 -6800 -200 -6800 1300 -6800 ,
3_0.000000-1-0.000000,1000 -4000 1513.33 -3853.33 1700 -3900 2100 -3900 2100 0 1900 500 1500 500 811.765 347.059 200 500 -200 500 -400 0 -400 -3900 0 -3900 171.429 -3857.14 600 -4000 1000 -4000 ,
1_180.000000-7-270.000000,-101 -600 600 -400 999 -500 1699 -299 1699 401 1899 701 1699 1801 1899 3200 1699 3700 199 3700 93.1176 3676.47 -1 3700 -1501 3700 -1701 3200 -1701 -100 -1101 -500 -701 -400 -101 -600 ,
7_180.000000-3-270.000000,0 -1500 3900 -1499 3900 -1100 3900 1 3900 400 600 400 0 400 -3300 400 -3700 -200 -3700 -600 -3500 -1300 -2800 -1300 -2500 -1500 -4.47595 -1499.36 0 -1500 ,
5_0.000000-6-270.000000,-200 -1000 1000 -800 2000 -999 2400 -599 3100 -599 3500 101 3700 1101 3640 1401 3700 1701 3500 2701 3200 3501 2400 3501 2000 3900 1000 3701 -200 3900 -400 3700 -400 2100 -400 800 -400 -800 -200 -1000 ,
7_0.000000-5-270.000000,600 -799 1600 -599 2000 1 1800 701 1600 900 900 900 600 1100 -324.36 931.935 -1000 1100 -1396 1028 -1900 1100 -2483.68 954.811 -3500 1100 -3700 900 -3700 -600 -2700 -799 600 -799 ,
6_180.000000-2-270.000000,-800 -300 600 -299 1400 1 1400 301 1700 701 1700 1101.75 1799 1201 1799 1501 2099 1901 1923.42 3042.25 2099 4101 2068.3 4300.58 2099 4500 1908.03 5459.65 2099 6700 399 6700 -801 6700 -2501 6700 -2501 3400 -2500 3394 -2500 1200 -2100 800 -2100 100 -1400 -300 -800.428 -299.572 -800 -300 ,
5_0.000000-5-180.000000,0 -2800 200 -1800 399 -800 199 200 -1 1200 -201 1000 -400 800 -201 0 -400 -800 -201 -1600 -400 -2400 -200 -2600 0 -2800 ,
4_180.000000-3-90.000000,3900 -1499 3900 -1099 3900 -399 3900 1 2900 1 -1000 0 -1000 -399 -999 -1499 0 -1499 2901 -1499 3900 -1499 ,
7_180.000000-5-0.000000,200 -2500 400 -2300 400 -800 387.5 -750 400 -700 400 800 200 1000 -3100 1000 -3500 400 -3700 -600 -3500 -1600 -3300 -2300 -2600 -2300 -2300 -2500 -1199 -2300 200 -2500 ,
3_0.000000-4-0.000000,1000 -3900 1000 -2800 1000 0 1000 1100 600 1100 0 1100 -400 1100 -400 0 -400 -2800 -400 -3900 0 -3900 600 -3900 1000 -3900 ,
4_180.000000-7-270.000000,600 -1500 1300 -1299 1300 -599 1500 -299 1500 801 1388.04 1416.81 1500 2200 1500 3300 500 3300 0 3300 -1000 3300 -1000 0 -999 -1100 -399 -1500 600 -1500 ,
5_0.000000-6-90.000000,2400 -3500 2600 -2500 2600 400 2400 1400 1200 1200 200 1400 0 1200 -200 1000 -900 1000 -1100 800 -1500 99 -1380 -381 -1500 -501 -1375 -1001 -1500 -1501 -1380 -1621 -1500 -2101 -1200 -2901 -1000 -3101 -200 -3101 200 -3500 1200 -3301 2400 -3500 ,
4_270.000000-4-90.000000,1100 -1999 1100 -999 1100 1 0 0 -1100 -1 -1100 -1000 -1100 -1999 0 -1999 1100 -1999 ,
6_180.000000-0-90.000000,2000 -1699 2800 -1399 2800 -599 3199 -199 3199 1901 3189.95 1946.45 3199 2001 3199 4101 999 4101 299 4101 -1901 4101 -2501 3400 -2501 2700 -2364.49 1880.95 -2500 1200 -2500 500 -2100 34 -2100 -600 -1500 -1299 -800 -1699 -200 -1699 1400 -1699 2000 -1699 ,
6_0.000000-3-0.000000,600 -1200 600 1000 600 2700 600 4900 200 5300 200 6000 -500 6400 -900 6400 -1000 6300 -1100 6400 -1500 6400 -2300 6100 -2300 5300 -2700 4900 -2700 2700 -2700 1000 -2700 -1200 -2300 -1200 200 -1200 600 -1200 ,
1_90.000000-3-270.000000,100 -400 4000 -399 4000 0 3957 172 4100 601 4100 1000 3953.2 1513.8 4000 1701 4000 2100 100 2100 -400 1900 -400 1500 -247.059 811.765 -400 200 -400 -200 100 -400 ,
1_270.000000-7-0.000000,3200 -1100 3700 -900 3700 600 3676.47 705.882 3700 800 3700 2300 3200 2500 -100 2500 -500 1900 -400 1500 -600 900 -400 199 -500 -200 -300 -900 400 -900 700 -1100 1800 -900 3200 -1100 ,
1_270.000000-1-90.000000,-600 -1900 -100 -1700 400 -1500 200 -600 400 200 200 1100 400 1900 -100 2100 -600 2300 -500 1900 -700 1300 -600 900 -800 300 -600.133 -400.533 -700 -800 -500.133 -1500.53 -600 -1900 ,
7_0.000000-4-270.000000,-400 -600 700 -599 1100 1 1100 1000 900 1700 200 1700 -100 1900 -1200 1900 -1816 1788 -2600 1900 -3700 1900 -3700 900 -3700 400 -3700 -600 -400 -600 ,
0_180.000000-2-90.000000,701 -3600 1400 -3000 1400 -800 1400 300 1400 2500 0 2500 -700 2500 -2100 2500 -2100 2200 -2400 1800 -2399 -400 -2368.73 -596.75 -2400 -800 -2399 -3000 -1699 -3600 -999 -3600 1 -3600 701 -3600 ,
0_90.000000-4-270.000000,-600 -701 500 -700 1100 1 1100 701 1100 1000 1100 1700 500 2399 -600 2399 -1700 2399 -2800 2399 -2800 1399 -2800 299 -2800 -701 -600 -701 ,
1_180.000000-0-270.000000,-701 -200 1499 -199 1848.3 -99.3412 2599 -99 3199 601 3199 1301 2999 1801 2399 2500 699 2500 199 2500 -1501 2500 -1701 2000 -1701 -100 -1001.95 -99.6823 -701 -200 ,
1_90.000000-3-90.000000,4000 -799 4000 -399 3957.14 -227.571 4100 201 4100 601 3953.33 1114.33 4000 1301 4000 1701 100 1700 -400 1500 -400 1101 -246.941 412.235 -400 -200 -400 -599 100 -799 4000 -799 ,
7_0.000000-2-270.000000,-400 -600 1000 -599 1400 1 1400 251 1700 701 1500 2001 1700 3300 1500 4000 800 4000 500 4200 -1200 4200 -1552 4136 -2000 4200 -3700 4200 -3700 2700 -3700 900 -3700 -600 -400 -600 ,
2_0.000000-3-270.000000,0 -1400 3900 -1399 3900 -1000 3900 1 3900 400 3600 400 3200 700 600 700 -700 700 -3300 700 -3300 300 -3300 -1000 -3300 -1400 0 -1400 ,
4_180.000000-7-0.000000,3700 -2000 3700 -900 3700 -500 3700 600 2700 600 400 600 -600 600 -1000 0 -999 -1100 -799 -1800 -99 -1800 201 -2000 1200 -2000 1860.44 -1879.92 2701 -2000 3700 -2000 ,
2_0.000000-2-90.000000,1400 -4400 1400 -3000 1400 -1100 1400 300 1100 300 700 600 -700 600 -1300 507.692 -1900 600 -3300 600 -3300 300 -3600 -100 -3600 -1800 -3530.77 -2250 -3600 -2700 -3600 -4400 -1900 -4400 -300 -4400 1400 -4400 ,
6_90.000000-2-180.000000,2900 -400 3300 0 4000 0 4400 701 4400 1301 4400 2101 4400 2701 4100 3501 3800 3501 3400 3801 2999.25 3801 2900 3900 2600 3900 2200 4200 1058.33 4024.49 0 4200 -200.154 4169.23 -400 4200 -1359.65 4009.03 -2600 4200 -2600 2500 -2600 1300 -2600 -400 -400 -400 700 -400 2900 -400 ,
7_0.000000-3-180.000000,0 -600 400 0 399 3900 199 4600 -200 4600 -501 4600 -801 4800 -1200 4800 -2124.44 4631.92 -3301 4800 -3700 4800 -3700 3300 -3700 900 -3700 -600 -3300 -600 -400 -600 0 -600 ,
7_0.000000-7-180.000000,2900 -600 3300 0 3700 600 3500 1300 3300 2000 2600 2000 2300 2200 1600 2200 1300 2400 199.44 2200.08 -1200 2400 -2300.56 2200.08 -3700 2400 -3700 900 -3700 -600 -400 -600 2900 -600 ,
7_90.000000-0-180.000000,1400 -2400 2100 -2200 2100 -1500 2300 -1200 2299 1000 2275.56 1128.92 2300 1300 2299 3500 1599 4100 899 4100 99 4100 -601 4100 -1300 3500 -1300 1300 -1300 200 -1300 -2000 -700 -2400 1400 -2400 ,
7_270.000000-7-0.000000,3700 -4200 3700 -2700 3700 -900 3700 600 3100 1000 -200 1000 -900 799 -1300 199 -1300 -501 -1500 -801 -1300 -1901 -1500 -3300 -1300 -4000 -600 -4000 -300 -4200 1200 -4200 1640 -4120 2200 -4200 3700 -4200 ,
1_270.000000-1-180.000000,1001 -600 1501 -400 1701 100 1501 1000 1701 1800 1201 2000 801 1900 201 2100 -500 1900 -899 2000 -799 1600 -999 1000 -799 299 -899 -100 -699 -600 201 -400 1001 -600 ,
7_0.000000-4-90.000000,700 -1599 1100 -999 1100 1 900 701 200 701 -100 901 -1200 900 -1812.92 788.56 -2600 901 -3700 900 -3700 -99 -3700 -600 -3700 -1599 -2600 -1599 -400 -1599 700 -1599 ,
6_270.000000-7-0.000000,3700 -3800 3700 -2300 3700 -900 3700 600 400 600 394 599 -1800 599 -2200 199 -2900 199 -3300 -401 -3700 -1101 -3580 -1521 -3700 -1701 -3500 -2401 -3200 -3201 -2500 -3201 -2200 -3401 -2199.5 -3401 -2000 -3600 -1300 -3600 -1000 -3800 49.4225 -3609.2 1200 -3800 1332 -3776 1500 -3800 2419.35 -3617.05 3700 -3800 ,
7_0.000000-6-180.000000,2101 -4000 2501 -3400 2301 -2200 2500 -1200 2300 -500 2100 -300 2100 -100 1900 600 1200 1000 600 1000 550 1000 200 1200 -271.429 1114.29 -400 1200 -1236 1048 -2300 1200 -2375 1125 -2900 1200 -3700 900 -3700 100 -4099 -300 -4099 -1800 -4035.68 -2118.18 -4099 -2500 -4099 -4000 -1199 -4000 -799 -4000 2101 -4000 ,
1_180.000000-3-270.000000,-701 -200 3199 -199 3548.83 -99.1924 4299 -99 4299 300 4099 800 2399 800 199 800 -1501 800 -1701 300 -1701 -100 -1001.54 -99.8207 -701 -200 ,
5_270.000000-7-0.000000,3500 -1100 3700 -900 3700 600 2700 799 -600 799 -1600 599 -2000 -1 -1800 -701 -1600 -900 -900 -900 -600 -1100 324.36 -931.935 1000 -1100 1396 -1028 1900 -1100 2483.68 -954.811 3500 -1100 ,
4_180.000000-1-0.000000,1000 -1200 1350 -1100 2100 -1100 2100 0 1900 500 900 500 529.412 417.647 200 500 -800 500 -1000 0 -999 -1100 -299 -1100 1 -1200 1000 -1200 ,
6_180.000000-7-0.000000,2900 -1200 3700 -900 3700 -100 4099 300 4099 1800 4035.68 2118.18 4099 2500 4099 4000 1199 4000 799 4000 -2101 4000 -2501 3400 -2301 2200 -2500 1200 -2300 500 -2100 300 -2100 100 -1900 -600 -1200 -1000 -600 -1000 -550 -1000 -200 -1200 271.429 -1114.29 400 -1200 1236 -1048 2300 -1200 2375 -1125 2900 -1200 ,
3_180.000000-6-270.000000,0 -3900 982.86 -3736.19 1801 -3899 2200 -3899 2600 -3499 2901 -3499 3300 -3499 3700 -2799 3700 -2199 3700 1101 3700 1701 3400 2501 3000 2501 2600 2501 2200 2900 1800 2900 981.818 2737.18 0 2900 -400 2900 -400 0 -399 -3900 0 -3900 ,
4_0.000000-1-180.000000,1501 -1500 1701 -1000 1701 100 1001 100 701 200 -299 200 -649.5 100 -1399 100 -1399 -1000 -1199 -1500 -199 -1500 171.588 -1417.65 501 -1500 1501 -1500 ,
7_0.000000-5-90.000000,1400 -799 1600 -599 2000 1 1800 701 802.138 899.574 800 901 -200 1100 -1300 900 -2700 1100 -3700 900 -3700 -600 -3500 -799 -1900 -799 -200 -799 1400 -799 ,
1_270.000000-2-270.000000,-500 -200 900 -199 1400 1 1400 301 1700 701 1538.1 1753.38 1700 2401 1630.82 2850.67 1700 3300 1545.38 3995.77 1700 5000 1200 5200 -500 5200 -500 4500 -600 4200 -600 900 -500 549.5 -500 -200 ,
2_270.000000-6-0.000000,1500 -5800 2300 -5500 2300 -4700 2700 -4300 2700 -2100 2700 -1000 2700 1200 -200 1200 -1600 1199 -1600 899 -1900 499 -1708.7 -744.478 -1900 -1701 -1869.3 -1900.58 -1900 -2100 -1723.93 -3156.42 -1900 -4300 -1500 -4700 -1500 -5400 -800 -5800 -200 -5800 900 -5800 1500 -5800 ,
2_180.000000-5-270.000000,1000 -1899 2000 -1699 2000 1 1800 200 200 200 -1500 200 -3100 200 -3300 0 -3300 -1400 -2891.65 -1481.26 -2600 -1700 -1600 -1899 -299 -1699 1000 -1899 ,
7_0.000000-1-90.000000,-500 -2300 0 -2100 400 -1500 200 -600 400 200 200 900 -300 1100 -800 1100 -1300 1300 -2400 1100 -3800 1300 -3800 600 -3900 300 -3900 -1200 -3800 -1550 -3800 -2300 -500 -2300 ,
0_270.000000-7-0.000000,3700 -3000 3700 -1500 3700 -900 3700 600 400 600 -1800 599 -2400 -101 -2800 -701 -2800 -1401 -2600 -2101 -2000 -2800 -1300 -2800 -1000 -3000 1200 -3000 1332 -2976 1500 -3000 3700 -3000 ,
6_270.000000-4-0.000000,1000 -2900 1000 -1800 1000 0 1000 1100 0 1100 -655.789 990.702 -1200 1099 -2200 1099 -2600 699 -3300 699 -3700 -1 -3700 -601 -3700 -1101 -3700 -1701 -3400 -2501 -2600 -2501 -2200 -2900 -1200 -2900 -654.545 -2791.45 0 -2900 1000 -2900 ,
6_180.000000-7-270.000000,-200 -700 500 -499 1300 -199 1300 501 1500 801 1500 801.501 1699 1001 1699 1701 1899 2001 1708.2 3050.42 1899 4201 1875.07 4332.61 1899 4500 1715.97 5419.73 1899 6700 399 6700 -1001 6700 -2501 6700 -2501 3400 -2500 3394 -2500 1200 -2100 800 -2100 100 -1500 -300 -800 -700 -380.629 -579.581 -200 -700 ,
7_0.000000-3-90.000000,3500 -999 3900 -399 3900 1 3700 701 3000 701 2700 901 204.479 900.36 200 901 -3700 900 -3700 501 -3700 -600 -3700 -999 -400 -999 200 -999 3500 -999 ,
3_90.000000-7-0.000000,-200 -901 3700 -900 3700 -501 3700 600 3700 999 400 999 -200 999 -3500 999 -3900 399 -3900 -1 -3700 -701 -3000 -701 -2700 -901 -204.479 -900.36 -200 -901 ,
7_270.000000-3-90.000000,3900 -3699 3900 -3299 3900 -399 3900 1 3300 401 -600 400 -1300 199 -1300 -200 -1300 -501 -1500 -801 -1500 -1200 -1331.93 -2124.37 -1500 -3300 -1500 -3699 0 -3699 2400 -3699 3900 -3699 ,
3_0.000000-1-270.000000,500 -5800 500 -5100 600 -4800 600 -900 500 -549.5 500 200 100 200 -400 0 -400 -1700 -400 -3900 -400 -5600 100 -5800 500 -5800 ,
7_0.000000-2-90.000000,1000 -3600 1400 -3000 1400 300 1200 1000 500 1000 200 1200 -1200 1200 -1684 1112 -2300 1200 -3700 1200 -3700 900 -4000 500 -4000 -1000 -3915.38 -1550 -4000 -2100 -4000 -3600 -2300 -3600 -700 -3600 1000 -3600 ,
3_180.000000-7-180.000000,3300 -3900 3700 -3300 3700 600 3500 1300 3100 1300 2800 1300 2500 1500 2100 1500 1175.16 1332 0 1500 -400 1500 -400 0 -399 -3900 0 -3900 2901 -3900 3300 -3900 ,
7_180.000000-0-180.000000,2100 -3700 2100 -2200 2099 0 1399 600 699 600 -1901 600 -2601 600 -3300 0 -3700 -600 -3700 -2800 -3500 -3500 -2800 -3500 -2500 -3700 -400 -3700 -223.84 -3668 0 -3700 2100 -3700 ,
