Key,Outers,Inners
1_0.000000-10-180.000000,140 -1691 453 -1622 494 -1427 576 -1273 527 -1064 505 -917 498 -696 499 -556 499 -416 503 -267 514 -131 579 162 272 234 169.319 249.558 -36 306 -191 347 -498 419 -615 430 -805 350 -934 271 -1037 229 -1138.01 214.29 -1186 219 -1303 242 -1503 287 -1620 298 -1659 130 -1651 -18 -1633 -169 -1591 -332 -1322 -393 -1093 -444 -974 -470 -892.787 -521.976 -903 -593 -1162 -735 -1391 -785 -1660 -845 -1652 -993 -1634 -1144 -1596 -1312 -1554 -1475 -1443 -1462 -1334 -1459 -1221 -1476 -1074 -1510 -858 -1558 -735.109 -1530.96 -556 -1608 -445 -1595 -336 -1592 -223 -1609 -76 -1643 140 -1691 ,
6_180.000000-7-180.000000,-151 -1103 7 -1102 136 -1073 263 -992 369 -954 509 -911 664 -869 783 -822 930 -755 1078 -677 1078 -230 1078 337 1078 784 930 862 783 929 664 976 508 1018 368 1061 262 1098 135 1179 6 1208 -152 1209 -329 1151 -518 1063 -639 1001 -760 935 -878 883 -944.857 868.214 -1140 917 -1298 918 -1283 779 -1273 674 -1283 567 -1298 428 -1275 262 -1266 99 -1264.4 32 -1265 7 -1274 -156 -1297 -322 -1282 -461 -1272 -566 -1282 -673 -1297 -812 -1139 -811 -943.388 -762.097 -876 -777 -758 -829 -637 -895 -516 -957 -328 -1044 -151 -1103 ,
10_180.000000-1-0.000000,615 -430 805 -350 934 -271 1037 -229 1138.01 -214.29 1186 -219 1303 -242 1503 -287 1620 -298 1659 -130 1651 18 1633 169 1591 332 1322 393 1093 444 974 470 892.787 521.976 903 593 1162 735 1391 785 1660 845 1652 993 1634 1144 1596 1312 1554 1475 1443 1462 1334 1459 1221 1476 1074 1510 858 1558 735.109 1530.96 556 1608 445 1595 336 1592 223 1609 76 1643 -140 1691 -453 1622 -494 1427 -576 1273 -527 1064 -505 917 -498 696 -499 556 -499 416 -503 267 -514 131 -579 -162 -272 -234 -169.319 -249.558 36 -306 191 -347 498 -419 615 -430 ,
0_180.000000-1-0.000000,627 -387 805 -350 938 -319 1062 -286 1226 -238 1334 -207 1483 -188 1487 133 1482 454 1474 602 1456 753 1414 916 1264 934 1156 965 992 1012 868 1043 735 1074 557 1110 446 1097 337 1094 287.946 1101.38 255 1109 39 1157 -139 1193 -269 1038 -356 976 -492 909 -600 883 -762 882 -878 896 -1018 920 -1059 725 -1141 571 -1123 447 -1112 324 -1122 201 -1140 77 -1008 57 -908 36 -776 2 -525 -67 -370 -108 -326.622 -112.078 -260 -191 -128 -211 -28 -232 104 -266 355 -335 510 -376 627 -387 ,
1_0.000000-3-0.000000,642 -335 799 -332 1097 -320 1310 -306 1351 -111 1433 43 1425 215 1293 235 1193 256 1061 290 810 359 655 400 538 411 237 405 62 404 -70 406 -113.354 408.125 -117.172 408.657 -213 435 -368 476 -485 487 -805 350 -797 202 -779 51 -737 -112 -595 -166 -434 -217 -295 -239 -171 -249 -54 -252 38.3689 -250.235 46 -252 262 -300 401 -322 525 -332 642 -335 ,
3_0.000000-1-0.000000,485 -487 805 -350 797 -202 779 -51 737 112 595 166 434 217 295 239 171 249 54 252 -38.3689 250.235 -46 252 -262 300 -401 322 -525 332 -642 335 -799 332 -1097 320 -1310 306 -1351 111 -1433 -43 -1425 -215 -1293 -235 -1193 -256 -1061 -290 -810 -359 -655 -400 -538 -411 -237 -405 -62 -404 70 -406 113.354 -408.125 117.172 -408.657 213 -435 368 -476 485 -487 ,
1_0.000000-1-0.000000,764 -545 805 -350 887 -196 879 -48 861 103 819 266 687 286 587 307 455 341 204 410 49 451 -68 462 -179 449 -250.904 447.021 -284 452 -431 486 -647 534 -764 545 -805 350 -887 196 -879 48 -861 -103 -819 -266 -687 -286 -587 -307 -455 -341 -204 -410 -49 -451 68 -462 179 -449 250.904 -447.021 284 -452 431 -486 647 -534 764 -545 ,
8_0.000000-9-180.000000,-65 -714 17 -644 107 -534 193 -365 237 -269 297 -129 351 2 397 124 446 272 436 426 335 590 150 637 8 544 -72 454 -174 339 -228.869 275.781 -266 258 -812 249 -954 156 -1057 33 -1059 -130 -1055 -290 -1012 -409 -929 -549 -341 -566 -244 -665 -65 -714 ,
8_0.000000-8-180.000000,-100 -792 -14 -623 72 -454 116 -358 159 -262 213 -131 267 0 313 122 359 244 408 392 457 541 272 588 87 634 7 544 -95 429 -174 339 -189.071 322.008 -329 255 -875 246 -955 156 -1057 41 -1149 -65 -1291 -133 -1837 -142 -1833 -302 -1828 -462 -1240 -479 -1143 -578 -964 -627 -510.809 -640.102 -458 -694 -279 -743 -100 -792 ,
8_0.000000-4-180.000000,-187 -1163 -67 -1147 19 -978 63 -882 117 -751 163 -629 212 -481 195 -283 189 -167 191 32 201 180 223 350 329 675 144 722 64 632 -26.1779 530.329 -127 490 -344 490 -424 400 -477.562 339.612 -818 334 -954 156 -1079.67 105.731 -1306 102 -1302 -58 -1294.7 -89.4002 -1352 -154 -1444 -260 -1535.35 -303.744 -2132 -337 -2129 -496 -2125 -656 -1537 -673 -1440 -772 -1261 -821 -1102.43 -822.656 -1093 -858 -1051 -998 -463 -1015 -366 -1114 -187 -1163 ,
8_0.000000-5-180.000000,-187 -1163 -67 -1147 19 -978 63 -882 117 -751 163 -629 212 -481 195 -283 189 -167 191 32 201 180 223 350 329 675 144 722 64 632 -26.1779 530.329 -127 490 -344 490 -424 400 -477.562 339.612 -818 334 -954 156 -1079.67 105.731 -1306 102 -1302 -58 -1294.7 -89.4002 -1352 -154 -1444 -260 -1535.35 -303.744 -2132 -337 -2129 -496 -2125 -656 -1537 -673 -1440 -772 -1261 -821 -1102.43 -822.656 -1093 -858 -1051 -998 -463 -1015 -366 -1114 -187 -1163 ,
8_0.000000-2-180.000000,-137 -833 -3 -802 210 -756 385 -698 499 -643 626 -574 848 -470 934 -301 978 -205 1032 -74 1078 48 1127 196 1137 323 1145 447 960 494 767 523 619 545 507 559 351 570 184 570 8 544 -173 504 -253 414 -343.646 311.801 -501 272 -646 238 -867 193 -943.282 157.583 -954 156 -1135 116 -1293 -73 -1463 -116 -1608 -150 -1829 -195 -1941 -247 -1937 -407 -1663 -432 -1538 -448 -1345 -491 -1207 -549 -1001 -668 -491.297 -682.736 -316 -784 -137 -833 ,
6_180.000000-8-0.000000,-137 -573 -8 -544 72 -454 174 -339 266 -233 349.881 -192.832 825 -185 954 -156 954 858 950 1018 821 1047 336.518 1061.01 265 1134 86 1183 -43 1212 -220 1154 -409 1066 -530 1004 -651 938 -769 886 -873 863 -985 870 -1189 921 -1275 752 -1319 656 -1373 525 -1419 403 -1468 255 -1453 116 -1443 11 -1453 -96 -1468 -235 -1283 -282 -1079 -231 -989.268 -225.441 -929 -252 -808 -318 -687 -380 -499 -467 -322 -526 -137 -573 ,
8_0.000000-10-180.000000,95 -1665 408 -1596 494 -1427 538 -1331 592 -1200 638 -1078 687 -930 638 -721 616 -574 609 -353 610 -213 610 -73 614 76 625 212 690 505 505 552 198 624 8 544 -121 465 -224 423 -327 408 -490 424 -607 447 -807 492 -887 402 -989 287 -1081 181 -1223 113 -1769 104 -1808 -64 -1804 -224 -1535 -285 -1306 -336 -1187 -362 -1062 -442 -1030 -610.889 -1030 -634 -1052 -787 -1311 -929 -1540 -979 -1809 -1039 -1805 -1199 -1767 -1367 -1179 -1384 -1082 -1483 -903 -1532 -758.876 -1500.29 -307.055 -1513.36 -270 -1536 -84 -1616 95 -1665 ,
9_180.000000-5-180.000000,-243 -1087 -123 -1071 19 -978 122 -855 124 -692 107 -494 101 -378 101.425 -335.71 111 -194 133 -24 239 301 241 464 198 583 115 723 33 653 -57 543 -70.644 525.142 -156 491 -373 491 -455 421 -545 311 -605 171 -599.443 85.4179 -1199 52 -1281 -18 -1371 -128 -1431 -268 -1428 -427 -1418 -581 -1317 -745 -455 -754 -387.807 -776.226 -386 -783 -344 -923 -243 -1087 ,
0_180.000000-8-0.000000,-186 -581 -8 -544 125 -513 249 -480 413 -432 521 -401 670 -382 750 -292 851.78 -177.248 954 -156 1087 -125 1211 -92 1375 -44 1483 -13 1632 6 1636 327 1631 648 1627 808 1477 826 1369 857 1205 904 1081 935 948 966 770 1002 561.805 1008.02 520 1020 341 1069 217 1100 84 1131 -94 1167 -224 1012 -311 950 -447 883 -555 857 -717 856 -833 870 -973 894 -1059 725 -1103 629 -1157 498 -1203 376 -1252 228 -1234 104 -1223 -19 -1233 -142 -1251 -266 -1066 -313 -926 -288 -810 -274 -681.727 -274 -589 -319 -501 -380 -371 -534 -186 -581 ,
5_180.000000-9-180.000000,-115 -723 -33 -653 57 -543 70.644 -525.142 156 -491 373 -491 455 -421 545 -311 605 -171 599.443 -85.4179 1199 -52 1281 18 1371 128 1431 268 1428 427 1418 581 1317 745 455 754 387.807 776.226 386 783 344 923 243 1087 123 1071 -19 978 -122 855 -124 692 -107 494 -101 378 -101.425 335.71 -111 194 -133 24 -239 -301 -241 -464 -198 -583 -115 -723 ,
8_0.000000-9-0.000000,-125 -737 17 -644 120 -521 206 -352 250 -256 304 -125 350 -3 399 145 401 308 358 427 275 567 90 614 8 544 -72 454 -174 339 -220.356 285.59 -326 235 -872 226 -954 156 -1044 46 -1104 -94 -1100 -254 -1090 -408 -989 -572 -401 -589 -304 -688 -125 -737 ,
10_180.000000-4-180.000000,-291 -1074 -171 -1058 19 -978 148 -899 245.725 -859.151 397 -874 514 -897 714 -942 834 -926 873 -758 856 -560 850 -444 852 -245 862 -97 873.611 -7.27691 951 230 990 398 856.311 428.316 851 531 853 730 863 878 885 1048 991 1373 953 1541 753 1497 635 1474 472 1459 369 1474 267 1517 141 1594 -45 1674 -358 1605 -482.539 1442 -533 1442 -846 1373 -813 1231 -796.485 1160.56 -777.753 1035.4 -1359 1003 -1672 934 -1669 775 -1620 566 -1598 419 -1594.37 304.544 -1595 217 -1595 77 -1599 -72 -1610 -208 -1675 -501 -1672 -660 -1365 -732 -672.739 -739.228 -640 -862 -598 -1002 -291 -1074 ,
0_180.000000-1-180.000000,578 -434 756 -397 889 -366 1013 -333 1177 -285 1285 -254 1434 -235 1475 -39 1557 115 1561 436 1556 757 1424 777 1330.97 796.536 1298 806 1134 853 1010 884 962.936 894.97 941 901 786 941 685.038 953.115 670.779 955.276 519 997 364 1037 240 1068 107 1099 -71 1135 -188 1146 -318 991 -405 929 -541 862 -649 836 -786.401 835.152 -810 838 -950 862 -1067 873 -1059 725 -1041.73 580.123 -1048 503 -1066 379 -1058 231 -1040 80 -998 -83 -887 -70 -778 -66 -665 -83 -518 -117 -302 -166 -294.622 -164.682 -248 -197 -118 -351 -7 -338 102 -334 215 -351 362 -385 578 -434 ,
9_0.000000-8-0.000000,-90 -614 -8 -544 72 -454 174 -339 220.356 -285.59 326 -235 872 -226 954 -156 1044 -46 1104 94 1100 254 1090 408 989 572 401 589 304 688 125 737 -17 644 -120 521 -206 352 -250 256 -304 125 -350 3 -399 -145 -401 -308 -358 -427 -275 -567 -90 -614 ,
8_0.000000-3-0.000000,597 -309 754 -306 1052 -294 1265 -280 1351 -111 1395 -15 1449 116 1495 238 1544 386 1536 558 1351 605 1050 599 875 598 743 600 641 605 566.442 615.381 513 634 328 681 8 544 -72 454 -174 339 -207.828 300.025 -634 293 -954 156 -950 -4 -808 -58 -647 -109 -508 -131 -384 -141 -195.442 -146.451 -123 -174 38 -225 217 -274 356 -296 480 -306 597 -309 ,
3_0.000000-8-0.000000,-328 -681 -8 -544 72 -454 174 -339 207.828 -300.025 634 -293 954 -156 950 4 808 58 647 109 508 131 384 141 195.442 146.451 123 174 -38 225 -217 274 -356 296 -480 306 -597 309 -754 306 -1052 294 -1265 280 -1351 111 -1395 15 -1449 -116 -1495 -238 -1544 -386 -1536 -558 -1351 -605 -1050 -599 -875 -598 -743 -600 -641 -605 -566.442 -615.381 -513 -634 -328 -681 ,
8_0.000000-8-0.000000,-94 -713 -14 -623 88 -508 180 -402 322 -334 868 -325 954 -156 998 -60 1052 71 1098 193 1147 341 1143 501 958 548 513 560.866 458 617 279 666 94 713 14 623 -88 508 -180 402 -322 334 -868 325 -954 156 -998 60 -1052 -71 -1098 -193 -1147 -341 -1143 -501 -958 -548 -513 -560.866 -458 -617 -279 -666 -94 -713 ,
9_180.000000-4-0.000000,-259 -1249 -117 -1156 -14 -1033 -7.83819 -1024.94 12 -1017 229 -1017 371 -924 474 -801 476 -638 469.639 -610.627 1055 -578 1197 -485 1300 -362 1302 -199 1300 -40 1257 79 1174 219 311 228 240.172 251.428 225 302 182 421 99 561 -21 545 -103 475 -193 365 -253 225 -243 71 -231.117 -67.398 -230 -89 -232 -287 -242 -435 -264 -605 -370 -931 -360 -1085 -259 -1249 ,
9_0.000000-1-0.000000,723 -420 805 -350 895 -240 955 -100 947 48 937 202 919 353 877 516 776 680 665 667 556 664 443 681 296 715 80 763 -62 670 -165 547 -206 352 -288 198 -290 35 -247 -84 -164 -224 -32 -244 68 -265 200 -299 451 -368 606 -409 723 -420 ,
5_0.000000-6-0.000000,57 -1030 177 -1014 306 -985 306 -240 317 -155 423 171 423 1185 294 1214 117 1156 -72 1068 -193 1006 -301.703 946.708 -371 924 -463.081 881.126 -536 865 -648 872 -852 923 -988 745 -1123 691 -1340 691 -1325 552 -1315 447 -1316.66 429.287 -1386 397 -1507 335 -1601.48 283.465 -2166 252 -2164 93 -2149 -46 -2147.51 -61.6509 -2151 -99 -2166 -238 -2164 -397 -1652.47 -402.335 -1626 -414 -1505 -480 -1384 -542 -1195 -629 -1113.89 -656.037 -1089 -739 -969 -723 -836.568 -689.892 -727.656 -691.028 -669 -704 -551 -756 -430 -822 -309 -884 -120 -971 57 -1030 ,
3_180.000000-2-180.000000,-208 -667 -51 -664 247 -652 460 -638 594 -607 807 -561 982 -503 1096 -448 1223 -379 1445 -275 1455 -148 1463 -24 1455 148 1262 177 1114 199 1002 213 846 224 679 224 444.765 218.553 432 223 239 252 91 274 -21 288 -177 299 -344 299 -520 273 -701 233 -1021 97 -1118.87 -20.0731 -1174 -33 -1395 -78 -1715 -214 -1827 -266 -1685 -321 -1524 -371 -1385 -393 -1111 -418 -1080.61 -421.89 -1068.15 -424.666 -891 -527 -749 -582 -588 -632 -449 -654 -325 -664 -208 -667 ,
6_180.000000-0-180.000000,51 -1027 180 -998 310 -843 397 -781 527.1 -716.907 674 -716 790 -730 930 -754 1059 -725 1059 289 1058 295.889 1058 783 929 812 789 787 673 773 525.818 773 396 836 308 897 178 1051 49 1080 -129 1043 -262 1012 -386 979 -550 931 -658 900 -807 881 -984 823 -1070.99 782.497 -1097 789 -1275 752 -1408 721 -1532 688 -1696 640 -1804 609 -1953 590 -1957 269 -1953.61 51.2222 -1957 -221 -1952 -542 -1802 -560 -1694 -591 -1530 -638 -1406 -669 -1273 -700 -1095 -736 -1075.6 -731.149 -983 -774 -806 -833 -656 -851 -548 -882 -384 -929 -260 -960 -127 -991 51 -1027 ,
7_0.000000-9-180.000000,-138 -546 21 -545 148 -464 254 -427 394 -384 549 -342 668 -295 815 -228 963 -150 1045 -80 1135 30 1195 170 1185 324 1173.5 419.094 1195 618 1185 772 1084 936 936 1014 789 1081 670 1128 515 1170 375 1213 269 1250 142 1331 -17 1332 -159 1239 -262 1116 -264 953 -241 787 -232 624 -228 456 -225.65 383.75 -226 373 -230 205 -239 42 -262 -124 -264 -287 -221 -406 -138 -546 ,
1_180.000000-0-180.000000,188 -1146 318 -991 405 -929 541 -862 649 -836 786.401 -835.152 810 -838 950 -862 1067 -873 1059 -725 1041.73 -580.123 1048 -503 1066 -379 1058 -231 1040 -80 998 83 887 70 778 66 665 83 518 117 302 166 294.622 164.682 248 197 118 351 7 338 -102 334 -215 351 -362 385 -578 434 -756 397 -889 366 -1013 333 -1177 285 -1285 254 -1434 235 -1475 39 -1557 -115 -1561 -436 -1556 -757 -1424 -777 -1330.97 -796.536 -1298 -806 -1134 -853 -1010 -884 -962.936 -894.97 -941 -901 -786 -941 -685.038 -953.115 -670.779 -955.276 -519 -997 -364 -1037 -240 -1068 -107 -1099 71 -1135 188 -1146 ,
9_0.000000-0-180.000000,98 -1068 180 -998 285.893 -871.743 315 -851 451 -784 559 -758 721 -757 837 -771 977 -795 1059 -725 1149 -615 1209 -475 1199 -321 1181.97 -203.713 1190 -105 1208 19 1198 173 1097 337 957 312 841 298 679 298 571 324 435 390 347 451 217 605 39 568 -94 537 -218 504 -382 456 -490 425 -639 406 -781 313 -884 190 -888 -131 -890 -294 -885 -615 -842 -734 -759 -874 -609 -892 -501 -923 -337 -970 -213 -1001 -80 -1032 98 -1068 ,
9_180.000000-7-0.000000,17 -1332 159 -1239 262 -1116 264 -953 241 -787 232 -624 228 -456 225.65 -383.75 226 -373 230 -205 239 -42 262 124 264 287 221 406 138 546 -21 545 -148 464 -254 427 -394 384 -549 342 -668 295 -815 228 -963 150 -1045 80 -1135 -30 -1195 -170 -1185 -324 -1173.5 -419.094 -1195 -618 -1185 -772 -1084 -936 -936 -1014 -789 -1081 -670 -1128 -515 -1170 -375 -1213 -269 -1250 -142 -1331 17 -1332 ,
7_0.000000-3-180.000000,361 -274 520 -273 840 -137 866.376 -120.177 893 -112 1048 -70 1167 -23 1487 113 1634 180 1782 258 1767 382 1758 484 1782 706 1634 784 1487 851 1368 898 1226 953 1065 1003 940.953 1036.61 840 1101 698 1156 537 1206 398 1228 274 1238 157 1241 -2 1242 -159 1239 -457 1227 -670 1213 -662 1041 -639 875 -636.865 836.335 -634 716 -630 593 -634 470 -638 302 -647 139 -670 -27 -662 -199 -503 -198 -207.212 -191.121 -186 -191 -54 -193 48 -198 206 -220 361 -274 ,
1_180.000000-8-0.000000,0 -692 80 -602 182 -487 274 -381 416 -313 962 -304 958 -144 950 4 932 155 890 318 509.429 329.003 410 352 249.718 388.36 205 434 26 483 -85 470 -194 466 -307 483 -454 517 -670 566 -756 397 -800 301 -854 170 -900 48 -949 -100 -954.128 -124.514 -977 -180 -1023 -302 -1072 -450 -887 -497 -755 -517 -679.187 -532.921 -457 -594 -302 -634 -117 -681 0 -692 ,
7_0.000000-1-180.000000,597 -398 756 -397 883 -316 989 -279 1129 -236 1284 -194 1403 -147 1550 -80 1698 -2 1739 194 1821 348 1806 472 1797 574 1821 796 1673 874 1526 941 1407 988 1252 1030 1112 1073 1006 1110 879 1191 747 1211 647 1232 515 1266 264 1335 109 1375 -8 1386 -167 1387 -159 1239 -141 1088 -134.618 1041.93 -131 890 -127 767 -131 644 -135 476 -144 313 -167 147 -159 -1 -141 -152 -99 -315 60 -314 154.099 -302.979 234 -315 381 -349 597 -398 ,
8_180.000000-3-180.000000,441 -363 761 -227 840 -137 942 -22 976.705 17.986 1403 25 1723 161 1718 321 1576 376 1415 426 1276 448 1152 458 964.809 463.412 891 492 730 542 551 591 412 613 288 623 171 626 14 623 -284 611 -497 597 -583 428 -626 332 -680 201 -726 79 -775 -70 -767 -242 -582 -288 -281 -281 -106 -280 26 -282 128 -287 197.777 -296.716 256 -317 441 -363 ,
4_180.000000-1-0.000000,669 -528 805 -350 940 -296 1157 -296 1149 -148 1131 3 1109.78 94.3285 1983 143 1980 302 1972 450 1954 601 1912 764 1567.79 767.594 1432 799 1216 847 910.884 850.186 880 966 838 1106 727 1093 618 1090 505 1107 358 1141 142 1189 22 1173 -19 978 -101 824 -84 626 -78 510 -80 311 -90 163 -112 -7 -218 -332 -86 -352 14 -373 146 -407 397 -476 552 -517 669 -528 ,
1_0.000000-8-0.000000,-49 -739 31 -649 133 -534 225 -428 367 -360 913 -351 954 -156 1036 -2 1032 158 900 178 800 199 668 233 417 302 262 343 145 354 -42.1461 359.411 -64 364 -184.042 394.92 -268 418 -447 467 -602 508 -719 519 -805 350 -849 254 -903 123 -949 1 -998 -147 -990 -295 -972 -446 -930 -609 -745 -656 -634 -643 -525 -640 -412 -657 -265 -691 -49 -739 ,
7_0.000000-6-180.000000,-30 -1044 129 -1043 306 -985 495 -897 549.274 -869.19 657 -840 834 -782 953 -735 985.234 -720.308 1116 -753 1275 -752 1402 -671 1508 -634 1648 -591 1803 -549 1922 -502 2069 -435 2217 -357 2202 -218 2193.38 -127.487 2217 91 2214.73 112 2217 133 2202 257 2193.6 352.159 2202 442 2217 581 2069 659 1922 726 1803 773 1648 815 1508 858 1402 895 1275 976 1116 977 983.817 943.954 953 958 834 1005 657 1064 547.151 1093.77 494 1121 306 1208 129 1267 -30 1268 -159 1239 -159 225 -143.343 112 -159 -1 -159 -1015 -30 -1044 ,
8_0.000000-0-180.000000,94 -1167 224 -1012 311 -950 447 -883 555 -857 717 -856 833 -870 973 -894 1059 -725 1103 -629 1157 -498 1203 -376 1252 -228 1234 -104 1223 19 1233 142 1251 266 1066 313 926 288 810 274 681.727 274 589 319 501 380 371 534 186 581 8 544 -125 513 -249 480 -413 432 -521 401 -670 382 -750 292 -851.78 177.248 -954 156 -1087 125 -1211 92 -1375 44 -1483 13 -1632 -6 -1636 -327 -1631 -648 -1627 -808 -1477 -826 -1369 -857 -1205 -904 -1081 -935 -948 -966 -770 -1002 -561.805 -1008.02 -520 -1020 -341 -1069 -217 -1100 -84 -1131 94 -1167 ,
6_0.000000-6-0.000000,0 -1072 129 -1043 306 -985 495 -897 616 -835 737 -769 839.971 -723.623 942 -730 1146 -781 1275 -752 1275 -262 1275 262 1275 752 1146 781 942 730 839.971 723.623 737 769 616 835 495 897 306 984 129 1043 0 1072 -129 1043 -306 985 -495 897 -616 835 -737 769 -839.971 723.623 -942 730 -1146 781 -1275 752 -1275 262 -1275 -262 -1275 -752 -1146 -781 -942 -730 -839.971 -723.623 -737 -769 -616 -835 -495 -897 -306 -984 -129 -1043 0 -1072 ,0 0 
7_0.000000-8-180.000000,-173 -624 -14 -623 113 -542 219 -505 359 -462 514 -420 633 -373 780 -306 928 -228 1014 -59 1057 37 1111 168 1157 290 1206 439 1191 563 1182 665 1206 887 1058 965 911 1032 792 1079 637 1121 497 1164 391 1201 264 1282 79 1328 -80 1329 -159 1239 -261 1124 -353 1018 -495 950 -1042 941 -1037 781 -1014 615 -1007.09 489.907 -1006 444 -1002.08 318.55 -1006 198 -1010 30 -1019 -133 -1042 -299 -1037 -459 -449 -476 -352 -575 -173 -624 ,
1_0.000000-2-180.000000,-92 -859 42 -828 255 -782 430 -724 544 -669 671 -600 893 -496 934 -301 1016 -147 1026 -20 1034 104 902 124 802 145 670 179 419 248 264 289 71 318 -77 340 -189 354 -306 365 -462 376 -629 376 -805 350 -986 310 -1144 121 -1314 78 -1459 44 -1680 -1 -1792 -53 -1784 -201 -1766 -352 -1724 -515 -1450 -540 -1325 -556 -1132 -599 -994 -657 -788 -776 -677 -763 -568 -760 -455 -777 -308 -811 -92 -859 ,
10_0.000000-2-0.000000,-406 -728 -230 -702 83 -633 264 -593 423 -404 575.146 -365.288 645 -351 958 -282 1070 -230 1021 -21 999 126 992 347 993 487 993 627 997 775 1008 911 1073 1204 766 1277 492 1302 429.502 1310.06 344 1346 137 1465 -170 1538 -304 1507 -517 1461 -692 1403 -848.573 1337.07 -858 1338 -975 1361 -1175 1406 -1309 1375 -1522 1329 -1697 1271 -1811 1217 -1938 1148 -2160 1044 -2199 876 -2209 749 -2217 625 -1948 564 -1719 513 -1601 487 -1476 407 -1440 217 -1440 213.435 -1563 186 -1738 128 -1852 74 -1979 5 -2201 -99 -2211 -226 -2219 -350 -2181 -518 -1988 -548 -1840 -570 -1728 -584 -1572 -595 -1405 -595 -1335.92 -584.796 -1182 -651 -989 -681 -841 -703 -729 -717 -573 -728 -406 -728 ,
9_180.000000-3-0.000000,541 -233 698 -230 996 -218 1209 -204 1351 -111 1454 12 1456 175 1448 347 1405 466 1322 606 1021 600 846 599 714 601 612 606 454 628 299 682 -21 545 -103 475 -193 365 -253 225 -243 71 -142 -93 0 -147 161 -198 300 -220 424 -230 541 -233 ,
4_180.000000-7-0.000000,23 -1417 159 -1239 294 -1185 511 -1185 488 -1019 479 -856 477.522 -793.905 1337 -746 1334 -587 1311 -421 1302 -258 1298.07 -93.0309 1301 -3 1305 165 1314 328 1337 494 1334 653 472 662 342 705 302 855 260 995 101 994 -19 978 -146 897 -252 860 -392 817 -547 775 -666 728 -813 661 -961 583 -944 385 -940.755 322.265 -961 135 -946.79 -30.4991 -950 -78 -972 -248 -1078 -573 -1063 -697 -1054 -799 -1078 -1021 -930 -1099 -783 -1166 -664 -1213 -509 -1255 -369 -1298 -263 -1335 -136 -1416 23 -1417 ,
9_0.000000-10-180.000000,99 -1566 412 -1497 494 -1427 584 -1317 644 -1177 634 -1023 585 -814 569.497 -710.414 566 -600 567 -460 567 -320 571 -171 582 -35 647 258 637 412 536 576 229 648 39 568 -90 489 -193 447 -296 432 -459 448 -576 471 -776 516 -918 423 -1021 300 -1060 132 -1062 -31 -1019 -150 -936 -290 -667 -351 -438 -402 -319 -428 -284 -450.4 -284 -451.909 -291.251 -502.334 -318 -517 -547 -567 -816 -627 -958 -720 -1061 -843 -1063 -1006 -1025 -1174 -982 -1293 -899 -1433 -699 -1389 -581 -1366 -418 -1351 -315 -1366 -213 -1409 -87 -1486 99 -1566 ,
7_0.000000-5-180.000000,-260 -995 -101 -994 19 -978 146 -897 252 -860 392 -817 547 -775 666 -728 813 -661 961 -583 944 -385 940.755 -322.265 961 -135 946.79 30.4991 950 78 972 248 1078 573 1063 697 1054 799 1078 1021 930 1099 783 1166 664 1213 509 1255 369 1298 263 1335 136 1416 -23 1417 -159 1239 -294 1185 -511 1185 -488 1019 -479 856 -477.522 793.905 -1337 746 -1334 587 -1311 421 -1302 258 -1298.07 93.0309 -1301 3 -1305 -165 -1314 -328 -1337 -494 -1334 -653 -472 -662 -342 -705 -302 -855 -260 -995 ,
7_0.000000-2-180.000000,-210 -665 -51 -664 83 -633 296 -587 471 -529 585 -474 677.674 -423.65 824 -384 999 -326 1118 -279 1265 -212 1379 -157 1527 -79 1538.2 -72.9175 1728 16 1876 94 1886 221 1894 345 1879 469 1874.11 524.474 1876 542 1886 669 1894 793 1746 871 1599 938 1480 985 1325 1027 1185 1070 1079 1107 952 1188 759 1217 611 1239 499 1253 343 1264 184 1265 17 1265 -159 1239 -340 1199 -498 1010 -668 967 -813 933 -1034 888 -1146 836 -1123 670 -1114 507 -1110 339 -1106 216 -1110 93 -1114 -75 -1123 -238 -1146 -404 -872 -429 -747 -445 -554 -488 -416 -546 -210 -665 ,
7_0.000000-0-180.000000,21 -999 180 -998 307 -917 413 -880 553 -837 708 -795 827 -748 882.028 -722.919 900 -726 1059 -725 1186 -644 1292 -607 1432 -564 1587 -522 1706 -475 1853 -408 2001 -330 1986 -206 1977 -104 2001 118 1997.16 144.444 2000 164 1985 288 1976 390 2000 612 1852 690 1705 757 1586 804 1431 846 1291 889 1185 926 1058 1007 899 1008 872.63 1003.29 825 1025 706 1072 551 1114 411 1157 305 1194 178 1275 19 1276 -159 1239 -292 1208 -416 1175 -580 1127 -688 1096 -837 1077 -841 756 -836 435 -813 269 -806.156 145.056 -814 3 -837 -163 -841 -484 -836 -805 -686 -823 -578 -854 -414 -901 -290 -932 -157 -963 21 -999 ,
5_0.000000-6-180.000000,9 -1059 129 -1043 306 -985 495 -897 616 -835 737 -769 855 -717 876.153 -712.322 951 -717 1155 -768 1275 -752 1258 -554 1253.62 -469.285 1260 -401 1275 -262 1262.42 -115.438 1264 -92 1286 78 1392 404 1377 543 1367 648 1377 755 1392 894 1188 843 1075 836 971 859 853 911 732 977 611 1039 423 1126 246 1185 117 1156 -19 978 -81.5 953 -242 953 -371 924 -371 552.849 -1068 514 -1197 485 -1197 -529 -1195 -688 -1066 -717 -245.671 -725.555 -202 -740 -162 -890 -120 -1030 9 -1059 ,
