Key,Outers,Inners
5_180.000000-0-0.000000,202 -2681 944.69 -2577.3 1250 -2595 2185 -2595 2185 -1936 2185 -507 2185 152 1249 152 944.397 134.342 202 238 -734 238 -918.176 21 -1485 21 -1751 -529 -1750 -1188 -1704.91 -1221.13 -1751 -1255 -1750 -1914 -1484 -2464 -917.176 -2464 -733 -2681 202 -2681 ,
0_0.000000-2-180.000000,1559 -1725 1761 -1487 2310 -1508 2732 -858 2998 -308 2998 52 2879.05 234.783 2998 418 2998 778 2732 1328 2309 1978 1760 1957 1558 2195 272.014 2068.59 -425 2109 -2185 1936 -2185 622 -2185 -152 -2185 -1466 -424 -1639 272.554 -1598.62 1559 -1725 ,
3_180.000000-3-0.000000,0 -360 870 -180 1740 0 1666 125 1592 250 796 131 0 250 -796 131 -1592 250 -1666 125 -1740 0 -870 -180 0 -360 ,
6_0.000000-3-0.000000,575 -468 1445 -288 1574.84 -161.24 2127 -47 2230 638 2148 1078 2074 1203 482 1203 -520 1203 -2112 1203 -2186 1078 -2130 -215 -1260 -395 -250 -325 575 -468 ,
3_0.000000-0-180.000000,944 -2243 1146 -2005 1695 -2026 1769 -1901 2035 -1351 1854 -1218 1854 -828.624 1961 -750 2035 -625 1768 -75 1080.44 67.2538 1017 142 147 322 -870 180 -1835 236 -2705 56 -2705 -2032 -2631 -2157 -1665 -2101 -648 -2243 120.823 -2128.06 944 -2243 ,
2_0.000000-4-180.000000,1178 -650 1600 0 1600 360 1500 728 1078 1378 316.516 1303.19 -323 1378 -2084 1205 -2183 837 -2183 -477 -422 -650 -115.469 -601.522 378 -650 674.198 -600.507 1178 -650 ,
0_0.000000-1-180.000000,2832 -238 3016.18 -21 3583 -21 3849 529 3849 790 3668 923 3668 1122 3849 1255 3849 1516 3583 2066 3016.18 2066 2832 2283 -202 2283 -817.93 2197 -2185 2197 -2185 1936 -2185 109 -2185 -152 -817.93 -152 -202 -238 2832 -238 ,
0_0.000000-5-180.000000,734 -238 918.176 -21 1485 -21 1751 529 1750 1188 1704.91 1221.13 1751 1255 1750 1914 1484 2464 917.176 2464 733 2681 -202 2681 -944.69 2577.3 -1250 2595 -2185 2595 -2185 1936 -2185 507 -2185 -152 -1249 -152 -944.397 -134.342 -202 -238 734 -238 ,
6_0.000000-1-180.000000,2739 -288 2985.86 -47 3421 -47 3524 638 3524 899 3442 1339 848 1339 408 1339 -2186 1339 -2186 1078 -2130 -215 -716.154 -215 -295 -288 2739 -288 ,
3_180.000000-3-180.000000,796 -305 1666 -125 1740 0 1666 125 796 305 0 186 -796 305 -1666 125 -1740 0 -1666 -125 -796 -305 0 -186 796 -305 ,
1_180.000000-6-0.000000,2186 -1339 2186 -1078 2130 215 716.154 215 295 288 -2739 288 -2985.86 47 -3421 47 -3524 -638 -3524 -899 -3442 -1339 -848 -1339 -408 -1339 2186 -1339 ,
6_180.000000-6-0.000000,2241 -2371 2186 -1078 2130 215 1119.71 145.049 295 288 294.285 287.951 294 288 -716 218 -1541 361 -1836 73 -2223 120 -2518 -168 -2905 -121 -3008 -806 -3111 -1491 -3029 -1931 -2947 -2371 -353 -2371 2241 -2371 ,
4_0.000000-1-180.000000,3134 -368 3134 -107 3034 261 1634 261 0 261 -1400 261 -1500 -107 -1500 -368 -700 -368 100 -368 1534 -368 2334 -368 3134 -368 ,
1_0.000000-6-180.000000,1836 -334 2082.86 -93 2518 -93 2621 592 2621 853 2539 1293 -55 1293 -495 1293 -3089 1293 -3089 1032 -3034 -261 -1619.15 -261 -1198 -334 1836 -334 ,
2_0.000000-6-0.000000,1764 -1728 2186 -1078 2186 -718 2130 575 1708 1225 698 1155 -127 1298 -1888 1125 -2086.17 931.531 -2570 884 -2673 199 -2673 -1115 -2591 -1555 -830 -1728 1764 -1728 ,
0_0.000000-3-0.000000,668 -418 1538 -238 1601.44 -163.254 2289 -21 2555 529 2481 654 2374 732.624 2374 1122 2555 1255 2289 1805 2215 1930 1666 1909 1464 2147 640.823 2032.06 -128 2147 -1145 2005 -2111 2061 -2185 1936 -2185 -152 -1315 -332 -349 -276 668 -418 ,
4_180.000000-6-0.000000,2087 -1446 2186 -1078 2130 215 1564.54 175.81 1330 215 891.491 184.608 295 288 -116 223 -505 288 -894 223 -1305 288 -1600 0 -1987 47 -2090 -638 -2008 -1078 -1908 -1446 -507 -1446 686 -1446 2087 -1446 ,
0_0.000000-7-0.000000,583 -1003 1442 -910 2503 -976 2705 -738 3254 -759 3520 -209 3520 517 3520 916 3520 1642 3254 2192 2687.18 2192 2503 2409 4 2409 -611.93 2323 -1979 2323 -2185 1936 -2185 -152 -2102 -699 -1628 -732 -1400 -917 -434 -861 583 -1003 ,
7_180.000000-0-0.000000,-657 -2115 202 -2022 1262 -2088 2279 -1946 3245 -2002 3245 -877 3245 86 3245 1211 1877.93 1211 1262 1297 -1237 1297 -1421.18 1080 -1988 1080 -2194 693 -2460 143 -2377 -404 -2368.17 -410.487 -2460 -583 -2377 -1130 -2111 -1680 -1637 -1713 -1408 -1898 -1360.69 -1896.19 -1360 -1897 -886 -1930 -657 -2115 ,
5_180.000000-0-180.000000,1018 -2777 1202.18 -2560 1769 -2560 2035 -2010 2035 -1351 1989.41 -1317.5 2035 -1284 2035 -625 1768 -75 1201.18 -75 1017 142 81 142 -661.196 38.3699 -965 56 -1901 56 -1901 -2032 -1900 -2691 -965 -2691 -659.69 -2673.3 83 -2777 1018 -2777 ,
1_180.000000-0-0.000000,202 -2283 817.93 -2197 2185 -2197 2185 -1936 2185 -109 2185 152 817.93 152 202 238 -2832 238 -3016.18 21 -3583 21 -3849 -529 -3849 -790 -3668 -923 -3668 -1122 -3849 -1255 -3849 -1516 -3583 -2066 -3016.18 -2066 -2832 -2283 202 -2283 ,
4_0.000000-6-0.000000,2286 -1446 2230 -153 2130 215 1250.41 154.038 730 215 720.109 214.314 295 288 -405 206 -1105 288 -1398.48 1.48726 -1787 47 -1887 -321 -1990 -1006 -1908 -1446 -1108 -1446 -308 -1446 686 -1446 1486 -1446 2286 -1446 ,
1_0.000000-4-180.000000,1600 -261 1600 0 1500 368 99 368 -1534 368 -2935 368 -3034 0 -3034 -261 -2234 -261 -1434 -261 0 -261 800 -261 1600 -261 ,
0_0.000000-2-0.000000,220 -1248 1981 -1075 2113.62 -918.75 2732 -858 2998 -308 2998 418 2998 1006 2998 1732 2732 2282 2113.62 2342.75 1981 2499 220 2672 -797 2530 -1763 2586 -2185 1936 -2185 1576 -2185 -152 -2185 -512 -1763 -1162 -797 -1106 220 -1248 ,
5_0.000000-2-0.000000,422 -1669 2183 -1496 2183 -837 2183 -182 2183 477 422 650 -514 650 -936 0 -936 -360 -936 -659 -936 -1019 -514 -1669 422 -1669 ,
0_180.000000-3-0.000000,-147 -322 870 -180 1835 -236 2705 -56 2705 2032 2631 2157 1665 2101 648 2243 -120.823 2128.06 -944 2243 -1146 2005 -1695 2026 -1769 1901 -2035 1351 -1854 1218 -1854 828.624 -1961 750 -2035 625 -1768 75 -1080.44 -67.2538 -1017 -142 -147 -322 ,
0_0.000000-0-0.000000,0 -2260 1017 -2118 1983 -2174 2185 -1936 2734 -1957 3000 -1407 3000 -681 3000 681 3000 1407 2734 1957 2185 1936 1983 2174 1017 2118 0 2260 -1017 2118 -1983 2174 -2185 1936 -2734 1957 -3000 1407 -3000 681 -3000 -681 -3000 -1407 -2734 -1957 -2185 -1936 -1983 -2174 -1017 -2118 0 -2260 ,0 0 
1_180.000000-7-0.000000,785 -1026 1034.39 -999 2705 -999 2705 -738 2705 126 2705 387 206 387 -329 387 -2828 387 -3034 0 -3034 -261 -2951 -808 -2477 -841 -2249 -1026 785 -1026 ,
0_180.000000-4-180.000000,583 -142 1365.12 -32.7948 1765 -56 1971.22 -21.5421 2565 -56 2565 2032 2465 2400 1528.24 2345.7 1273.15 2375.53 482 2486 -218 2404 -919 2486 -1121 2248 -1670 2269 -1936 1719 -2035 1351 -1854 1218 -1854 1053.25 -1936 993 -2035 625 -1768 75 -1219 96 -1017 -142 -581.178 -81.1477 -217 -142 207.884 -82.675 583 -142 ,
0_0.000000-6-0.000000,1984 -1316 2168.18 -1099 2735 -1099 3001 -549 2970.53 154.608 3001 177 2945 1470 2679 2020 2130 1999 1928 2237 918 2167 93 2310 -924 2168 -1890 2224 -2161.25 1959.19 -2572 1983 -2675 1298 -2675 -790 -2593 -1230 -1225.93 -1230 -610 -1316 1984 -1316 ,
0_180.000000-3-180.000000,649 -267 1666 -125 2631 -181 2705 -56 2705 2032 1835 2212 869 2156 -148 2298 -1018 2118 -1081.44 2043.25 -1769 1901 -2035 1351 -1961 1226 -1854 1147.38 -1854 758 -2035 625 -1768 75 -1694 -50 -1145 -29 -943 -267 -119.823 -152.063 649 -267 ,
5_180.000000-2-0.000000,422 -1669 2183 -1496 2183 -837 2183 -182 2183 477 422 650 -514 650 -936 0 -936 -360 -935 -1019 -513 -1669 422 -1669 ,
3_180.000000-6-0.000000,1316 -1258 2186 -1078 2130 215 2056 340 1046 270 221 413 -575 294 -1371 413 -1666 125 -2053 172 -2127 47 -2230 -638 -2148 -1078 -1278 -1258 1316 -1258 ,
2_0.000000-3-180.000000,1244 -775 1666 -125 1740 0 1740 360 1318 1010 448 1190 -1313 1017 -2183 837 -2183 -477 -2109 -602 -348 -775 283.304 -680.622 1244 -775 ,
0_180.000000-0-0.000000,-815 -2164 202 -2022 1167 -2078 1167.29 -2077.96 1168 -2078 2184.71 -1936.04 3150 -1992 3150 96 3150 2184 2184 2128 1167 2270 201 2214 -816 2356 -1018 2118 -1567 2139 -1769 1901 -2318 1922 -2584 1372 -2850 822 -2669 689 -2669 470.248 -2850 96 -2669 -278.248 -2669 -497 -2850 -630 -2584 -1180 -2317 -1730 -1768 -1709 -1566 -1947 -1017 -1926 -815 -2164 ,
7_0.000000-6-0.000000,1980 -1465 2186 -1078 2130 215 2047 762 1573 795 1345 980 335 910 -490 1053 -1349 960 -2410 1026 -2682.92 759.553 -3092 785 -3195 100 -3195 -1025 -3113 -1465 -614 -1465 -519 -1465 1980 -1465 ,
2_180.000000-5-0.000000,-824 -173 936 0 936 659 936 1314 936 1973 -825 2146 -1761 2146 -2183 1496 -2183 1136 -2183 837 -2183 477 -1760 -173 -824 -173 ,
6_0.000000-6-180.000000,1541 -361 1836 -73 2223 -120 2518 168 2905 121 3008 806 3111 1491 3029 1931 2947 2371 353 2371 -2241 2371 -2186 1078 -2130 -215 -1119.71 -145.049 -295 -288 -294.285 -287.951 -294 -288 716 -218 1541 -361 ,
6_180.000000-0-0.000000,257 -3315 872.93 -3229 2240 -3229 2240 -1141 2185 152 1219 96 572.25 186.303 349 225 310.917 222.792 202 238 -675.86 177.218 -1634 311 -1876.21 74.5381 -2385 94 -2648.26 -163.017 -3067 -147 -3333 -697 -3436 -1382 -3375.58 -1706.19 -3436 -2108 -3354 -2548 -3088 -3098 -2521.18 -3098 -2337 -3315 257 -3315 ,
0_180.000000-6-0.000000,1169 -1220 1784.93 -1134 3151 -1134 3151 954 3095 2247 2129 2191 1487.39 2280.59 1260 2320 1221.21 2317.75 1112 2333 235.096 2272.22 -723 2406 -965.209 2169.54 -1474 2189 -1737.26 1931.98 -2156 1948 -2422 1398 -2525 713 -2464.58 388.807 -2525 -13 -2443 -453 -2176 -1003 -1609.18 -1003 -1425 -1220 1169 -1220 ,
3_0.000000-7-0.000000,711 -890 989.073 -859.894 1039 -863 1245.42 -832.141 1570 -797 2631 -863 2705 -738 2705 387 1835 567 -664 567 -1534 387 -1740 0 -1657 -547 -1583 -672 -1109 -705 -881 -890 -22 -797 167.956 -808.816 711 -890 ,
6_0.000000-4-0.000000,1105 -288 1398.48 -1.48726 1787 -47 1887 321 1990 1006 1908 1446 1108 1446 308 1446 -686 1446 -1486 1446 -2286 1446 -2230 153 -2130 -215 -1250.41 -154.038 -730 -215 -720.109 -214.314 -295 -288 405 -206 1105 -288 ,
7_180.000000-7-0.000000,-74 -858 785 -765 1845 -831 1845.36 -830.96 1846 -831 2704.64 -738.04 3765 -804 3765 321 3765 1446 1266 1446 -1233 1446 -1439 1059 -1645 672 -1562 125 -1479 -422 -1005 -455 -777 -640 -303 -673 -74 -858 ,
0_0.000000-4-180.000000,1398 -238 1600 0 2149 -21 2415 529 2315 897 2234 956.519 2234 1122 2415 1255 2315 1623 2049 2173 1500 2152 1298 2390 598 2308 -103 2390 -895.708 2279.32 -1148.8 2249.67 -2086 2304 -2185 1936 -2185 -152 -1591.06 -117.569 -1385 -152 -984.296 -128.771 -202 -238 173.116 -178.675 598 -238 962.178 -177.148 1398 -238 ,
3_0.000000-1-180.000000,2960 -125 3034 0 3034 261 2164 441 -870 441 -1740 261 -1740 0 -1666 -125 -74 -125 1368 -125 2960 -125 ,
4_0.000000-0-180.000000,1118 -2486 1320 -2248 1869 -2269 2135 -1719 2035 -1351 1954 -1291.48 1954 -1126 2135 -993 2035 -625 1768 -75 1219 -96 1017 142 317 60 -383 142 -1175.71 31.317 -1428.79 1.67058 -2365 56 -2465 -312 -2465 -2400 -1871.06 -2365.57 -1665 -2400 -1264.3 -2376.77 -482 -2486 -106.884 -2426.68 318 -2486 682.178 -2425.15 1118 -2486 ,
2_0.000000-7-0.000000,363 -1415 1222 -1322 2283 -1388 2705 -738 2705 -378 2705 387 2705 747 2283 1397 -216 1397 -1977 1224 -2183 837 -2183 -477 -2100 -1024 -1606.98 -1072.43 -1398 -1242 363 -1415 ,
7_180.000000-2-0.000000,-437 -1103 475.657 -1013.34 1482 -1076 3243 -903 3243 222 3243 411 3243 1536 1482 1709 -1017 1709 -1439 1059 -1645 672 -1645 312 -1562 -235 -1140 -885 -666 -918 -437 -1103 ,
2_0.000000-5-0.000000,514 -650 936 0 936 360 936 659 936 1019 514 1669 -422 1669 -2183 1496 -2183 837 -2183 182 -2183 -477 -422 -650 514 -650 ,
5_0.000000-1-180.000000,3034 -659 3034 -398 3034 0 3034 261 2098 261 0 261 -936 261 -936 0 -936 -398 -936 -659 0 -659 2098 -659 3034 -659 ,
4_180.000000-1-0.000000,2935 -368 3034 0 3034 261 2234 261 1434 261 0 261 -800 261 -1600 261 -1600 0 -1500 -368 -99 -368 1534 -368 2935 -368 ,
7_0.000000-0-0.000000,-4 -2409 611.93 -2323 1979 -2323 2185 -1936 2185 152 2102 699 1628 732 1400 917 434 861 -583 1003 -1442 910 -2503 976 -2705 738 -3254 759 -3520 209 -3520 -517 -3520 -916 -3520 -1642 -3254 -2192 -2687.18 -2192 -2503 -2409 -4 -2409 ,
4_0.000000-2-0.000000,522 -1378 2283 -1205 2283 109 2183 477 422 650 -216.564 575.197 -978 650 -1400 0 -1500 -368 -1500 -728 -1078 -1378 -574.198 -1328.51 -278 -1378 215.469 -1329.52 522 -1378 ,
2_0.000000-4-0.000000,978 -650 1400 0 1500 368 1500 728 1078 1378 574.198 1328.51 278 1378 -215.469 1329.52 -522 1378 -2283 1205 -2283 -109 -2183 -477 -422 -650 216.564 -575.197 978 -650 ,
2_180.000000-2-180.000000,1 -1660 1761 -1487 2183 -837 2183 -477 2183 477 2183 837 1760 1487 -1 1660 -1761 1487 -2183 837 -2183 477 -2183 -477 -2183 -837 -1760 -1487 1 -1660 ,
6_0.000000-3-180.000000,1371 -413 1666 -125 2053 -172 2127 -47 2230 638 2148 1078 1278 1258 -1316 1258 -2186 1078 -2130 -215 -2056 -340 -1046 -270 -221 -413 575 -294 1371 -413 ,
3_0.000000-2-0.000000,348 -1135 2109 -962 2183 -837 2183 477 1313 657 -448 830 -1318 650 -1740 0 -1740 -360 -1666 -485 -1244 -1135 -283.304 -1040.62 348 -1135 ,
2_0.000000-3-0.000000,448 -830 1318 -650 1740 0 1740 360 1666 485 1244 1135 283.304 1040.62 -348 1135 -2109 962 -2183 837 -2183 -477 -1313 -657 448 -830 ,
5_180.000000-2-180.000000,1761 -2146 2183 -1496 2183 -1136 2183 -837 2183 -477 1760 173 824 173 -936 0 -936 -1314 -935 -1973 826 -2146 1761 -2146 ,
4_0.000000-7-180.000000,1539 -1427 1745 -1040 1662 -493 1562 -125 1088 -92 859 93 131.431 14.2295 -541 93 -888.829 55.3422 -1060 66 -1545.88 9.08293 -2460 66 -2560 -302 -2560 -1427 -1760 -1427 -960 -1427 -61 -1427 739 -1427 1539 -1427 ,
1_0.000000-3-180.000000,1666 -386 1740 -261 1740 0 870 180 -2164 180 -3034 0 -3034 -261 -2960 -386 -1368 -386 74 -386 1666 -386 ,
1_0.000000-2-0.000000,422 -1271 2183 -1098 2183 -837 2183 216 2183 477 422 650 -2612 650 -3034 0 -3034 -261 -3034 -360 -3034 -621 -2612 -1271 422 -1271 ,
2_0.000000-6-180.000000,1414 -723 1700.64 -443.16 2096 -482 2518 168 2621 853 2621 1213 2539 1653 2117 2303 -477 2303 -2238 2130 -2238 816 -2183 -477 -422 -650 219.087 -605.612 1414 -723 ,
1_180.000000-1-0.000000,3034 -261 3034 0 3034 261 0 261 -3034 261 -3034 0 -3034 -261 0 -261 3034 -261 ,
0_180.000000-2-0.000000,-595 -1152 691.342 -1025.63 1387 -1066 3148 -893 3148 421 3148 1195 3148 2509 1387 2682 690.446 2641.62 -596 2768 -798 2530 -1347 2551 -1769 1901 -2035 1351 -2035 991 -1916.19 808 -2035 625 -2035 265 -1768 -285 -1346 -935 -797 -914 -595 -1152 ,
4_0.000000-4-180.000000,1700 -368 1600 0 1500 368 800 286 100 368 99.5004 367.941 99 368 -600.5 286.059 -1301 368 -1401 0 -1500 -368 -1089 -303 -700 -368 -300 -304.74 100 -368 500 -304.74 900 -368 1289 -303 1700 -368 ,
0_0.000000-7-180.000000,1237 -1297 1421.18 -1080 1988 -1080 2194 -693 2460 -143 2377 404 2368.17 410.487 2460 583 2377 1130 2111 1680 1637 1713 1408 1898 1360.69 1896.19 1360 1897 886 1930 657 2115 -202 2022 -1262 2088 -2279 1946 -3245 2002 -3245 877 -3245 -86 -3245 -1211 -1877.93 -1211 -1262 -1297 1237 -1297 ,
1_180.000000-2-0.000000,422 -1271 2183 -1098 2183 -837 2183 216 2183 477 422 650 -2612 650 -3034 0 -3034 -261 -3034 -360 -3034 -621 -2612 -1271 422 -1271 ,
5_0.000000-6-180.000000,1836 -732 2082.86 -491 2518 -491 2621 194 2621 853 2539 1293 1603 1293 -55 1293 -991 1293 -991 634 -936 -659 0 -659 342.167 -635.309 900 -732 1836 -732 ,
0_180.000000-7-0.000000,-232 -907 627 -814 1688 -880 2705 -738 3670 -794 3670 331 3670 1294 3670 2419 2302.93 2419 1687 2505 -812 2505 -996.176 2288 -1563 2288 -1769 1901 -2035 1351 -1952 804 -1943.17 797.513 -2035 625 -1952 78 -1685 -472 -1211 -505 -983 -690 -934.719 -688.153 -934 -689 -460 -722 -232 -907 ,
2_180.000000-0-0.000000,-1558 -2195 -272.014 -2068.59 425 -2109 2185 -1936 2185 -622 2185 152 2185 1466 424 1639 -272.554 1598.62 -1559 1725 -1761 1487 -2310 1508 -2732 858 -2998 308 -2998 -52 -2879.05 -234.783 -2998 -418 -2998 -778 -2732 -1328 -2309 -1978 -1760 -1957 -1558 -2195 ,
2_0.000000-0-180.000000,596 -2768 798 -2530 1347 -2551 1769 -1901 2035 -1351 2035 -991 1916.19 -808 2035 -625 2035 -265 1768 285 1346 935 797 914 595 1152 -691.342 1025.63 -1387 1066 -3148 893 -3148 -421 -3148 -1195 -3148 -2509 -1387 -2682 -690.446 -2641.62 596 -2768 ,
0_0.000000-0-180.000000,816 -2356 1018 -2118 1567 -2139 1769 -1901 2318 -1922 2584 -1372 2850 -822 2669 -689 2669 -470.248 2850 -96 2669 278.248 2669 497 2850 630 2584 1180 2317 1730 1768 1709 1566 1947 1017 1926 815 2164 -202 2022 -1167 2078 -1167.29 2077.96 -1168 2078 -2184.71 1936.04 -3150 1992 -3150 -96 -3150 -2184 -2184 -2128 -1167 -2270 -201 -2214 816 -2356 ,
1_0.000000-1-0.000000,3034 -261 3034 0 3034 261 0 261 -3034 261 -3034 0 -3034 -261 0 -261 3034 -261 ,
3_180.000000-2-180.000000,891 -1667 1761 -1487 2183 -837 2183 -477 2109 -352 1686 298 725.521 203.589 94 298 -1666 125 -1740 0 -1740 -1314 -870 -1494 891 -1667 ,
6_0.000000-5-180.000000,641 -288 887.858 -47 1323 -47 1426 638 1425 1297 1343 1737 408 1737 -1251 1737 -2186 1737 -2186 1078 -2130 -215 -1194 -215 -852.644 -191.342 -295 -288 641 -288 ,
2_180.000000-2-0.000000,-1338 -1183 423 -1010 2183 -837 2183 477 2183 1791 422 1964 -1339 2137 -1761 1487 -2183 837 -2183 477 -2183 117 -1761 -533 -1338 -1183 ,
1_0.000000-4-0.000000,1400 -261 1500 107 1500 368 700 368 -100 368 -1534 368 -2334 368 -3134 368 -3134 107 -3034 -261 -1634 -261 0 -261 1400 -261 ,
2_0.000000-2-180.000000,1339 -2137 1761 -1487 2183 -837 2183 -477 2183 -117 1761 533 1338 1183 -423 1010 -2183 837 -2183 -477 -2183 -1791 -422 -1964 1339 -2137 ,
4_0.000000-0-0.000000,302 -2390 1084.3 -2280.77 1485 -2304 1691.06 -2269.57 2285 -2304 2285 -216 2185 152 1248.47 97.7082 989.498 128.044 202 238 -498 156 -1198 238 -1400 0 -1949 21 -2215 -529 -2315 -897 -2134 -1030 -2134 -1195.48 -2215 -1255 -2315 -1623 -2049 -2173 -1500 -2152 -1298 -2390 -862.178 -2329.15 -498 -2390 -73.1163 -2330.68 302 -2390 ,
4_0.000000-7-0.000000,885 -1133 1160.15 -1103.21 1205 -1106 1358.25 -1081.76 1452.08 -1071.61 2005 -1106 2222.03 -1069.74 2805 -1106 2805 19 2705 387 1305 387 206 387 -1194 387 -1400 0 -1500 -368 -1417 -915 -943 -948 -715 -1133 -229.542 -1080.44 85 -1133 559.898 -1081.58 885 -1133 ,
4_0.000000-3-0.000000,970 -548 1840 -368 1740 0 1666 125 966 43 266 125 170 110.648 74 125 -626 43 -1326 125 -1400 0 -1500 -368 -630 -548 -219 -483 170 -548 559 -483 970 -548 ,
2_0.000000-7-180.000000,1017 -1709 1439 -1059 1645 -672 1645 -312 1562 235 1140 885 666 918 437 1103 -475.657 1013.34 -1482 1076 -3243 903 -3243 -222 -3243 -411 -3243 -1536 -1482 -1709 1017 -1709 ,
3_0.000000-3-180.000000,1592 -250 1666 -125 1740 0 870 180 0 360 -870 180 -1740 0 -1666 -125 -1592 -250 -796 -131 0 -250 796 -131 1592 -250 ,
3_0.000000-4-180.000000,1526 -125 1600 0 1500 368 630 548 -70 466 -771 548 -1641 368 -1740 0 -1666 -125 -1243.77 -61.8771 -866 -125 -470 -65.799 -74 -125 -70 -124.367 -66 -125 330 -65.799 726 -125 1103.77 -61.8771 1526 -125 ,
4_0.000000-1-0.000000,3134 -368 3134 -107 3034 261 1634 261 0 261 -1400 261 -1500 -107 -1500 -368 -700 -368 100 -368 1534 -368 2334 -368 3134 -368 ,
3_0.000000-1-0.000000,2960 -125 3034 0 3034 261 2164 441 -870 441 -1740 261 -1740 0 -1666 -125 -74 -125 1368 -125 2960 -125 ,
5_0.000000-1-0.000000,3034 -659 3034 -398 3034 0 3034 261 2098 261 0 261 -936 261 -936 0 -936 -398 -936 -659 0 -659 2098 -659 3034 -659 ,
1_0.000000-7-180.000000,1439 -1320 1645 -933 1645 -672 1562 -125 1088 -92 859 93 -2175 93 -2424.39 66 -4094 66 -4094 -195 -4094 -1059 -4094 -1320 -1595 -1320 -1060 -1320 1439 -1320 ,
2_0.000000-1-180.000000,2612 -650 3034 0 3034 261 3034 360 3034 621 2612 1271 -422 1271 -2183 1098 -2183 837 -2183 -216 -2183 -477 -422 -650 2612 -650 ,
2_180.000000-6-180.000000,76 -246 1836 -73 2034.14 120.439 2518 168 2621 853 2621 2167 2539 2607 778 2780 -1816 2780 -2238 2130 -2238 1770 -2183 477 -1760 -173 -749 -103 76 -246 ,
0_180.000000-1-0.000000,2017 -142 2632.93 -56 3999 -56 3999 205 3999 2032 3999 2293 2631.93 2293 2016 2379 -1018 2379 -1202.18 2162 -1769 2162 -2035 1612 -2035 1351 -1854 1218 -1854 1019 -2035 886 -2035 625 -1768 75 -1201.18 75 -1017 -142 2017 -142 ,
2_0.000000-5-180.000000,514 -650 936 0 936 360 935 1019 513 1669 -422 1669 -2183 1496 -2183 837 -2183 182 -2183 -477 -422 -650 514 -650 ,
6_180.000000-1-0.000000,3089 -1293 3089 -1032 3034 261 1619.15 261 1198 334 -1836 334 -2082.86 93 -2518 93 -2621 -592 -2621 -853 -2539 -1293 55 -1293 495 -1293 3089 -1293 ,
3_180.000000-5-180.000000,66 -180 936 0 935 659 861 784 -74 784 -402.5 734.89 -731 784 -1666 784 -1740 659 -1740 0 -870 -180 66 -180 ,
4_180.000000-2-0.000000,323 -1378 2084 -1205 2183 -837 2183 477 422 650 115.469 601.522 -378 650 -674.198 600.507 -1178 650 -1600 0 -1600 -360 -1500 -728 -1078 -1378 -316.516 -1303.19 323 -1378 ,
6_180.000000-1-180.000000,3089 -1293 3089 -1032 3034 261 1619.15 261 1198 334 -1836 334 -2082.86 93 -2518 93 -2621 -592 -2621 -853 -2539 -1293 55 -1293 495 -1293 3089 -1293 ,
1_0.000000-0-180.000000,1018 -2379 1202.18 -2162 1769 -2162 2035 -1612 2035 -1351 1854 -1218 1854 -1019 2035 -886 2035 -625 1768 -75 1201.18 -75 1017 142 -2017 142 -2632.93 56 -3999 56 -3999 -205 -3999 -2032 -3999 -2293 -2631.93 -2293 -2016 -2379 1018 -2379 ,
3_180.000000-2-0.000000,-448 -1190 1313 -1017 2183 -837 2183 477 2109 602 348 775 -283.304 680.622 -1244 775 -1666 125 -1740 0 -1740 -360 -1318 -1010 -448 -1190 ,
4_180.000000-4-180.000000,1501 -368 1600 0 1500 368 1029.7 312.908 700 368 399.714 332.824 99 368 -0.5 352.264 -100 368 -400.286 332.824 -701 368 -1030.43 312.954 -1501 368 -1600 0 -1500 -368 -1029.7 -312.908 -700 -368 -399.714 -332.824 -99 -368 0.5 -352.264 100 -368 400.286 -332.824 701 -368 1030.43 -312.954 1501 -368 ,
7_0.000000-7-0.000000,579 -1152 828.387 -1125 2499 -1125 2705 -738 2705 387 2622 934 2148 967 1920 1152 -579 1152 -828.387 1125 -2499 1125 -2705 738 -2705 -387 -2622 -934 -2148 -967 -1920 -1152 579 -1152 ,
4_180.000000-1-180.000000,2935 -368 3034 0 3034 261 2234 261 1434 261 0 261 -800 261 -1600 261 -1600 0 -1500 -368 -99 -368 1534 -368 2935 -368 ,
1_0.000000-7-0.000000,785 -1026 1034.39 -999 2705 -999 2705 -738 2705 126 2705 387 206 387 -329 387 -2828 387 -3034 0 -3034 -261 -2951 -808 -2477 -841 -2249 -1026 785 -1026 ,
1_180.000000-7-180.000000,1439 -1320 1645 -933 1645 -672 1562 -125 1088 -92 859 93 -2175 93 -2424.39 66 -4094 66 -4094 -195 -4094 -1059 -4094 -1320 -1595 -1320 -1060 -1320 1439 -1320 ,
7_0.000000-1-0.000000,2828 -387 3034 0 3034 261 2951 808 2477 841 2249 1026 -785 1026 -1034.39 999 -2705 999 -2705 738 -2705 -126 -2705 -387 -206 -387 329 -387 2828 -387 ,
1_180.000000-6-180.000000,1836 -334 2082.86 -93 2518 -93 2621 592 2621 853 2539 1293 -55 1293 -495 1293 -3089 1293 -3089 1032 -3034 -261 -1619.15 -261 -1198 -334 1836 -334 ,
3_180.000000-1-0.000000,2164 -180 3034 0 3034 261 2960 386 1368 386 -74 386 -1666 386 -1740 261 -1740 0 -870 -180 2164 -180 ,
